Physician_Profile_ID,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_Name,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_State,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_ID,Total_Amount_of_Payment_USDollars,Date_of_Payment,Form_of_Payment_or_Transfer_of_Value,Record_ID,Nature_of_Payment_or_Transfer_of_Value,Name_of_Third_Party_Entity_Receiving_Payment_or_Transfer_of_Value,Name_of_Associated_Covered_Drug_or_Biological1,Name_of_Associated_Covered_Drug_or_Biological2,Contextual_Information
232027,"FOREST PHARMACEUTICALS, INC.",NJ,100000005529,4500.00,09/24/2013,"Cash or cash equivalent",100454754,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",DALIRESP,TUDORZA,""
232027,"FOREST PHARMACEUTICALS, INC.",NJ,100000005529,4500,03/04/2014,"Cash or cash equivalent",147801710,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",TUDORZA,DALIRESP,""
232027,"FOREST PHARMACEUTICALS, INC.",NJ,100000005529,4200.00,09/25/2013,"Cash or cash equivalent",100454752,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",DALIRESP,TUDORZA,""
232027,"FOREST PHARMACEUTICALS, INC.",NJ,100000005529,4200,01/14/2014,"Cash or cash equivalent",147801705,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",TUDORZA,DALIRESP,""
232027,"FOREST PHARMACEUTICALS, INC.",NJ,100000005529,3300.00,10/22/2013,"Cash or cash equivalent",100454750,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",DALIRESP,TUDORZA,""
232027,"FOREST PHARMACEUTICALS, INC.",NJ,100000005529,3300.00,10/15/2013,"Cash or cash equivalent",100454748,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",TUDORZA,DALIRESP,""
232027,"FOREST PHARMACEUTICALS, INC.",NJ,100000005529,3000.00,11/12/2013,"Cash or cash equivalent",100454746,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",DALIRESP,TUDORZA,""
232027,"FOREST PHARMACEUTICALS, INC.",NJ,100000005529,3000,01/28/2014,"Cash or cash equivalent",147801700,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",DALIRESP,TUDORZA,""
232027,"GlaxoSmithKline, LLC.",NC,100000005449,2750,08/20/2014,"Cash or cash equivalent",197493328,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",BREO,"",""
232027,"GlaxoSmithKline, LLC.",NC,100000005449,2750,01/08/2014,"Cash or cash equivalent",197486106,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",BREO,"",""
