Physician_Profile_ID,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_Name,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_State,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_ID,Total_Amount_of_Payment_USDollars,Date_of_Payment,Form_of_Payment_or_Transfer_of_Value,Record_ID,Nature_of_Payment_or_Transfer_of_Value,Name_of_Third_Party_Entity_Receiving_Payment_or_Transfer_of_Value,Name_of_Associated_Covered_Drug_or_Biological1,Name_of_Associated_Covered_Drug_or_Biological2,Contextual_Information
203369,"Novadaq Technologies Inc.","",100000011117,73500,01/13/2014,"Cash or cash equivalent",186040260,"Consulting Fee","","","",""
203369,"Novadaq Technologies Inc.","",100000011117,9051.18,01/08/2014,"Cash or cash equivalent",186047454,"Travel and Lodging","","","",""
203369,"Novadaq Technologies Inc.","",100000011117,8741.50,11/19/2013,"Cash or cash equivalent",105356698,"Consulting Fee","","","",""
203369,"Novadaq Technologies Inc.","",100000011117,3500,06/06/2014,"Cash or cash equivalent",186040348,Honoraria,"","","",""
203369,"Novadaq Technologies Inc.","",100000011117,1689.38,02/06/2014,"Cash or cash equivalent",186043756,"Food and Beverage","","","",""
203369,"Shire US Holdings",PA,100000000241,52.47,10/07/2013,"In-kind items and services",6352706,"Food and Beverage","","","",""
203369,"Janssen Pharmaceuticals, Inc",NJ,100000000232,29.72,09/28/2013,"In-kind items and services",23818242,"Food and Beverage","",Xarelto,"",""
203369,"Cubist Pharmaceuticals Inc",MA,100000010606,27.29,08/07/2014,"In-kind items and services",218001204,Education,"",Anti-Bacterial,"",""
203369,"Smith & Nephew, Inc.",TN,100000005456,21.91,11/26/2013,"In-kind items and services",101852382,"Food and Beverage","",Santyl,"",""
203369,"Spiracur Inc.",CA,100000000237,18.86,12/22/2014,"Cash or cash equivalent",165801630,"Food and Beverage","","","",""
203369,"KCI USA, Inc",TX,100000010396,18.4,04/02/2014,"Cash or cash equivalent",198871840,"Food and Beverage","","","",""
203369,"Spiracur Inc.",CA,100000000237,14.79,04/28/2014,"Cash or cash equivalent",165801600,"Food and Beverage","","","",""
203369,"Organogenesis Inc.",MA,100000011175,14.42,08/23/2013,"Cash or cash equivalent",105410618,"Food and Beverage","",Apligraf,"",""
203369,"Spiracur Inc.",CA,100000000237,14.23,03/19/2014,"Cash or cash equivalent",165801598,"Food and Beverage","","","",""
203369,"KCI USA, Inc",TX,100000010396,13.79,10/15/2014,"Cash or cash equivalent",198864256,"Food and Beverage","","","",""
203369,"TEI Medical Inc.",MA,100000071385,12.6,12/17/2014,"Cash or cash equivalent",214274586,"Food and Beverage","",PriMatrix,"",""
203369,"Spiracur Inc.",CA,100000000237,12.5,10/28/2014,"Cash or cash equivalent",165801618,"Food and Beverage","","","",""
203369,"Pfizer Inc.",NY,100000000286,11.32,06/30/2014,"In-kind items and services",206342686,"Food and Beverage","",ZYVOX,"",""
203369,"KCI USA, Inc",TX,100000010396,10.18,01/21/2014,"Cash or cash equivalent",198850690,"Food and Beverage","","","",""
203369,"TEI Medical Inc.",MA,100000071385,9.85,06/19/2014,"Cash or cash equivalent",214274584,"Food and Beverage","",PriMatrix,"",""
203369,"Derma Sciences, Inc.",NJ,100000010786,9.81,07/22/2014,"In-kind items and services",179638658,"Food and Beverage","","","",""
203369,"TEI Medical Inc.",MA,100000071385,8.5,12/11/2014,"Cash or cash equivalent",214274582,"Food and Beverage","",PriMatrix,"",""
203369,"Derma Sciences, Inc.",NJ,100000010786,0.6,07/22/2014,"In-kind items and services",179638662,"Food and Beverage","","","",""
