Physician_Profile_ID,Category,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_Name,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_State,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_ID,Total_Amount_of_Payment_USDollars,Date_of_Payment,Category,Record_ID
42003,GNRL,"OptiMedica Corporation",CA,100000010681,20000,08/21/2014,GNRL,182730480
42003,GNRL,"Abbott Laboratories",IL,100000010680,9900,01/09/2014,GNRL,195946262
42003,GNRL,"OptiMedica Corporation",CA,100000010681,6144.68,08/23/2013,GNRL,22912208
42003,GNRL,"Abbott Laboratories",IL,100000010680,4500,07/17/2014,GNRL,195913488
42003,GNRL,"Abbott Laboratories",IL,100000010680,3825,08/27/2014,GNRL,195956454
42003,GNRL,"Abbott Laboratories",IL,100000010680,2700,02/05/2014,GNRL,195913120
42003,RSRCH,"Alcon Research Ltd",TX,100000000218,1572.50,11/14/2013,RSRCH,106005099
42003,GNRL,"Abbott Laboratories",IL,100000010680,650,08/27/2014,GNRL,195952218
42003,GNRL,"Abbott Laboratories",IL,100000010680,524.42,08/27/2014,GNRL,195907830
42003,GNRL,"GLAUKOS CORPORATION",CA,100000000102,500,11/04/2014,GNRL,119068280
42003,GNRL,"Abbott Laboratories",IL,100000010680,440.2,08/11/2014,GNRL,195972738
42003,GNRL,"Abbott Laboratories",IL,100000010680,421.5,08/27/2014,GNRL,195898986
42003,GNRL,"Abbott Laboratories",IL,100000010680,370.01,01/09/2014,GNRL,195966520
42003,GNRL,"Abbott Laboratories",IL,100000010680,225,07/31/2014,GNRL,195926522
42003,GNRL,"Transcend Medical, Inc.",CA,100000061364,222.79,09/30/2014,GNRL,214098060
42003,GNRL,"Abbott Laboratories",IL,100000010680,165.20,10/28/2013,GNRL,22885333
42003,GNRL,"Abbott Laboratories",IL,100000010680,127.46,02/22/2014,GNRL,195931092
42003,GNRL,"Abbott Laboratories",IL,100000010680,126.88,08/12/2014,GNRL,195952172
42003,GNRL,"Abbott Laboratories",IL,100000010680,124.84,08/12/2014,GNRL,195952152
42003,GNRL,"Abbott Laboratories",IL,100000010680,117.83,05/07/2014,GNRL,195964348
42003,GNRL,"Abbott Laboratories",IL,100000010680,114.7,01/09/2014,GNRL,195975698
42003,GNRL,"Abbott Laboratories",IL,100000010680,107.12,09/03/2014,GNRL,195937488
42003,GNRL,"Abbott Laboratories",IL,100000010680,105.86,09/12/2014,GNRL,195922604
42003,GNRL,"Abbott Laboratories",IL,100000010680,102.29,10/29/2013,GNRL,22888979
42003,GNRL,"Abbott Laboratories",IL,100000010680,96.53,09/27/2013,GNRL,22886049
42003,GNRL,"Abbott Laboratories",IL,100000010680,87.94,07/29/2014,GNRL,195918298
42003,GNRL,"Abbott Laboratories",IL,100000010680,85.99,10/29/2014,GNRL,195907302
42003,GNRL,"Abbott Laboratories",IL,100000010680,85.38,10/17/2013,GNRL,22885105
42003,GNRL,"Abbott Laboratories",IL,100000010680,84.86,08/28/2014,GNRL,195931094
42003,GNRL,"Alcon Laboratories Inc",TX,100000005405,82.63,11/04/2013,GNRL,102429748
42003,GNRL,"Abbott Laboratories",IL,100000010680,77.94,09/19/2014,GNRL,195904508
42003,GNRL,"Abbott Laboratories",IL,100000010680,77.69,08/12/2014,GNRL,195952162
42003,GNRL,"The Cameron-Ehlen Group, Inc.",MN,100000010821,77.62,04/27/2014,GNRL,195672838
42003,GNRL,"Abbott Laboratories",IL,100000010680,71.56,11/15/2013,GNRL,22886255
42003,GNRL,"Abbott Laboratories",IL,100000010680,60.34,08/27/2014,GNRL,195946852
42003,GNRL,"Abbott Laboratories",IL,100000010680,59.52,01/17/2014,GNRL,195965724
42003,GNRL,"Abbott Laboratories",IL,100000010680,58.24,08/27/2014,GNRL,195972418
42003,GNRL,"Abbott Laboratories",IL,100000010680,53.52,09/16/2014,GNRL,195935606
42003,GNRL,"Abbott Laboratories",IL,100000010680,51.01,04/01/2014,GNRL,195959544
42003,GNRL,"Alcon Laboratories Inc",TX,100000005405,50,01/21/2014,GNRL,167488020
42003,GNRL,"Alcon Laboratories Inc",TX,100000005405,48.43,08/04/2014,GNRL,167488032
42003,GNRL,"Abbott Laboratories",IL,100000010680,48.26,09/26/2013,GNRL,22888356
42003,GNRL,"Alcon Laboratories Inc",TX,100000005405,46.53,12/23/2013,GNRL,102426046
42003,GNRL,"Alcon Laboratories Inc",TX,100000005405,45.75,12/09/2013,GNRL,102423984
42003,GNRL,"Abbott Laboratories",IL,100000010680,45,08/12/2014,GNRL,195946386
42003,GNRL,"Abbott Laboratories",IL,100000010680,39.7,08/12/2014,GNRL,195946370
42003,GNRL,"Abbott Laboratories",IL,100000010680,32.28,07/30/2014,GNRL,195944182
42003,GNRL,"Abbott Laboratories",IL,100000010680,22,05/14/2014,GNRL,195954858
