Physician_Profile_ID,Category,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_Name,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_State,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_ID,Total_Amount_of_Payment_USDollars,Date_of_Payment,Category,Record_ID
214566,GNRL,"Janssen Pharmaceuticals, Inc",NJ,100000000232,2850,02/27/2014,GNRL,156590746
214566,GNRL,"Janssen Pharmaceuticals, Inc",NJ,100000000232,2500,11/07/2014,GNRL,156590816
214566,GNRL,"Janssen Pharmaceuticals, Inc",NJ,100000000232,2500,10/01/2014,GNRL,156590810
214566,GNRL,"Janssen Pharmaceuticals, Inc",NJ,100000000232,2500,11/07/2014,GNRL,156590824
214566,GNRL,"Janssen Pharmaceuticals, Inc",NJ,100000000232,2500,11/07/2014,GNRL,156590820
214566,GNRL,"Baxter Healthcare",IL,100000011010,2207.00,11/15/2013,GNRL,31249340
214566,GNRL,"Baxter Healthcare",IL,100000011010,2207.00,10/15/2013,GNRL,31249341
214566,GNRL,"Baxter Healthcare",IL,100000011010,2207.00,12/15/2013,GNRL,31249339
214566,GNRL,"Baxter Healthcare",IL,100000011010,2207,01/15/2014,GNRL,211114210
214566,GNRL,"Baxter Healthcare",IL,100000011010,2207,12/15/2014,GNRL,211114145
214566,GNRL,"Baxter Healthcare",IL,100000011010,2207,11/15/2014,GNRL,211113230
214566,GNRL,"Baxter Healthcare",IL,100000011010,2207,05/15/2014,GNRL,211114208
214566,GNRL,"Baxter Healthcare",IL,100000011010,2207,05/15/2014,GNRL,211113476
214566,GNRL,"Baxter Healthcare",IL,100000011010,2207,02/15/2014,GNRL,211113202
214566,GNRL,"Baxter Healthcare",IL,100000011010,2207,10/15/2014,GNRL,211113316
214566,GNRL,"Baxter Healthcare",IL,100000011010,2207,12/15/2014,GNRL,211113148
214566,GNRL,"Baxter Healthcare",IL,100000011010,2207,04/15/2014,GNRL,211022302
214566,GNRL,"Baxter Healthcare",IL,100000011010,2207,10/15/2014,GNRL,211114140
214566,GNRL,"Baxter Healthcare",IL,100000011010,2207,02/15/2014,GNRL,211022310
214566,GNRL,"Baxter Healthcare",IL,100000011010,2207,03/15/2014,GNRL,211022294
214566,GNRL,"Baxter Healthcare",IL,100000011010,2207,07/15/2014,GNRL,211114192
214566,GNRL,"Baxter Healthcare",IL,100000011010,2207,07/15/2014,GNRL,211113223
214566,GNRL,"Baxter Healthcare",IL,100000011010,2207,06/15/2014,GNRL,211114154
214566,GNRL,"Baxter Healthcare",IL,100000011010,2207,08/15/2014,GNRL,211113576
214566,GNRL,"Baxter Healthcare",IL,100000011010,2207,03/15/2014,GNRL,211114214
214566,GNRL,"Baxter Healthcare",IL,100000011010,2207,09/15/2014,GNRL,211114200
214566,GNRL,"Baxter Healthcare",IL,100000011010,2207,06/15/2014,GNRL,211113328
214566,GNRL,"Baxter Healthcare",IL,100000011010,2207,04/15/2014,GNRL,211113145
214566,GNRL,"Baxter Healthcare",IL,100000011010,2207,01/15/2014,GNRL,211022306
214566,GNRL,"Baxter Healthcare",IL,100000011010,2207,11/15/2014,GNRL,211114196
214566,GNRL,"Baxter Healthcare",IL,100000011010,2207,09/15/2014,GNRL,211113126
214566,GNRL,"Baxter Healthcare",IL,100000011010,2207,08/15/2014,GNRL,211114148
214566,GNRL,"Janssen Pharmaceuticals, Inc",NJ,100000000232,1900,06/06/2014,GNRL,156590750
214566,GNRL,"Janssen Pharmaceuticals, Inc",NJ,100000000232,1900,08/20/2014,GNRL,156590796
214566,GNRL,"Janssen Pharmaceuticals, Inc",NJ,100000000232,1900,05/30/2014,GNRL,156590752
214566,GNRL,"Janssen Pharmaceuticals, Inc",NJ,100000000232,1900,07/23/2014,GNRL,156590794
214566,GNRL,"Janssen Pharmaceuticals, Inc",NJ,100000000232,1500,03/13/2014,GNRL,156590748
214566,GNRL,"Janssen Pharmaceuticals, Inc",NJ,100000000232,1500,12/17/2014,GNRL,156590866
214566,GNRL,"Janssen Pharmaceuticals, Inc",NJ,100000000232,1500,11/14/2014,GNRL,156590868
214566,GNRL,"Janssen Pharmaceuticals, Inc",NJ,100000000232,1250,11/07/2014,GNRL,156590818
214566,GNRL,"Janssen Pharmaceuticals, Inc",NJ,100000000232,1250,11/07/2014,GNRL,156590822
214566,GNRL,"Janssen Pharmaceuticals, Inc",NJ,100000000232,1250,10/22/2014,GNRL,156590814
214566,GNRL,"Janssen Pharmaceuticals, Inc",NJ,100000000232,1250,10/01/2014,GNRL,156590812
214566,GNRL,"Janssen Pharmaceuticals, Inc",NJ,100000000232,1250,11/07/2014,GNRL,156590826
214566,GNRL,"Janssen Pharmaceuticals, Inc",NJ,100000000232,950,05/30/2014,GNRL,156590754
214566,GNRL,"Janssen Pharmaceuticals, Inc",NJ,100000000232,950,05/30/2014,GNRL,156590756
214566,GNRL,"Janssen Pharmaceuticals, Inc",NJ,100000000232,578.08,02/22/2014,GNRL,156590762
214566,GNRL,"Janssen Pharmaceuticals, Inc",NJ,100000000232,380,09/24/2014,GNRL,156590792
214566,GNRL,"Janssen Pharmaceuticals, Inc",NJ,100000000232,342.2,02/27/2014,GNRL,156590758
214566,GNRL,"Janssen Pharmaceuticals, Inc",NJ,100000000232,331.13,02/27/2014,GNRL,156590760
214566,GNRL,"AstraZeneca Pharmaceuticals LP",DE,100000000146,250,03/18/2014,GNRL,149076724
214566,GNRL,"Janssen Pharmaceuticals, Inc",NJ,100000000232,207.5,02/22/2014,GNRL,156590768
214566,GNRL,"FOREST PHARMACEUTICALS, INC.",NJ,100000005529,200,04/01/2014,GNRL,146383317
214566,GNRL,"Janssen Pharmaceuticals, Inc",NJ,100000000232,128.64,12/10/2014,GNRL,156590838
214566,GNRL,"COMSORT, Inc",MD,100000000055,125,06/05/2014,GNRL,201908502
214566,GNRL,"Janssen Pharmaceuticals, Inc",NJ,100000000232,109.76,10/08/2014,GNRL,156590834
214566,GNRL,"Janssen Pharmaceuticals, Inc",NJ,100000000232,104.72,05/30/2014,GNRL,156590778
214566,GNRL,"Janssen Pharmaceuticals, Inc",NJ,100000000232,101.16,03/27/2014,GNRL,156590780
214566,GNRL,"Janssen Pharmaceuticals, Inc",NJ,100000000232,101.16,03/27/2014,GNRL,156590772
214566,GNRL,"Takeda Pharmaceuticals America, Inc.",IL,100000000339,101.13,08/22/2013,GNRL,215697484
214566,GNRL,"Astellas Pharma US Inc",IL,100000000137,99.95,08/04/2014,GNRL,168903392
214566,GNRL,"Janssen Pharmaceuticals, Inc",NJ,100000000232,99.75,12/10/2014,GNRL,156590848
214566,GNRL,"Janssen Pharmaceuticals, Inc",NJ,100000000232,99.47,10/01/2014,GNRL,156590828
214566,GNRL,"Janssen Pharmaceuticals, Inc",NJ,100000000232,99.47,11/03/2014,GNRL,156590830
214566,GNRL,"Janssen Pharmaceuticals, Inc",NJ,100000000232,95.76,11/03/2014,GNRL,156590836
214566,GNRL,"Janssen Pharmaceuticals, Inc",NJ,100000000232,93.62,02/27/2014,GNRL,156590764
214566,GNRL,"FOREST PHARMACEUTICALS, INC.",NJ,100000005529,75.48,10/29/2013,GNRL,6683184
214566,GNRL,"Janssen Pharmaceuticals, Inc",NJ,100000000232,68.86,05/30/2014,GNRL,156590766
214566,GNRL,"Janssen Pharmaceuticals, Inc",NJ,100000000232,66.67,05/30/2014,GNRL,156590788
214566,GNRL,"Janssen Pharmaceuticals, Inc",NJ,100000000232,65,07/25/2014,GNRL,156590806
214566,GNRL,"Janssen Pharmaceuticals, Inc",NJ,100000000232,65,12/10/2014,GNRL,156590884
214566,GNRL,"Janssen Pharmaceuticals, Inc",NJ,100000000232,65,12/23/2014,GNRL,156590882
214566,GNRL,"Janssen Pharmaceuticals, Inc",NJ,100000000232,64.99,06/23/2014,GNRL,156590770
214566,GNRL,"Janssen Pharmaceuticals, Inc",NJ,100000000232,62.04,11/03/2014,GNRL,156590844
214566,GNRL,"Otsuka America Pharmaceutical, Inc.",MD,100000010723,56.15,04/29/2014,GNRL,216206740
214566,GNRL,"Janssen Pharmaceuticals, Inc",NJ,100000000232,55.44,10/08/2014,GNRL,156590832
214566,GNRL,"Janssen Pharmaceuticals, Inc",NJ,100000000232,45.92,05/30/2014,GNRL,156590776
214566,GNRL,"Janssen Pharmaceuticals, Inc",NJ,100000000232,45.43,07/23/2014,GNRL,156590798
214566,GNRL,"Janssen Pharmaceuticals, Inc",NJ,100000000232,45.43,07/25/2014,GNRL,156590800
214566,GNRL,"Janssen Pharmaceuticals, Inc",NJ,100000000232,40,03/27/2014,GNRL,156590782
214566,GNRL,"Janssen Pharmaceuticals, Inc",NJ,100000000232,39.2,05/30/2014,GNRL,156590774
214566,GNRL,"Janssen Pharmaceuticals, Inc",NJ,100000000232,35.17,05/30/2014,GNRL,156590786
214566,GNRL,"Janssen Pharmaceuticals, Inc",NJ,100000000232,35,12/10/2014,GNRL,156590846
214566,GNRL,"Janssen Pharmaceuticals, Inc",NJ,100000000232,34.21,03/27/2014,GNRL,156590790
214566,GNRL,"Janssen Pharmaceuticals, Inc",NJ,100000000232,30.46,10/08/2014,GNRL,156590842
214566,GNRL,"GlaxoSmithKline, LLC.",NC,100000005449,30,05/30/2014,GNRL,197888738
214566,GNRL,"Janssen Pharmaceuticals, Inc",NJ,100000000232,28.5,12/10/2014,GNRL,156590876
214566,GNRL,"Janssen Pharmaceuticals, Inc",NJ,100000000232,28.5,11/14/2014,GNRL,156590874
214566,GNRL,"Janssen Pharmaceuticals, Inc",NJ,100000000232,27.16,10/08/2014,GNRL,156590840
214566,GNRL,"Janssen Pharmaceuticals, Inc",NJ,100000000232,25.23,05/30/2014,GNRL,156590784
214566,GNRL,"Teva Pharmaceuticals USA, Inc.",PA,100000000141,25.00,12/31/2013,GNRL,21839025
214566,GNRL,"AstraZeneca Pharmaceuticals LP",DE,100000000146,24.96,04/17/2014,GNRL,148240821
214566,GNRL,"Medtronic MiniMed, Inc.",MN,100000010391,23.99,12/24/2014,GNRL,152108644
214566,GNRL,"AstraZeneca Pharmaceuticals LP",DE,100000000146,23.54,05/14/2014,GNRL,148555322
214566,GNRL,"AstraZeneca Pharmaceuticals LP",DE,100000000146,21.4,02/12/2014,GNRL,150677324
214566,GNRL,"Janssen Pharmaceuticals, Inc",NJ,100000000232,20.72,07/25/2014,GNRL,156590802
214566,GNRL,"GlaxoSmithKline, LLC.",NC,100000005449,20.00,11/22/2013,GNRL,30778064
214566,GNRL,"GlaxoSmithKline, LLC.",NC,100000005449,20.00,11/22/2013,GNRL,30778266
214566,GNRL,"GlaxoSmithKline, LLC.",NC,100000005449,20.00,10/04/2013,GNRL,30777361
214566,GNRL,"GlaxoSmithKline, LLC.",NC,100000005449,20.00,09/28/2013,GNRL,30777227
214566,GNRL,"GlaxoSmithKline, LLC.",NC,100000005449,20.00,11/01/2013,GNRL,30777728
214566,GNRL,"Astellas Pharma US Inc",IL,100000000137,18.49,09/30/2014,GNRL,168404092
214566,GNRL,"Boehringer Ingelheim Pharmaceuticals, Inc.",CT,100000000234,18.22,07/15/2014,GNRL,196170082
214566,GNRL,"Novo Nordisk Inc",NJ,100000000144,17.37,12/20/2013,GNRL,32371633
214566,GNRL,"Janssen Pharmaceuticals, Inc",NJ,100000000232,16.66,04/10/2014,GNRL,156590732
214566,GNRL,"Janssen Pharmaceuticals, Inc",NJ,100000000232,16.63,12/23/2014,GNRL,156590878
214566,GNRL,"Janssen Pharmaceuticals, Inc",NJ,100000000232,16.24,08/20/2014,GNRL,156590804
214566,GNRL,"FOREST PHARMACEUTICALS, INC.",NJ,100000005529,15,06/11/2014,GNRL,146383210
214566,GNRL,"Janssen Pharmaceuticals, Inc",NJ,100000000232,14.99,12/17/2014,GNRL,156590870
214566,GNRL,"Janssen Pharmaceuticals, Inc",NJ,100000000232,14.99,12/23/2014,GNRL,156590872
214566,GNRL,"Janssen Pharmaceuticals, Inc",NJ,100000000232,14.31,04/23/2014,GNRL,156590850
214566,GNRL,"Janssen Pharmaceuticals, Inc",NJ,100000000232,13.91,12/16/2014,GNRL,156590886
214566,GNRL,"FOREST PHARMACEUTICALS, INC.",NJ,100000005529,13.53,06/10/2014,GNRL,146383081
214566,GNRL,"Astellas Pharma US Inc",IL,100000000137,13.52,08/04/2014,GNRL,168825722
214566,GNRL,"FOREST PHARMACEUTICALS, INC.",NJ,100000005529,12.67,10/28/2014,GNRL,146383244
214566,GNRL,"Boehringer Ingelheim Pharmaceuticals, Inc.",CT,100000000234,12.21,04/30/2014,GNRL,196170084
214566,GNRL,"Novo Nordisk Inc",NJ,100000000144,11.5,05/02/2014,GNRL,161352412
214566,GNRL,"FOREST PHARMACEUTICALS, INC.",NJ,100000005529,11.28,10/24/2013,GNRL,6683190
214566,GNRL,"Takeda Pharmaceuticals America, Inc.",IL,100000000339,11.1,01/13/2014,GNRL,194447324
214566,GNRL,"FOREST PHARMACEUTICALS, INC.",NJ,100000005529,10.85,05/21/2014,GNRL,146383138
214566,GNRL,"Janssen Pharmaceuticals, Inc",NJ,100000000232,10.84,01/10/2014,GNRL,156590726
214566,GNRL,"Daiichi Sankyo Inc.",NJ,100000000195,10.50,12/11/2013,GNRL,100859798
214566,GNRL,"Novo Nordisk Inc",NJ,100000000144,10.31,07/08/2014,GNRL,161699972
214566,GNRL,"FOREST PHARMACEUTICALS, INC.",NJ,100000005529,10.21,01/06/2014,GNRL,146383070
214566,GNRL,"FOREST PHARMACEUTICALS, INC.",NJ,100000005529,9.90,08/19/2013,GNRL,6683189
214566,GNRL,"Janssen Pharmaceuticals, Inc",NJ,100000000232,9.44,02/28/2014,GNRL,156590730
214566,GNRL,"FOREST PHARMACEUTICALS, INC.",NJ,100000005529,9.09,04/18/2014,GNRL,146383128
214566,GNRL,"FOREST PHARMACEUTICALS, INC.",NJ,100000005529,9.09,01/08/2014,GNRL,146383158
214566,GNRL,"Janssen Pharmaceuticals, Inc",NJ,100000000232,8.6,06/13/2014,GNRL,156590852
214566,GNRL,"FOREST PHARMACEUTICALS, INC.",NJ,100000005529,7.85,05/14/2014,GNRL,146383204
214566,GNRL,"Janssen Pharmaceuticals, Inc",NJ,100000000232,7.84,07/01/2014,GNRL,156590856
214566,GNRL,"Janssen Pharmaceuticals, Inc",NJ,100000000232,7.84,10/08/2014,GNRL,156590862
214566,GNRL,"Astellas Pharma US Inc",IL,100000000137,7.8,07/14/2014,GNRL,168923278
214566,GNRL,"FOREST PHARMACEUTICALS, INC.",NJ,100000005529,7.78,03/18/2014,GNRL,146383193
214566,GNRL,"FOREST PHARMACEUTICALS, INC.",NJ,100000005529,7.66,09/08/2014,GNRL,146383310
214566,GNRL,"FOREST PHARMACEUTICALS, INC.",NJ,100000005529,7.51,01/22/2014,GNRL,146383188
214566,GNRL,"FOREST PHARMACEUTICALS, INC.",NJ,100000005529,7.3,06/30/2014,GNRL,146383176
214566,GNRL,"Janssen Pharmaceuticals, Inc",NJ,100000000232,7.28,12/10/2014,GNRL,156590880
214566,GNRL,"Takeda Pharmaceuticals America, Inc.",IL,100000000339,7.27,01/29/2014,GNRL,194447329
214566,GNRL,"Janssen Pharmaceuticals, Inc",NJ,100000000232,7.16,05/08/2014,GNRL,156590734
214566,GNRL,"Janssen Pharmaceuticals, Inc",NJ,100000000232,7.14,07/01/2014,GNRL,156590854
214566,GNRL,"FOREST PHARMACEUTICALS, INC.",NJ,100000005529,6.99,04/24/2014,GNRL,146383062
214566,GNRL,"Janssen Pharmaceuticals, Inc",NJ,100000000232,6.84,10/23/2014,GNRL,156590864
214566,GNRL,"FOREST PHARMACEUTICALS, INC.",NJ,100000005529,6.43,05/08/2014,GNRL,146383099
214566,GNRL,"Janssen Pharmaceuticals, Inc",NJ,100000000232,6.42,10/23/2014,GNRL,156590742
214566,GNRL,"Astellas Pharma US Inc",IL,100000000137,6.24,05/09/2014,GNRL,168541270
214566,GNRL,"Janssen Pharmaceuticals, Inc",NJ,100000000232,6.2,02/20/2014,GNRL,156590728
214566,GNRL,"FOREST PHARMACEUTICALS, INC.",NJ,100000005529,6.04,09/19/2014,GNRL,146383256
214566,GNRL,"Janssen Pharmaceuticals, Inc",NJ,100000000232,6,06/03/2014,GNRL,156590736
214566,GNRL,"FOREST PHARMACEUTICALS, INC.",NJ,100000005529,5.65,02/18/2014,GNRL,146383118
214566,GNRL,"Janssen Pharmaceuticals, Inc",NJ,100000000232,5.5,09/23/2014,GNRL,156590858
214566,GNRL,"FOREST PHARMACEUTICALS, INC.",NJ,100000005529,5.46,07/28/2014,GNRL,146383298
214566,GNRL,"FOREST PHARMACEUTICALS, INC.",NJ,100000005529,5.33,10/02/2014,GNRL,146383220
214566,GNRL,"Janssen Pharmaceuticals, Inc",NJ,100000000232,5.3,09/04/2014,GNRL,156590808
214566,GNRL,"FOREST PHARMACEUTICALS, INC.",NJ,100000005529,5.13,10/14/2014,GNRL,146383276
214566,GNRL,"Takeda Pharmaceuticals America, Inc.",IL,100000000339,5.1,05/01/2014,GNRL,194447336
214566,GNRL,"Takeda Pharmaceuticals America, Inc.",IL,100000000339,5.05,12/10/2014,GNRL,194447315
