Physician_Profile_ID,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_Name,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_State,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_ID,Total_Amount_of_Payment_USDollars,Date_of_Payment,Form_of_Payment_or_Transfer_of_Value,Record_ID,Nature_of_Payment_or_Transfer_of_Value,Name_of_Third_Party_Entity_Receiving_Payment_or_Transfer_of_Value,Name_of_Associated_Covered_Drug_or_Biological1,Name_of_Associated_Covered_Drug_or_Biological2,Contextual_Information
252096,"Biomet Orthopedics, LLC",IN,100000005643,14480,04/11/2014,"Cash or cash equivalent",195474752,"Consulting Fee","","","",""
252096,"Biomet Orthopedics, LLC",IN,100000005643,10625,08/08/2014,"Cash or cash equivalent",195474824,"Consulting Fee","","","",""
252096,"Biomet Orthopedics, LLC",IN,100000005643,8450,12/05/2014,"Cash or cash equivalent",195474850,"Consulting Fee","","","",""
252096,"Stryker Corporation",MI,100000010503,715.31,03/13/2014,"Cash or cash equivalent",199073334,"Travel and Lodging","","","",""
252096,"Smith & Nephew, Inc.",TN,100000005456,671,06/08/2014,"In-kind items and services",182939220,"Travel and Lodging","","","",""
252096,"Stryker Corporation",MI,100000010503,555.76,12/19/2013,"Cash or cash equivalent",104162334,"Travel and Lodging","","","",""
252096,"Biomet Orthopedics, LLC",IN,100000005643,476.79,08/08/2014,"Cash or cash equivalent",195474828,"Travel and Lodging","","","",""
252096,"Biomet Orthopedics, LLC",IN,100000005643,457.49,04/11/2014,"Cash or cash equivalent",195474758,"Travel and Lodging","","","",""
252096,"Biomet Orthopedics, LLC",IN,100000005643,356.16,01/23/2014,"In-kind items and services",195474774,"Travel and Lodging","","","",""
252096,"Biomet Orthopedics, LLC",IN,100000005643,349.19,12/05/2014,"Cash or cash equivalent",195474856,"Travel and Lodging","","","",""
252096,"Biomet Orthopedics, LLC",IN,100000005643,334.33,06/30/2014,"In-kind items and services",195474800,"Travel and Lodging","","","",""
252096,"Biomet Orthopedics, LLC",IN,100000005643,215.55,10/16/2014,"In-kind items and services",195474846,"Travel and Lodging","","","",""
252096,"Biomet Orthopedics, LLC",IN,100000005643,212.19,10/10/2014,"In-kind items and services",195474862,"Travel and Lodging","","","",""
252096,"Biomet Orthopedics, LLC",IN,100000005643,195.28,03/07/2014,"In-kind items and services",195474796,"Travel and Lodging","","","",""
252096,"Smith & Nephew, Inc.",TN,100000005456,184.36,06/09/2014,"In-kind items and services",182812696,"Travel and Lodging","","","",""
252096,"Biomet Orthopedics, LLC",IN,100000005643,152.9,09/04/2014,"In-kind items and services",195474836,"Travel and Lodging","","","",""
252096,"Stryker Corporation",MI,100000010503,149.97,12/20/2013,"Cash or cash equivalent",104162332,"Food and Beverage","","","",""
252096,"Biomet Orthopedics, LLC",IN,100000005643,140.17,10/10/2014,"In-kind items and services",195474876,"Food and Beverage","","","",""
252096,"Biomet Orthopedics, LLC",IN,100000005643,139,06/20/2014,"In-kind items and services",195474842,"Travel and Lodging","","","",""
252096,"Biomet Orthopedics, LLC",IN,100000005643,137.86,06/20/2014,"In-kind items and services",195474820,"Food and Beverage","","","",""
252096,"Stryker Corporation",MI,100000010503,135.32,03/13/2014,"Cash or cash equivalent",199073316,"Food and Beverage","","","",""
252096,"Biomet Orthopedics, LLC",IN,100000005643,122.93,01/23/2014,"In-kind items and services",195474858,"Food and Beverage","","","",""
252096,"Biomet Orthopedics, LLC",IN,100000005643,122.93,01/23/2014,"In-kind items and services",195474769,"Food and Beverage","","","",""
