Physician_Profile_ID,Category,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_Name,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_State,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_ID,Total_Amount_of_Payment_USDollars,Date_of_Payment,Category,Record_ID
188747,GNRL,"Sunovion Pharmaceuticals Inc.",MA,100000000254,3100,12/18/2014,GNRL,163249842
188747,GNRL,"FOREST PHARMACEUTICALS, INC.",NJ,100000005529,3000.00,08/30/2013,GNRL,100477570
188747,GNRL,"FOREST PHARMACEUTICALS, INC.",NJ,100000005529,3000.00,08/09/2013,GNRL,100477568
188747,GNRL,"FOREST PHARMACEUTICALS, INC.",NJ,100000005529,3000,01/24/2014,GNRL,147939752
188747,GNRL,"FOREST PHARMACEUTICALS, INC.",NJ,100000005529,3000,02/27/2014,GNRL,147939726
188747,GNRL,"FOREST PHARMACEUTICALS, INC.",NJ,100000005529,3000,04/24/2014,GNRL,147939730
188747,GNRL,"FOREST PHARMACEUTICALS, INC.",NJ,100000005529,3000,01/30/2014,GNRL,147939754
188747,GNRL,"FOREST PHARMACEUTICALS, INC.",NJ,100000005529,3000,02/28/2014,GNRL,147939728
188747,GNRL,"Sunovion Pharmaceuticals Inc.",MA,100000000254,2200,07/10/2014,GNRL,163266826
188747,GNRL,"AstraZeneca Pharmaceuticals LP",DE,100000000146,2050,11/25/2014,GNRL,148548264
188747,GNRL,"AstraZeneca Pharmaceuticals LP",DE,100000000146,2050,07/31/2014,GNRL,148610728
188747,GNRL,"AstraZeneca Pharmaceuticals LP",DE,100000000146,2050,11/20/2014,GNRL,148185174
188747,GNRL,"Boehringer Ingelheim Pharmaceuticals, Inc.",CT,100000000234,2000.00,11/21/2013,GNRL,104481734
188747,GNRL,"FOREST PHARMACEUTICALS, INC.",NJ,100000005529,2000,10/02/2014,GNRL,147939750
188747,GNRL,"Sunovion Pharmaceuticals Inc.",MA,100000000254,1800.00,08/16/2013,GNRL,101237170
188747,GNRL,"Boehringer Ingelheim Pharmaceuticals, Inc.",CT,100000000234,1150.00,10/24/2013,GNRL,104478946
188747,GNRL,"Boehringer Ingelheim Pharmaceuticals, Inc.",CT,100000000234,1150.00,10/31/2013,GNRL,104478948
188747,GNRL,"Boehringer Ingelheim Pharmaceuticals, Inc.",CT,100000000234,1150.00,08/23/2013,GNRL,104478944
188747,GNRL,"FOREST PHARMACEUTICALS, INC.",NJ,100000005529,1136.25,01/24/2014,GNRL,147939748
