Physician_Profile_ID,Category,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_Name,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_State,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_ID,Total_Amount_of_Payment_USDollars,Date_of_Payment,Category,Record_ID
273734,GNRL,"Smith & Nephew, Inc.",TN,100000005456,231437.5,04/25/2014,GNRL,183023646
273734,GNRL,"Smith & Nephew, Inc.",TN,100000005456,148305.08,10/10/2013,GNRL,101831840
273734,GNRL,"Arthrex, Inc.",FL,100000005371,101285.42,02/14/2014,GNRL,187641070
273734,GNRL,"Arthrex, Inc.",FL,100000005371,22518.79,02/14/2014,GNRL,187641076
273734,GNRL,"Arthrex, Inc.",FL,100000005371,21814.25,08/15/2013,GNRL,23186578
273734,GNRL,"Arthrex, Inc.",FL,100000005371,20996.9,05/15/2014,GNRL,187641128
273734,GNRL,"Arthrex, Inc.",FL,100000005371,20810.7,05/15/2014,GNRL,187641119
273734,GNRL,"Arthrex, Inc.",FL,100000005371,20182.58,11/14/2014,GNRL,187641208
273734,GNRL,"Arthrex, Inc.",FL,100000005371,19299.03,11/14/2014,GNRL,187641196
273734,GNRL,"Arthrex, Inc.",FL,100000005371,18587.28,08/15/2014,GNRL,187641176
273734,GNRL,"Arthrex, Inc.",FL,100000005371,18538.81,11/13/2013,GNRL,23186591
273734,GNRL,"Arthrex, Inc.",FL,100000005371,11491.43,11/13/2013,GNRL,23186589
273734,GNRL,"Arthrex, Inc.",FL,100000005371,10526.13,08/15/2013,GNRL,23186576
273734,GNRL,"Arthrex, Inc.",FL,100000005371,8559.3,04/29/2014,GNRL,187641086
273734,GNRL,"Arthrex, Inc.",FL,100000005371,7466.32,08/15/2014,GNRL,187641160
273734,GNRL,"Arthrex, Inc.",FL,100000005371,7000,05/08/2014,GNRL,187641114
273734,GNRL,"Arthrex, Inc.",FL,100000005371,6513.5,05/08/2014,GNRL,187641094
273734,GNRL,"Arthrex, Inc.",FL,100000005371,5908.77,08/15/2014,GNRL,187641151
273734,GNRL,"Arthrex, Inc.",FL,100000005371,5389.15,08/15/2014,GNRL,187641146
273734,GNRL,"Arthrex, Inc.",FL,100000005371,5000,05/08/2014,GNRL,187641100
273734,GNRL,"Arthrex, Inc.",FL,100000005371,4200.09,05/15/2014,GNRL,187641124
273734,GNRL,"Arthrex, Inc.",FL,100000005371,4000,05/08/2014,GNRL,187641105
273734,GNRL,"Arthrex, Inc.",FL,100000005371,3918.02,11/14/2014,GNRL,187641200
273734,GNRL,"Arthrex, Inc.",FL,100000005371,3685.02,08/15/2014,GNRL,187641156
273734,GNRL,"Arthrex, Inc.",FL,100000005371,2006.51,11/13/2013,GNRL,23186587
273734,GNRL,"Arthrex, Inc.",FL,100000005371,1228.23,08/15/2013,GNRL,23186574
273734,GNRL,"Arthrex, Inc.",FL,100000005371,1150.98,11/13/2013,GNRL,23186586
273734,GNRL,"Arthrex, Inc.",FL,100000005371,1014.40,11/13/2013,GNRL,23186584
273734,GNRL,"Arthrex, Inc.",FL,100000005371,955.10,08/15/2013,GNRL,23186573
273734,GNRL,"Arthrex, Inc.",FL,100000005371,765.41,08/15/2014,GNRL,187641138
273734,GNRL,"Arthrex, Inc.",FL,100000005371,752.72,08/15/2013,GNRL,23186571
273734,GNRL,"Arthrex, Inc.",FL,100000005371,669.91,02/14/2014,GNRL,187641064
273734,GNRL,"Arthrex, Inc.",FL,100000005371,606.09,12/11/2014,GNRL,187641214
273734,GNRL,"Arthrex, Inc.",FL,100000005371,539.99,11/13/2013,GNRL,23186582
273734,GNRL,"Arthrex, Inc.",FL,100000005371,476.45,08/15/2014,GNRL,187641166
273734,GNRL,"Arthrex, Inc.",FL,100000005371,445.42,08/15/2013,GNRL,23186569
273734,GNRL,"Arthrex, Inc.",FL,100000005371,395.29,11/14/2014,GNRL,187641189
273734,GNRL,"Arthrosurface Incorporated",MA,100000005469,367.00,10/03/2013,GNRL,103138674
273734,GNRL,"Arthrex, Inc.",FL,100000005371,351.32,12/16/2013,GNRL,23186593
273734,GNRL,"Arthrex, Inc.",FL,100000005371,345.62,11/13/2013,GNRL,23186580
273734,GNRL,"Arthrosurface Incorporated",MA,100000005469,338,09/23/2014,GNRL,135291592
273734,GNRL,"Arthrosurface Incorporated",MA,100000005469,325.64,06/25/2014,GNRL,135291574
273734,GNRL,"Arthrosurface Incorporated",MA,100000005469,290.5,04/16/2014,GNRL,135291538
273734,GNRL,"Arthrex, Inc.",FL,100000005371,256,01/09/2014,GNRL,187641047
273734,GNRL,"Arthrosurface Incorporated",MA,100000005469,181.5,12/22/2014,GNRL,135291148
273734,GNRL,"Arthrex, Inc.",FL,100000005371,160.24,05/15/2014,GNRL,187641134
273734,GNRL,"Arthrosurface Incorporated",MA,100000005469,156,02/11/2014,GNRL,135291068
273734,GNRL,"WARDLOW ENTERPRISES",IA,100000010546,130,08/19/2014,GNRL,153915946
273734,GNRL,"Arthrex, Inc.",FL,100000005371,111.37,09/23/2014,GNRL,187641182
273734,GNRL,"Arthrex, Inc.",FL,100000005371,100.32,02/25/2014,GNRL,187641080
273734,GNRL,"WRIGHT MEDICAL TECHNOLOGY, INC.",TN,100000086401,35.2,06/24/2014,GNRL,220681574
273734,GNRL,"Arthrex, Inc.",FL,100000005371,29.88,02/05/2014,GNRL,187641054
273734,GNRL,"Arthrex, Inc.",FL,100000005371,24,02/10/2014,GNRL,187641058
273734,GNRL,"WARDLOW ENTERPRISES",IA,100000010546,8.66,05/13/2014,GNRL,153915942
