Physician_Profile_ID,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_Name,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_State,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_ID,Total_Amount_of_Payment_USDollars,Date_of_Payment,Form_of_Payment_or_Transfer_of_Value,Record_ID,Nature_of_Payment_or_Transfer_of_Value,Name_of_Third_Party_Entity_Receiving_Payment_or_Transfer_of_Value,Name_of_Associated_Covered_Drug_or_Biological1,Name_of_Associated_Covered_Drug_or_Biological2,Contextual_Information
914881,"Covidien Sales LLC",MA,100000000098,6750,06/04/2014,"Cash or cash equivalent",219332306,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","","","",""
914881,"Covidien Sales LLC",MA,100000000098,6000.00,11/27/2013,"Cash or cash equivalent",31666874,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","","","",""
914881,"Covidien Sales LLC",MA,100000000098,6000,03/26/2014,"Cash or cash equivalent",219332282,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","","","",""
914881,"Covidien Sales LLC",MA,100000000098,5625.00,10/02/2013,"Cash or cash equivalent",31666881,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","","","",""
914881,"Covidien Sales LLC",MA,100000000098,5625,03/03/2014,"Cash or cash equivalent",219332228,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","","","",""
914881,"Covidien Sales LLC",MA,100000000098,5000,09/12/2014,"Cash or cash equivalent",219332370,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","","","",""
914881,"Covidien Sales LLC",MA,100000000098,4875,06/25/2014,"Cash or cash equivalent",219332250,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","","","",""
914881,"Covidien Sales LLC",MA,100000000098,4875,10/31/2014,"Cash or cash equivalent",219332232,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","","","",""
914881,"Covidien Sales LLC",MA,100000000098,3750,03/28/2014,"Cash or cash equivalent",219332290,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","","","",""
914881,"Covidien Sales LLC",MA,100000000098,3750,10/01/2014,"Cash or cash equivalent",219332280,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","","","",""
914881,"Covidien Sales LLC",MA,100000000098,3750,01/20/2014,"Cash or cash equivalent",219332336,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","","","",""
914881,"Covidien Sales LLC",MA,100000000098,3375,03/10/2014,"Cash or cash equivalent",219332288,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","","","",""
