Physician_Profile_ID,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_Name,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_State,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_ID,Total_Amount_of_Payment_USDollars,Date_of_Payment,Form_of_Payment_or_Transfer_of_Value,Record_ID,Nature_of_Payment_or_Transfer_of_Value,Name_of_Third_Party_Entity_Receiving_Payment_or_Transfer_of_Value,Name_of_Associated_Covered_Drug_or_Biological1,Name_of_Associated_Covered_Drug_or_Biological2,Contextual_Information
184491,"AstraZeneca Pharmaceuticals LP",DE,100000000146,3700.00,12/09/2013,"Cash or cash equivalent",12184790,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",BRILINTA,"","Speaker Fee"
184491,"AstraZeneca Pharmaceuticals LP",DE,100000000146,3700.00,09/03/2013,"Cash or cash equivalent",12201581,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",BRILINTA,"","Speaker Fee"
184491,"AstraZeneca Pharmaceuticals LP",DE,100000000146,3700.00,10/08/2013,"Cash or cash equivalent",12175798,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",BRILINTA,"","Speaker Fee"
184491,"AstraZeneca Pharmaceuticals LP",DE,100000000146,3700,05/07/2014,"Cash or cash equivalent",148604874,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",BRILINTA,"","Speaker Fee"
184491,"AstraZeneca Pharmaceuticals LP",DE,100000000146,3700,06/30/2014,"Cash or cash equivalent",150466632,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",BRILINTA,"","Speaker Fee"
184491,"AstraZeneca Pharmaceuticals LP",DE,100000000146,3250.00,10/07/2013,"Cash or cash equivalent",12197245,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",BRILINTA,"","Speaker Fee"
184491,"AstraZeneca Pharmaceuticals LP",DE,100000000146,3250.00,11/27/2013,"Cash or cash equivalent",12209353,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",BRILINTA,"","Speaker Fee"
184491,"AstraZeneca Pharmaceuticals LP",DE,100000000146,3250,05/07/2014,"Cash or cash equivalent",149784734,"Consulting Fee","",BRILINTA,"",""
184491,"E.R. Squibb & Sons, L.L.C.",NJ,100000005499,3200,02/13/2014,"Cash or cash equivalent",187772256,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",ELIQUIS,"",""
184491,"Pfizer Inc.",NY,100000000286,2500,02/27/2014,"Cash or cash equivalent",207071638,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",ELIQUIS,"",""
184491,"Pfizer Inc.",NY,100000000286,2500,08/11/2014,"Cash or cash equivalent",206046766,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",ELIQUIS,"",""
184491,"Pfizer Inc.",NY,100000000286,2500,02/07/2014,"Cash or cash equivalent",207062972,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",ELIQUIS,"",""
184491,"Pfizer Inc.",NY,100000000286,2500,04/10/2014,"Cash or cash equivalent",206620664,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",ELIQUIS,"",""
184491,"Pfizer Inc.",NY,100000000286,2500,02/07/2014,"Cash or cash equivalent",206306268,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",ELIQUIS,"",""
184491,"Gilead Sciences Inc",CA,100000000108,2000.00,10/22/2013,"Cash or cash equivalent",100722142,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",Ranexa,"","539020-1532044-8023147-988575-20327660-988575-Gilead Sciences-"
184491,"Pfizer Inc.",NY,100000000286,2000.00,11/25/2013,"Cash or cash equivalent",205921630,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",ELIQUIS,"",""
184491,"Pfizer Inc.",NY,100000000286,2000,06/05/2014,"Cash or cash equivalent",206720736,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",ELIQUIS,"",""
184491,"Gilead Sciences Inc",CA,100000000108,2000,01/16/2014,"Cash or cash equivalent",164533636,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",Ranexa,"","653144-1720586-8025677 - 999292 - 20327660-999292-Gilead Sciences-VRL"
184491,"Pfizer Inc.",NY,100000000286,2000,08/11/2014,"Cash or cash equivalent",206818554,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",ELIQUIS,"",""
184491,"Pfizer Inc.",NY,100000000286,2000,08/11/2014,"Cash or cash equivalent",206497045,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",ELIQUIS,"",""
184491,"Pfizer Inc.",NY,100000000286,2000,02/13/2014,"Cash or cash equivalent",207329998,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",ELIQUIS,"",""
184491,"AstraZeneca Pharmaceuticals LP",DE,100000000146,1850.00,10/20/2013,"Cash or cash equivalent",12181579,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",BRILINTA,"","Speaker Fee"
184491,"AstraZeneca Pharmaceuticals LP",DE,100000000146,1850.00,10/03/2013,"Cash or cash equivalent",12182408,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",BRILINTA,"","Speaker Fee"
184491,"AstraZeneca Pharmaceuticals LP",DE,100000000146,1850,03/27/2014,"Cash or cash equivalent",150318794,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",BRILINTA,"","Speaker Fee"
184491,"AstraZeneca Pharmaceuticals LP",DE,100000000146,1850,04/07/2014,"Cash or cash equivalent",150873188,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",BRILINTA,"","Speaker Fee"
184491,"E.R. Squibb & Sons, L.L.C.",NJ,100000005499,1600,02/05/2014,"Cash or cash equivalent",187764138,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",ELIQUIS,"",""
184491,"AstraZeneca Pharmaceuticals LP",DE,100000000146,1400.00,09/03/2013,"Cash or cash equivalent",12187367,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",BRILINTA,"","Speaker Fee"
184491,"AstraZeneca Pharmaceuticals LP",DE,100000000146,1400,05/07/2014,"Cash or cash equivalent",149552984,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",BRILINTA,"","Speaker Fee"
184491,"AstraZeneca Pharmaceuticals LP",DE,100000000146,982.26,04/15/2014,"In-kind items and services",149626247,"Travel and Lodging","",BRILINTA,"","Consulting Expenses"
