Physician_Profile_ID,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_Name,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_State,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_ID,Total_Amount_of_Payment_USDollars,Date_of_Payment,Form_of_Payment_or_Transfer_of_Value,Record_ID,Nature_of_Payment_or_Transfer_of_Value,Name_of_Third_Party_Entity_Receiving_Payment_or_Transfer_of_Value,Name_of_Associated_Covered_Drug_or_Biological1,Name_of_Associated_Covered_Drug_or_Biological2,Contextual_Information
5199,"Merck Sharp & Dohme Corporation",NJ,100000000053,1000,02/05/2014,"Cash or cash equivalent",201308162,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",NEXPLANON,"",""
5199,"Merck Sharp & Dohme Corporation",NJ,100000000053,1000,07/02/2014,"Cash or cash equivalent",201964924,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",NEXPLANON,"",""
5199,"Merck Sharp & Dohme Corporation",NJ,100000000053,1000,08/25/2014,"Cash or cash equivalent",202556920,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",NEXPLANON,"",""
5199,"Merck Sharp & Dohme Corporation",NJ,100000000053,1000,08/13/2014,"Cash or cash equivalent",202559568,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",NEXPLANON,"",""
5199,"Merck Sharp & Dohme Corporation",NJ,100000000053,1000,08/13/2014,"Cash or cash equivalent",202112848,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",NEXPLANON,"",""
5199,"Merck Sharp & Dohme Corporation",NJ,100000000053,1000,06/24/2014,"Cash or cash equivalent",201967220,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",NEXPLANON,"",""
5199,"Merck Sharp & Dohme Corporation",NJ,100000000053,1000,08/07/2014,"Cash or cash equivalent",202110978,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",NEXPLANON,"",""
5199,"Merck Sharp & Dohme Corporation",NJ,100000000053,1000,09/24/2014,"Cash or cash equivalent",202555822,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",NEXPLANON,"",""
5199,"Merck Sharp & Dohme Corporation",NJ,100000000053,1000,02/05/2014,"Cash or cash equivalent",201309230,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",NEXPLANON,"",""
5199,"Merck Sharp & Dohme Corporation",NJ,100000000053,1000,07/10/2014,"Cash or cash equivalent",201966443,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",NEXPLANON,"",""
5199,"Merck Sharp & Dohme Corporation",NJ,100000000053,1000,10/08/2014,"Cash or cash equivalent",202557408,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",NEXPLANON,"",""
5199,"Merck Sharp & Dohme Corporation",NJ,100000000053,1000,07/02/2014,"Cash or cash equivalent",201968232,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",NEXPLANON,"",""
5199,"Merck Sharp & Dohme Corporation",NJ,100000000053,1000,11/08/2014,"Cash or cash equivalent",202560464,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",NEXPLANON,"",""
5199,"Merck Sharp & Dohme Corporation",NJ,100000000053,1000,10/08/2014,"Cash or cash equivalent",202550098,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",NEXPLANON,"",""
5199,"Merck Sharp & Dohme Corporation",NJ,100000000053,1000,03/04/2014,"Cash or cash equivalent",201487332,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",NEXPLANON,"",""
5199,"Merck Sharp & Dohme Corporation",NJ,100000000053,1000,08/07/2014,"Cash or cash equivalent",202556780,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",NEXPLANON,"",""
5199,"Merck Sharp & Dohme Corporation",NJ,100000000053,1000,10/14/2014,"Cash or cash equivalent",202558926,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",NEXPLANON,"",""
5199,"Merck Sharp & Dohme Corporation",NJ,100000000053,1000,08/25/2014,"Cash or cash equivalent",202112956,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",NEXPLANON,"",""
5199,"Merck Sharp & Dohme Corporation",NJ,100000000053,1000,03/06/2014,"Cash or cash equivalent",201487344,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",NEXPLANON,"",""
5199,"Merck Sharp & Dohme Corporation",NJ,100000000053,800,10/08/2014,"Cash or cash equivalent",202557470,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",NEXPLANON,"",""
5199,"Merck Sharp & Dohme Corporation",NJ,100000000053,276.77,10/08/2014,"In-kind items and services",202816702,"Travel and Lodging","",NEXPLANON,"",""
5199,"Merck Sharp & Dohme Corporation",NJ,100000000053,236.45,03/04/2014,"In-kind items and services",201489644,"Travel and Lodging","",NEXPLANON,"",""
5199,"Merck Sharp & Dohme Corporation",NJ,100000000053,234.21,10/08/2014,"In-kind items and services",202815616,"Travel and Lodging","",NEXPLANON,"",""
5199,"Merck Sharp & Dohme Corporation",NJ,100000000053,220.63,10/14/2014,"In-kind items and services",202816248,"Travel and Lodging","",NEXPLANON,"",""
5199,"Merck Sharp & Dohme Corporation",NJ,100000000053,194.32,08/07/2014,"In-kind items and services",202112754,"Travel and Lodging","",NEXPLANON,"",""
5199,"Merck Sharp & Dohme Corporation",NJ,100000000053,194.32,08/07/2014,"In-kind items and services",202559452,"Travel and Lodging","",NEXPLANON,"",""
5199,"Merck Sharp & Dohme Corporation",NJ,100000000053,179.2,06/24/2014,"In-kind items and services",201966752,"Travel and Lodging","",NEXPLANON,"",""
5199,"Merck Sharp & Dohme Corporation",NJ,100000000053,148.4,08/13/2014,"In-kind items and services",202559572,"Travel and Lodging","",NEXPLANON,"",""
5199,"Merck Sharp & Dohme Corporation",NJ,100000000053,148.4,08/13/2014,"In-kind items and services",202112616,"Travel and Lodging","",NEXPLANON,"",""
5199,"Merck Sharp & Dohme Corporation",NJ,100000000053,145.6,08/25/2014,"In-kind items and services",202111596,"Travel and Lodging","",NEXPLANON,"",""
5199,"Merck Sharp & Dohme Corporation",NJ,100000000053,145.6,08/25/2014,"In-kind items and services",202549468,"Travel and Lodging","",NEXPLANON,"",""
5199,"Merck Sharp & Dohme Corporation",NJ,100000000053,29.89,08/07/2014,"In-kind items and services",202112520,"Food and Beverage","",NEXPLANON,"",""
5199,"Merck Sharp & Dohme Corporation",NJ,100000000053,29.89,08/07/2014,"In-kind items and services",202550906,"Food and Beverage","",NEXPLANON,"",""
5199,"Merck Sharp & Dohme Corporation",NJ,100000000053,29.26,03/04/2014,"In-kind items and services",201486910,"Food and Beverage","",NEXPLANON,"",""
5199,"Merck Sharp & Dohme Corporation",NJ,100000000053,24.24,07/10/2014,"In-kind items and services",201965526,"Food and Beverage","",NEXPLANON,"",""
5199,"Merck Sharp & Dohme Corporation",NJ,100000000053,24.24,03/06/2014,"In-kind items and services",201487644,"Food and Beverage","",NEXPLANON,"",""
5199,"Merck Sharp & Dohme Corporation",NJ,100000000053,17.35,09/24/2014,"In-kind items and services",202549826,"Food and Beverage","",NEXPLANON,"",""
5199,"Merck Sharp & Dohme Corporation",NJ,100000000053,15.12,08/25/2014,"In-kind items and services",202555400,"Food and Beverage","",NEXPLANON,"",""
5199,"Merck Sharp & Dohme Corporation",NJ,100000000053,15.12,08/25/2014,"In-kind items and services",202112440,"Food and Beverage","",NEXPLANON,"",""
5199,"Merck Sharp & Dohme Corporation",NJ,100000000053,14.84,10/08/2014,"In-kind items and services",202556190,"Food and Beverage","",NEXPLANON,"",""
5199,"Merck Sharp & Dohme Corporation",NJ,100000000053,14.25,02/11/2014,"In-kind items and services",201328832,Education,"",Non-Product,"",""
5199,"Merck Sharp & Dohme Corporation",NJ,100000000053,13.7,02/05/2014,"In-kind items and services",201310846,"Food and Beverage","",NEXPLANON,"",""
5199,"Merck Sharp & Dohme Corporation",NJ,100000000053,10.53,10/08/2014,"In-kind items and services",202551556,"Food and Beverage","",NEXPLANON,"",""
5199,"Merck Sharp & Dohme Corporation",NJ,100000000053,9.56,10/14/2014,"In-kind items and services",202550254,"Food and Beverage","",NEXPLANON,"",""
5199,"Merck Sharp & Dohme Corporation",NJ,100000000053,9.54,10/08/2014,"In-kind items and services",202201304,"Food and Beverage","",NEXPLANON,"",""
5199,"Merck Sharp & Dohme Corporation",NJ,100000000053,7.38,06/24/2014,"In-kind items and services",201966238,"Food and Beverage","",NEXPLANON,"",""
