Physician_Profile_ID,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_Name,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_State,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_ID,Total_Amount_of_Payment_USDollars,Date_of_Payment,Form_of_Payment_or_Transfer_of_Value,Record_ID,Nature_of_Payment_or_Transfer_of_Value,Name_of_Third_Party_Entity_Receiving_Payment_or_Transfer_of_Value,Name_of_Associated_Covered_Drug_or_Biological1,Name_of_Associated_Covered_Drug_or_Biological2,Contextual_Information
54957,"Takeda Pharmaceuticals U.S.A., Inc.",IL,100000000337,4427.50,12/09/2013,"Cash or cash equivalent",103294670,"Consulting Fee","",Brintellix,"",""
54957,"Takeda Pharmaceuticals America, Inc.",IL,100000000339,2415,04/16/2014,"Cash or cash equivalent",194175074,"Consulting Fee","",BRINTELLIX,"",""
54957,"Takeda Pharmaceuticals America, Inc.",IL,100000000339,2415,04/08/2014,"Cash or cash equivalent",194174984,"Consulting Fee","",BRINTELLIX,"",""
54957,"Takeda Pharmaceuticals America, Inc.",IL,100000000339,2415,04/18/2014,"Cash or cash equivalent",194174928,"Consulting Fee","",BRINTELLIX,"",""
54957,"Takeda Pharmaceuticals America, Inc.",IL,100000000339,1955,07/16/2014,"Cash or cash equivalent",194174800,"Consulting Fee","",BRINTELLIX,"",""
54957,"Takeda Pharmaceuticals America, Inc.",IL,100000000339,1955,05/02/2014,"Cash or cash equivalent",194174762,"Consulting Fee","",BRINTELLIX,"",""
54957,"Takeda Pharmaceuticals America, Inc.",IL,100000000339,1955,02/27/2014,"Cash or cash equivalent",194174860,"Consulting Fee","",BRINTELLIX,"",""
54957,"Takeda Pharmaceuticals America, Inc.",IL,100000000339,1955,03/24/2014,"Cash or cash equivalent",194174956,"Consulting Fee","",BRINTELLIX,"",""
54957,"Takeda Pharmaceuticals America, Inc.",IL,100000000339,1955,12/03/2014,"Cash or cash equivalent",194175108,"Consulting Fee","",BRINTELLIX,"",""
54957,"Takeda Pharmaceuticals America, Inc.",IL,100000000339,1955,06/25/2014,"Cash or cash equivalent",194174780,"Consulting Fee","",BRINTELLIX,"",""
54957,"Takeda Pharmaceuticals America, Inc.",IL,100000000339,1725,02/27/2014,"Cash or cash equivalent",194174844,"Consulting Fee","",BRINTELLIX,"",""
54957,"Takeda Pharmaceuticals America, Inc.",IL,100000000339,1725,04/03/2014,"Cash or cash equivalent",194174886,"Consulting Fee","",BRINTELLIX,"",""
54957,"Takeda Pharmaceuticals America, Inc.",IL,100000000339,1725,04/25/2014,"Cash or cash equivalent",194175044,"Consulting Fee","",BRINTELLIX,"",""
54957,"Takeda Pharmaceuticals America, Inc.",IL,100000000339,1725,04/30/2014,"Cash or cash equivalent",194175012,"Consulting Fee","",BRINTELLIX,"",""
54957,"FOREST PHARMACEUTICALS, INC.",NJ,100000005529,1500,09/24/2014,"Cash or cash equivalent",147774822,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",SAPHRIS,"",""
54957,"FOREST PHARMACEUTICALS, INC.",NJ,100000005529,1500,09/09/2014,"Cash or cash equivalent",147774818,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",SAPHRIS,"",""
54957,"FOREST PHARMACEUTICALS, INC.",NJ,100000005529,1500,07/15/2014,"Cash or cash equivalent",147774814,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",SAPHRIS,"",""
54957,"Takeda Pharmaceuticals America, Inc.",IL,100000000339,1265,05/23/2014,"Cash or cash equivalent",194174734,"Consulting Fee","",BRINTELLIX,"",""
54957,"Takeda Pharmaceuticals America, Inc.",IL,100000000339,1265,12/12/2014,"Cash or cash equivalent",194175092,"Consulting Fee","",BRINTELLIX,"",""
54957,"FOREST PHARMACEUTICALS, INC.",NJ,100000005529,1250,08/05/2014,"Cash or cash equivalent",147774743,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",FETZIMA,VIIBRYD,""
54957,"FOREST PHARMACEUTICALS, INC.",NJ,100000005529,1200,10/20/2014,"Cash or cash equivalent",147774808,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",SAPHRIS,"",""
54957,"FOREST PHARMACEUTICALS, INC.",NJ,100000005529,1000,11/07/2014,"Cash or cash equivalent",147774738,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",FETZIMA,VIIBRYD,""
54957,"Takeda Pharmaceuticals America, Inc.",IL,100000000339,920,02/27/2014,"Cash or cash equivalent",194174863,"Consulting Fee","",BRINTELLIX,"",""
54957,"Takeda Pharmaceuticals America, Inc.",IL,100000000339,920,04/15/2014,"Cash or cash equivalent",194174902,"Consulting Fee","",BRINTELLIX,"",""
54957,"Takeda Pharmaceuticals America, Inc.",IL,100000000339,658.59,03/04/2014,"In-kind items and services",194174966,"Travel and Lodging","",BRINTELLIX,"",""
54957,"Takeda Pharmaceuticals U.S.A., Inc.",IL,100000000337,393.44,11/09/2013,"In-kind items and services",103294680,"Travel and Lodging","",Brintellix,"",""
54957,"Takeda Pharmaceuticals U.S.A., Inc.",IL,100000000337,381.00,12/10/2013,"Cash or cash equivalent",103294678,"Travel and Lodging","",Brintellix,"",""
54957,"Takeda Pharmaceuticals U.S.A., Inc.",IL,100000000337,279.82,11/08/2013,"In-kind items and services",103294672,"Food and Beverage","",Brintellix,"",""
54957,"FOREST PHARMACEUTICALS, INC.",NJ,100000005529,200,06/02/2014,"Cash or cash equivalent",147774804,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",SAPHRIS,"",""
54957,"FOREST PHARMACEUTICALS, INC.",NJ,100000005529,200,04/02/2014,"Cash or cash equivalent",147774698,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",VIIBRYD,FETZIMA,""
54957,"Takeda Pharmaceuticals America, Inc.",IL,100000000339,179.2,07/16/2014,"Cash or cash equivalent",194174788,"Travel and Lodging","",BRINTELLIX,"",""
54957,"Takeda Pharmaceuticals U.S.A., Inc.",IL,100000000337,156.07,11/09/2013,"In-kind items and services",103294676,"Food and Beverage","",Brintellix,"",""
54957,"Takeda Pharmaceuticals America, Inc.",IL,100000000339,145.6,12/03/2014,"Cash or cash equivalent",194175098,"Travel and Lodging","",BRINTELLIX,"",""
54957,"Takeda Pharmaceuticals America, Inc.",IL,100000000339,140,04/18/2014,"Cash or cash equivalent",194174918,"Travel and Lodging","",BRINTELLIX,"",""
54957,"Takeda Pharmaceuticals America, Inc.",IL,100000000339,126.51,03/24/2014,"In-kind items and services",194175018,"Food and Beverage","",BRINTELLIX,"",""
54957,"Takeda Pharmaceuticals America, Inc.",IL,100000000339,125.46,04/21/2014,"In-kind items and services",194174814,"Food and Beverage","",BRINTELLIX,"",""
54957,"Takeda Pharmaceuticals America, Inc.",IL,100000000339,118.72,02/27/2014,"Cash or cash equivalent",194174850,"Travel and Lodging","",BRINTELLIX,"",""
54957,"Takeda Pharmaceuticals America, Inc.",IL,100000000339,118.06,02/06/2014,"In-kind items and services",194174818,"Food and Beverage","",BRINTELLIX,"",""
54957,"AstraZeneca Pharmaceuticals LP",DE,100000000146,106.4,10/16/2014,"In-kind items and services",148390666,"Food and Beverage","","SEROQUEL XR","","Educational Program"
54957,"Takeda Pharmaceuticals America, Inc.",IL,100000000339,106.4,04/16/2014,"Cash or cash equivalent",194175064,"Travel and Lodging","",BRINTELLIX,"",""
54957,"Takeda Pharmaceuticals America, Inc.",IL,100000000339,102.82,03/31/2014,"In-kind items and services",194175052,"Travel and Lodging","",BRINTELLIX,"",""
54957,"Takeda Pharmaceuticals America, Inc.",IL,100000000339,98,05/02/2014,"Cash or cash equivalent",194174748,"Travel and Lodging","",BRINTELLIX,"",""
54957,"Takeda Pharmaceuticals America, Inc.",IL,100000000339,95.2,04/15/2014,"Cash or cash equivalent",194174894,"Travel and Lodging","",BRINTELLIX,"",""
54957,"Takeda Pharmaceuticals U.S.A., Inc.",IL,100000000337,89.07,11/07/2013,"In-kind items and services",103294674,"Food and Beverage","",Brintellix,"",""
54957,"Takeda Pharmaceuticals America, Inc.",IL,100000000339,88.06,03/26/2014,"In-kind items and services",194174994,"Food and Beverage","",BRINTELLIX,"",""
54957,"Takeda Pharmaceuticals America, Inc.",IL,100000000339,85.11,03/11/2014,"In-kind items and services",194174908,"Travel and Lodging","",BRINTELLIX,"",""
54957,"Takeda Pharmaceuticals America, Inc.",IL,100000000339,84,03/24/2014,"Cash or cash equivalent",194174940,"Travel and Lodging","",BRINTELLIX,"",""
54957,"Takeda Pharmaceuticals America, Inc.",IL,100000000339,79.52,06/25/2014,"Cash or cash equivalent",194174770,"Travel and Lodging","",BRINTELLIX,"",""
54957,"Takeda Pharmaceuticals America, Inc.",IL,100000000339,76.7,03/31/2014,"In-kind items and services",194175047,"Food and Beverage","",BRINTELLIX,"",""
54957,"FOREST PHARMACEUTICALS, INC.",NJ,100000005529,76.22,09/24/2014,"In-kind items and services",147774800,"Food and Beverage","",SAPHRIS,"",""
54957,"Sunovion Pharmaceuticals Inc.",MA,100000000254,69.17,02/25/2014,"In-kind items and services",163074572,"Food and Beverage","",Latuda,"",""
54957,"Takeda Pharmaceuticals U.S.A., Inc.",IL,100000000337,69.00,12/17/2013,"In-kind items and services",103294688,"Consulting Fee","",Brintellix,"",""
54957,"Otsuka America Pharmaceutical, Inc.",MD,100000010723,69.00,09/19/2013,"In-kind items and services",31980820,Education,"","ABILIFY TABLET","",""
54957,"Takeda Pharmaceuticals America, Inc.",IL,100000000339,69,11/16/2014,"In-kind items and services",194174808,Education,"",Brintellix,"",""
54957,"FOREST PHARMACEUTICALS, INC.",NJ,100000005529,66.33,07/15/2014,"In-kind items and services",147774796,"Food and Beverage","",SAPHRIS,"",""
54957,"FOREST PHARMACEUTICALS, INC.",NJ,100000005529,63.59,08/05/2014,"In-kind items and services",147774719,"Food and Beverage","",FETZIMA,VIIBRYD,""
54957,"Takeda Pharmaceuticals America, Inc.",IL,100000000339,57.46,03/11/2014,"In-kind items and services",194174932,"Food and Beverage","",BRINTELLIX,"",""
54957,"FOREST PHARMACEUTICALS, INC.",NJ,100000005529,53.76,09/09/2014,"In-kind items and services",147774792,"Travel and Lodging","",SAPHRIS,"",""
54957,"Takeda Pharmaceuticals America, Inc.",IL,100000000339,47.7,03/03/2014,"Cash or cash equivalent",194174879,"Food and Beverage","",BRINTELLIX,"",""
54957,"Takeda Pharmaceuticals America, Inc.",IL,100000000339,47.04,04/03/2014,"Cash or cash equivalent",194174876,"Travel and Lodging","",BRINTELLIX,"",""
54957,"Takeda Pharmaceuticals America, Inc.",IL,100000000339,45.5,03/04/2014,"In-kind items and services",194174958,"Food and Beverage","",BRINTELLIX,"",""
