Physician_Profile_ID,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_Name,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_State,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_ID,Total_Amount_of_Payment_USDollars,Date_of_Payment,Form_of_Payment_or_Transfer_of_Value,Record_ID,Nature_of_Payment_or_Transfer_of_Value,Name_of_Third_Party_Entity_Receiving_Payment_or_Transfer_of_Value,Name_of_Associated_Covered_Drug_or_Biological1,Name_of_Associated_Covered_Drug_or_Biological2,Contextual_Information
260285,"Medtronic Vascular, Inc.",MN,100000010384,4800.00,12/06/2013,"Cash or cash equivalent",101395462,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","","","",""
260285,"Boehringer Ingelheim Pharmaceuticals, Inc.",CT,100000000234,4500.00,11/19/2013,"Cash or cash equivalent",104482920,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",Pradaxa,"",""
260285,"Boehringer Ingelheim Pharmaceuticals, Inc.",CT,100000000234,4500.00,11/06/2013,"Cash or cash equivalent",104482916,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",Pradaxa,"",""
260285,"Boehringer Ingelheim Pharmaceuticals, Inc.",CT,100000000234,4500.00,11/14/2013,"Cash or cash equivalent",104482918,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",Pradaxa,"",""
260285,"Boehringer Ingelheim Pharmaceuticals, Inc.",CT,100000000234,4500.00,11/26/2013,"Cash or cash equivalent",104482922,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",Pradaxa,"",""
260285,"Boehringer Ingelheim Pharmaceuticals, Inc.",CT,100000000234,4500.00,10/23/2013,"Cash or cash equivalent",104482914,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",Pradaxa,"",""
260285,"Boehringer Ingelheim Pharmaceuticals, Inc.",CT,100000000234,4100,12/18/2014,"Cash or cash equivalent",196039300,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",Pradaxa,"",""
260285,"Boehringer Ingelheim Pharmaceuticals, Inc.",CT,100000000234,4100,11/17/2014,"Cash or cash equivalent",196039144,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",Pradaxa,"",""
260285,"Boehringer Ingelheim Pharmaceuticals, Inc.",CT,100000000234,3250,05/31/2014,"Cash or cash equivalent",196695474,"Consulting Fee","",Pradaxa,"",""
260285,"Boehringer Ingelheim Pharmaceuticals, Inc.",CT,100000000234,3150,11/17/2014,"Cash or cash equivalent",196039148,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",Pradaxa,"",""
260285,"Medtronic Vascular, Inc.",MN,100000010384,2900,07/23/2014,"Cash or cash equivalent",136994744,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","","","",""
260285,"Boehringer Ingelheim Pharmaceuticals, Inc.",CT,100000000234,2850,09/11/2014,"Cash or cash equivalent",196039168,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",Pradaxa,"",""
260285,"Boehringer Ingelheim Pharmaceuticals, Inc.",CT,100000000234,2400.00,11/21/2013,"Cash or cash equivalent",104482230,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",Pradaxa,"",""
260285,"Medtronic Vascular, Inc.",MN,100000010384,2400,03/14/2014,"Cash or cash equivalent",136994068,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","","","",""
260285,"Boehringer Ingelheim Pharmaceuticals, Inc.",CT,100000000234,2250.00,11/14/2013,"Cash or cash equivalent",104482086,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",Pradaxa,"",""
260285,"Boehringer Ingelheim Pharmaceuticals, Inc.",CT,100000000234,1900,11/05/2014,"Cash or cash equivalent",196039156,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",Pradaxa,"",""
260285,"Boehringer Ingelheim Pharmaceuticals, Inc.",CT,100000000234,1900,10/13/2014,"Cash or cash equivalent",196039158,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",Pradaxa,"",""
260285,"Boehringer Ingelheim Pharmaceuticals, Inc.",CT,100000000234,1900,11/13/2014,"Cash or cash equivalent",196039150,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",Pradaxa,"",""
260285,"Medtronic Vascular, Inc.",MN,100000010384,1050,07/22/2014,"Cash or cash equivalent",136991234,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","","","",""
260285,"Boehringer Ingelheim Pharmaceuticals, Inc.",CT,100000000234,896.08,05/30/2014,"In-kind items and services",196039162,"Travel and Lodging","",PRADAXA,"",""
260285,"Medtronic Vascular, Inc.",MN,100000010384,642.6,06/08/2014,"In-kind items and services",136820160,"Travel and Lodging","","","",""
260285,"Boehringer Ingelheim Pharmaceuticals, Inc.",CT,100000000234,600,11/12/2014,"Cash or cash equivalent",196039302,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",Pradaxa,"",""
260285,"Boehringer Ingelheim Pharmaceuticals, Inc.",CT,100000000234,600,04/29/2014,"Cash or cash equivalent",196039208,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",Pradaxa,"",""
260285,"Boehringer Ingelheim Pharmaceuticals, Inc.",CT,100000000234,600,10/23/2014,"Cash or cash equivalent",196039088,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",Pradaxa,"",""
260285,"Boehringer Ingelheim Pharmaceuticals, Inc.",CT,100000000234,600,02/18/2014,"Cash or cash equivalent",196039222,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",Pradaxa,"",""
260285,"Boehringer Ingelheim Pharmaceuticals, Inc.",CT,100000000234,600,08/11/2014,"Cash or cash equivalent",196039180,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",Pradaxa,"",""
260285,"Boehringer Ingelheim Pharmaceuticals, Inc.",CT,100000000234,600,03/03/2014,"Cash or cash equivalent",196039200,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",Pradaxa,"",""
260285,"Boehringer Ingelheim Pharmaceuticals, Inc.",CT,100000000234,600,05/09/2014,"Cash or cash equivalent",196039198,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",Pradaxa,"",""
260285,"Boehringer Ingelheim Pharmaceuticals, Inc.",CT,100000000234,600,04/17/2014,"Cash or cash equivalent",196039060,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",Pradaxa,"",""
260285,"Boehringer Ingelheim Pharmaceuticals, Inc.",CT,100000000234,600,10/22/2014,"Cash or cash equivalent",196039178,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",Pradaxa,"",""
260285,"Boehringer Ingelheim Pharmaceuticals, Inc.",CT,100000000234,600,10/24/2014,"Cash or cash equivalent",196039084,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",Pradaxa,"",""
260285,"Boehringer Ingelheim Pharmaceuticals, Inc.",CT,100000000234,600,11/21/2014,"Cash or cash equivalent",196039154,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",Pradaxa,"",""
260285,"Boehringer Ingelheim Pharmaceuticals, Inc.",CT,100000000234,600,03/03/2014,"Cash or cash equivalent",196039214,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",Pradaxa,"",""
260285,"Boehringer Ingelheim Pharmaceuticals, Inc.",CT,100000000234,600,02/20/2014,"Cash or cash equivalent",196039064,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",Pradaxa,"",""
260285,"Boehringer Ingelheim Pharmaceuticals, Inc.",CT,100000000234,600,03/11/2014,"Cash or cash equivalent",196039194,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",Pradaxa,"",""
260285,"Boehringer Ingelheim Pharmaceuticals, Inc.",CT,100000000234,600,11/26/2014,"Cash or cash equivalent",196039142,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",Pradaxa,"",""
260285,"Boehringer Ingelheim Pharmaceuticals, Inc.",CT,100000000234,600,02/26/2014,"Cash or cash equivalent",196039192,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",Pradaxa,"",""
260285,"Boehringer Ingelheim Pharmaceuticals, Inc.",CT,100000000234,600,05/06/2014,"Cash or cash equivalent",196039202,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",Pradaxa,"",""
260285,"Boehringer Ingelheim Pharmaceuticals, Inc.",CT,100000000234,600,06/11/2014,"Cash or cash equivalent",196039188,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",Pradaxa,"",""
260285,"Boehringer Ingelheim Pharmaceuticals, Inc.",CT,100000000234,600,02/07/2014,"Cash or cash equivalent",196039196,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",Pradaxa,"",""
260285,"Boehringer Ingelheim Pharmaceuticals, Inc.",CT,100000000234,600,10/29/2014,"Cash or cash equivalent",196039086,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",Pradaxa,"",""
260285,"Boehringer Ingelheim Pharmaceuticals, Inc.",CT,100000000234,600,08/28/2014,"Cash or cash equivalent",196039174,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",Pradaxa,"",""
