Physician_Profile_ID,Category,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_Name,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_State,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_ID,Total_Amount_of_Payment_USDollars,Date_of_Payment,Category,Record_ID
155519,GNRL,"Covidien Sales LLC",MA,100000000098,3500.00,10/09/2013,GNRL,104893670
155519,GNRL,"Covidien Sales LLC",MA,100000000098,2800.00,11/27/2013,GNRL,104893672
155519,GNRL,"Covidien Sales LLC",MA,100000000098,2800,05/12/2014,GNRL,218395324
155519,GNRL,"Covidien Sales LLC",MA,100000000098,2800,06/04/2014,GNRL,218395320
155519,RSRCH,"Covidien LP",MA,100000000083,2500.00,03/19/2014,RSRCH,215236919
155519,GNRL,"Covidien Sales LLC",MA,100000000098,2100.00,10/16/2013,GNRL,104893684
155519,GNRL,"Covidien Sales LLC",MA,100000000098,2100,03/12/2014,GNRL,218395328
155519,GNRL,"Covidien Sales LLC",MA,100000000098,2100,01/31/2014,GNRL,218395306
155519,GNRL,"Bard Peripheral Vascular, Inc.",AZ,100000005481,1900,12/31/2014,GNRL,215170916
155519,GNRL,"Covidien Sales LLC",MA,100000000098,1750,11/05/2014,GNRL,218395342
155519,RSRCH,"Covidien LP",MA,100000000083,1000.00,03/19/2014,RSRCH,215234096
155519,RSRCH,"Covidien LP",MA,100000000083,666.67,07/30/2014,RSRCH,215233022
155519,GNRL,"Covidien LP",MA,100000000083,612.5,02/28/2014,GNRL,218031778
155519,GNRL,"Covidien Sales LLC",MA,100000000098,525,11/24/2014,GNRL,218395292
155519,RSRCH,"Covidien LP",MA,100000000083,433.33,11/13/2013,RSRCH,106103291
155519,GNRL,"Covidien Sales LLC",MA,100000000098,241.19,04/01/2014,GNRL,218395348
155519,GNRL,"Covidien Sales LLC",MA,100000000098,193.57,10/03/2014,GNRL,218395316
155519,GNRL,"Covidien Sales LLC",MA,100000000098,163.38,02/27/2014,GNRL,218395318
155519,GNRL,"Covidien Sales LLC",MA,100000000098,162.78,05/08/2014,GNRL,218395336
155519,GNRL,"Covidien Sales LLC",MA,100000000098,162.43,09/19/2013,GNRL,104893660
155519,GNRL,"W. L. Gore & Associates, Inc.",DE,100000010774,133.28,04/16/2014,GNRL,182255472
155519,GNRL,"Abbott Laboratories",IL,100000010680,125,04/22/2014,GNRL,195957270
155519,GNRL,"Covidien Sales LLC",MA,100000000098,111.17,09/03/2013,GNRL,104893688
155519,GNRL,"Covidien Sales LLC",MA,100000000098,107.06,10/17/2013,GNRL,104893676
155519,GNRL,"Covidien Sales LLC",MA,100000000098,104.21,12/01/2013,GNRL,31666201
155519,GNRL,"Baxter Healthcare",IL,100000011010,97.06,11/08/2013,GNRL,31249094
155519,GNRL,"Covidien Sales LLC",MA,100000000098,89.01,05/27/2014,GNRL,218395340
155519,GNRL,"Covidien Sales LLC",MA,100000000098,73.23,06/26/2014,GNRL,218395302
155519,GNRL,"W. L. Gore & Associates, Inc.",DE,100000010774,72.34,10/01/2013,GNRL,104493422
155519,GNRL,"W. L. Gore & Associates, Inc.",DE,100000010774,70.81,09/08/2014,GNRL,182255466
155519,GNRL,"Janssen Pharmaceuticals, Inc",NJ,100000000232,63,09/09/2014,GNRL,156001776
155519,GNRL,"Covidien Sales LLC",MA,100000000098,61.66,04/15/2014,GNRL,218395330
155519,GNRL,"Baxter Healthcare",IL,100000011010,49.72,11/14/2013,GNRL,31249095
155519,GNRL,"W. L. Gore & Associates, Inc.",DE,100000010774,47.3,04/14/2014,GNRL,182255460
155519,GNRL,"W. L. Gore & Associates, Inc.",DE,100000010774,34.40,09/03/2013,GNRL,104493420
155519,GNRL,"Covidien Sales LLC",MA,100000000098,29.19,06/26/2014,GNRL,218395352
155519,GNRL,"Covidien Sales LLC",MA,100000000098,24.63,09/20/2013,GNRL,104893692
155519,GNRL,"Covidien Sales LLC",MA,100000000098,22.87,10/17/2013,GNRL,104893682
155519,GNRL,"Covidien Sales LLC",MA,100000000098,22.56,09/25/2013,GNRL,104893680
155519,GNRL,"Covidien Sales LLC",MA,100000000098,20.96,12/01/2013,GNRL,31666202
155519,GNRL,"W. L. Gore & Associates, Inc.",DE,100000010774,20.00,10/14/2013,GNRL,104493424
155519,GNRL,"Covidien Sales LLC",MA,100000000098,19.94,09/30/2013,GNRL,104893674
155519,GNRL,"Covidien Sales LLC",MA,100000000098,19.84,01/16/2014,GNRL,218395298
155519,GNRL,"Covidien Sales LLC",MA,100000000098,19.71,05/23/2014,GNRL,218395294
155519,GNRL,"Covidien Sales LLC",MA,100000000098,18.62,09/24/2013,GNRL,104893662
155519,GNRL,"Covidien Sales LLC",MA,100000000098,18.15,05/06/2014,GNRL,218395346
155519,GNRL,"Covidien Sales LLC",MA,100000000098,18.11,09/19/2013,GNRL,104893686
155519,GNRL,"Covidien Sales LLC",MA,100000000098,18.04,11/21/2013,GNRL,104893666
155519,GNRL,"W. L. Gore & Associates, Inc.",DE,100000010774,17.5,04/08/2014,GNRL,182255464
155519,GNRL,"Covidien Sales LLC",MA,100000000098,16.75,05/23/2014,GNRL,218395338
155519,GNRL,"W. L. Gore & Associates, Inc.",DE,100000010774,16,01/31/2014,GNRL,182255454
155519,GNRL,"Covidien Sales LLC",MA,100000000098,15.33,12/27/2013,GNRL,104893690
155519,GNRL,"W. L. Gore & Associates, Inc.",DE,100000010774,15.08,09/17/2013,GNRL,104493426
155519,GNRL,"Covidien Sales LLC",MA,100000000098,15.04,01/16/2014,GNRL,218395312
155519,GNRL,"Cordis Corporation",CA,100000005411,15,02/12/2014,GNRL,120481571
155519,GNRL,"Cordis Corporation",CA,100000005411,14.91,04/09/2014,GNRL,120481569
155519,GNRL,"Covidien Sales LLC",MA,100000000098,13.89,12/01/2013,GNRL,31666188
155519,GNRL,"Covidien Sales LLC",MA,100000000098,13.88,10/17/2013,GNRL,104893678
155519,GNRL,"Abbott Laboratories",IL,100000010680,13.71,08/29/2013,GNRL,102326600
