Physician_Profile_ID,Category,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_Name,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_State,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_ID,Total_Amount_of_Payment_USDollars,Date_of_Payment,Category,Record_ID
697204,GNRL,"Sanofi Pasteur Inc.",PA,100000000299,3000,08/13/2014,GNRL,182328498
697204,GNRL,"Sanofi Pasteur Inc.",PA,100000000299,3000,08/13/2014,GNRL,182328496
697204,GNRL,"Sanofi Pasteur Inc.",PA,100000000299,1500.00,10/03/2013,GNRL,14689912
697204,GNRL,"Sanofi Pasteur Inc.",PA,100000000299,1500.00,08/23/2013,GNRL,14689908
697204,GNRL,"Sanofi Pasteur Inc.",PA,100000000299,1500.00,09/25/2013,GNRL,14689914
697204,GNRL,"Sanofi Pasteur Inc.",PA,100000000299,1500.00,09/18/2013,GNRL,14689910
697204,GNRL,"Sanofi Pasteur Inc.",PA,100000000299,1500.00,08/22/2013,GNRL,14689862
697204,GNRL,"Sanofi Pasteur Inc.",PA,100000000299,1500.00,08/07/2013,GNRL,14689860
697204,GNRL,"Sanofi Pasteur Inc.",PA,100000000299,1500.00,08/22/2013,GNRL,14689909
697204,GNRL,"Sanofi Pasteur Inc.",PA,100000000299,1500.00,08/27/2013,GNRL,14689907
697204,GNRL,"Sanofi Pasteur Inc.",PA,100000000299,1500,02/24/2014,GNRL,182328512
697204,GNRL,"Sanofi Pasteur Inc.",PA,100000000299,1500,01/28/2014,GNRL,182325796
697204,GNRL,"Sanofi Pasteur Inc.",PA,100000000299,1500,11/13/2014,GNRL,182328846
697204,GNRL,"Sanofi Pasteur Inc.",PA,100000000299,1500,07/15/2014,GNRL,182329282
697204,GNRL,"Sanofi Pasteur Inc.",PA,100000000299,1500,01/14/2014,GNRL,182325894
697204,GNRL,"Sanofi Pasteur Inc.",PA,100000000299,1500,11/20/2014,GNRL,182328852
697204,GNRL,"Sanofi Pasteur Inc.",PA,100000000299,1500,08/27/2014,GNRL,182328842
697204,GNRL,"Sanofi Pasteur Inc.",PA,100000000299,1500,05/28/2014,GNRL,182326916
697204,GNRL,"Sanofi Pasteur Inc.",PA,100000000299,1500,09/11/2014,GNRL,182328600
697204,GNRL,"Sanofi Pasteur Inc.",PA,100000000299,1500,02/25/2014,GNRL,182327500
697204,GNRL,"Sanofi Pasteur Inc.",PA,100000000299,1500,12/03/2014,GNRL,182328848
697204,GNRL,"Sanofi Pasteur Inc.",PA,100000000299,1500,03/04/2014,GNRL,182326978
697204,GNRL,"Sanofi Pasteur Inc.",PA,100000000299,1500,01/22/2014,GNRL,182325794
697204,GNRL,"Sanofi Pasteur Inc.",PA,100000000299,1500,02/05/2014,GNRL,182327506
697204,GNRL,"Sanofi Pasteur Inc.",PA,100000000299,750.00,11/19/2013,GNRL,14689916
697204,GNRL,"Sanofi Pasteur Inc.",PA,100000000299,441.83,07/15/2014,GNRL,182324406
697204,GNRL,"Sanofi Pasteur Inc.",PA,100000000299,347.48,01/14/2014,GNRL,182322650
697204,GNRL,"Sanofi Pasteur Inc.",PA,100000000299,333.35,08/22/2013,GNRL,14689905
697204,GNRL,"Sanofi Pasteur Inc.",PA,100000000299,316.4,02/24/2014,GNRL,182323586
697204,GNRL,"Sanofi Pasteur Inc.",PA,100000000299,310.75,09/25/2013,GNRL,14689915
697204,GNRL,"Sanofi Pasteur Inc.",PA,100000000299,239.56,11/20/2014,GNRL,182323840
697204,GNRL,"Sanofi Pasteur Inc.",PA,100000000299,237.3,01/28/2014,GNRL,182322604
697204,GNRL,"Sanofi Pasteur Inc.",PA,100000000299,231.65,08/07/2013,GNRL,14689861
697204,GNRL,"Sanofi Pasteur Inc.",PA,100000000299,203.4,12/03/2014,GNRL,182323838
697204,GNRL,"Sanofi Pasteur Inc.",PA,100000000299,181.93,11/13/2014,GNRL,182323836
697204,GNRL,"Sanofi Pasteur Inc.",PA,100000000299,175.15,09/18/2013,GNRL,14689911
697204,GNRL,"Sanofi Pasteur Inc.",PA,100000000299,146.90,10/03/2013,GNRL,14689913
697204,GNRL,"Sanofi Pasteur Inc.",PA,100000000299,138.25,01/22/2014,GNRL,182322602
697204,GNRL,"Sanofi Pasteur Inc.",PA,100000000299,118.65,03/04/2014,GNRL,182322722
697204,GNRL,"Sanofi Pasteur Inc.",PA,100000000299,100.38,07/15/2014,GNRL,182330388
697204,GNRL,"Sanofi Pasteur Inc.",PA,100000000299,84.39,02/25/2014,GNRL,182324928
697204,GNRL,"Sanofi Pasteur Inc.",PA,100000000299,79.3,09/11/2014,GNRL,182330932
697204,GNRL,"Sanofi Pasteur Inc.",PA,100000000299,72.69,02/05/2014,GNRL,182329870
697204,GNRL,"Sanofi Pasteur Inc.",PA,100000000299,66.06,02/25/2014,GNRL,182331870
697204,GNRL,"Sanofi Pasteur Inc.",PA,100000000299,61.93,12/03/2014,GNRL,182334044
697204,GNRL,"Sanofi Pasteur Inc.",PA,100000000299,43.48,07/02/2014,GNRL,182367784
697204,GNRL,"Sanofi Pasteur Inc.",PA,100000000299,29.7,02/24/2014,GNRL,182330058
697204,GNRL,"Sanofi Pasteur Inc.",PA,100000000299,28.69,09/25/2013,GNRL,14689154
697204,GNRL,"Sanofi Pasteur Inc.",PA,100000000299,28.63,10/03/2013,GNRL,14688955
697204,GNRL,"Sanofi Pasteur Inc.",PA,100000000299,22.5,07/15/2014,GNRL,182329284
697204,GNRL,"Sanofi Pasteur Inc.",PA,100000000299,21.76,01/28/2014,GNRL,182330074
697204,GNRL,"Sanofi Pasteur Inc.",PA,100000000299,18,07/15/2014,GNRL,182324468
697204,GNRL,"Sanofi Pasteur Inc.",PA,100000000299,16.87,11/20/2014,GNRL,182334046
697204,GNRL,"Sanofi Pasteur Inc.",PA,100000000299,15.00,08/22/2013,GNRL,14689906
697204,GNRL,"Sanofi Pasteur Inc.",PA,100000000299,13.08,02/18/2014,GNRL,182352522
697204,GNRL,"Sanofi Pasteur Inc.",PA,100000000299,12.4,02/25/2014,GNRL,182327502
697204,GNRL,"Sanofi Pasteur Inc.",PA,100000000299,12,02/24/2014,GNRL,182328514
697204,GNRL,"Sanofi Pasteur Inc.",PA,100000000299,12,11/20/2014,GNRL,182328854
697204,GNRL,"Sanofi Pasteur Inc.",PA,100000000299,11.51,08/23/2013,GNRL,14687406
697204,GNRL,"Sanofi Pasteur Inc.",PA,100000000299,11,01/14/2014,GNRL,182325896
697204,GNRL,"Sanofi Pasteur Inc.",PA,100000000299,7,12/03/2014,GNRL,182328850
697204,GNRL,"Sanofi Pasteur Inc.",PA,100000000299,6,01/28/2014,GNRL,182325798
697204,GNRL,"Sanofi Pasteur Inc.",PA,100000000299,5.85,08/13/2014,GNRL,182328502
697204,GNRL,"Sanofi Pasteur Inc.",PA,100000000299,5.85,08/13/2014,GNRL,182328500
