Physician_Profile_ID,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_Name,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_State,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_ID,Total_Amount_of_Payment_USDollars,Date_of_Payment,Form_of_Payment_or_Transfer_of_Value,Record_ID,Nature_of_Payment_or_Transfer_of_Value,Name_of_Third_Party_Entity_Receiving_Payment_or_Transfer_of_Value,Name_of_Associated_Covered_Drug_or_Biological1,Name_of_Associated_Covered_Drug_or_Biological2,Contextual_Information
288857,"Biomet Orthopedics, LLC",IN,100000005643,24375,10/31/2014,"Cash or cash equivalent",195474716,"Consulting Fee","","","",""
288857,"Biomet Orthopedics, LLC",IN,100000005643,14750,08/29/2014,"Cash or cash equivalent",195474680,"Consulting Fee","","","",""
288857,"Biomet Orthopedics, LLC",IN,100000005643,14592.5,03/07/2014,"Cash or cash equivalent",195474604,"Consulting Fee","","","",""
288857,"Biomet Orthopedics, LLC",IN,100000005643,3375,01/24/2014,"Cash or cash equivalent",195474731,"Consulting Fee","","","",""
288857,"Biomet Orthopedics, LLC",IN,100000005643,2000,04/04/2014,"Cash or cash equivalent",195474734,"Consulting Fee","","","",""
288857,"Biomet Orthopedics, LLC",IN,100000005643,1000,08/15/2014,"Cash or cash equivalent",195474684,"Consulting Fee","","","",""
288857,"Biomet Orthopedics, LLC",IN,100000005643,1000,08/22/2014,"Cash or cash equivalent",195474682,"Consulting Fee","","","",""
288857,"Biomet Orthopedics, LLC",IN,100000005643,841.01,03/07/2014,"Cash or cash equivalent",195474598,"Travel and Lodging","","","",""
288857,"Biomet Orthopedics, LLC",IN,100000005643,750,08/08/2014,"Cash or cash equivalent",195474686,"Consulting Fee","","","",""
288857,"Biomet Orthopedics, LLC",IN,100000005643,625,11/07/2014,"Cash or cash equivalent",195474724,"Consulting Fee","","","",""
288857,"Arthrex, Inc.",FL,100000005371,435,03/06/2014,"In-kind items and services",187658988,Education,"","","",""
288857,"Biomet Orthopedics, LLC",IN,100000005643,390.08,08/29/2014,"Cash or cash equivalent",195474690,"Travel and Lodging","","","",""
288857,"Arthrex, Inc.",FL,100000005371,385,02/26/2014,"In-kind items and services",187658986,Education,"","","",""
288857,"Biomet Orthopedics, LLC",IN,100000005643,368.2,10/31/2014,"Cash or cash equivalent",195474714,"Travel and Lodging","","","",""
288857,"Biomet Orthopedics, LLC",IN,100000005643,258,06/21/2014,"In-kind items and services",195474650,"Travel and Lodging","","","",""
288857,"Biomet Orthopedics, LLC",IN,100000005643,250,11/07/2014,"Cash or cash equivalent",195474720,"Consulting Fee","","","",""
288857,"Biomet Orthopedics, LLC",IN,100000005643,215.55,10/16/2014,"In-kind items and services",195474706,"Travel and Lodging","","","",""
