Physician_Profile_ID,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_Name,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_State,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_ID,Total_Amount_of_Payment_USDollars,Date_of_Payment,Form_of_Payment_or_Transfer_of_Value,Record_ID,Nature_of_Payment_or_Transfer_of_Value,Name_of_Third_Party_Entity_Receiving_Payment_or_Transfer_of_Value,Name_of_Associated_Covered_Drug_or_Biological1,Name_of_Associated_Covered_Drug_or_Biological2,Contextual_Information
88578,"Lundbeck LLC",IL,100000000236,4275,09/06/2014,"Cash or cash equivalent",145201060,"Consulting Fee","",NORTHERA,"",""
88578,"Lundbeck LLC",IL,100000000236,4200,11/20/2014,"Cash or cash equivalent",145201132,"Consulting Fee","",NORTHERA,"",""
88578,"Pfizer Inc.",NY,100000000286,3060,04/28/2014,"Cash or cash equivalent",206095596,"Consulting Fee","BRIAN OLSHANSKY",TIKOSYN,"",""
88578,"Medtronic Vascular, Inc.",MN,100000010384,2300,04/24/2014,"Cash or cash equivalent",136993678,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","Brian Olshansky MD Llc","","",""
88578,"Boston Scientific Corporation",MA,100000005674,1625,07/09/2014,"Cash or cash equivalent",153247816,"Consulting Fee","","","",""
88578,"Boston Scientific Corporation",MA,100000005674,1195,06/06/2014,"In-kind items and services",153247868,"Travel and Lodging","","","",""
88578,"Lundbeck LLC",IL,100000000236,801.3,09/06/2014,"Cash or cash equivalent",145201058,"Travel and Lodging","",NORTHERA,"",""
88578,"Boston Scientific Corporation",MA,100000005674,738.18,01/16/2014,"In-kind items and services",153247842,"Travel and Lodging","","","",""
88578,"Biosense Webster, Inc.",CA,100000005693,677.43,08/14/2013,"In-kind items and services",10369765,"Travel and Lodging","","","",""
88578,"Medtronic Vascular, Inc.",MN,100000010384,677.25,04/14/2014,"In-kind items and services",136820750,"Travel and Lodging","","","",""
88578,"Biosense Webster, Inc.",CA,100000005693,338.36,08/20/2013,"In-kind items and services",10369781,"Travel and Lodging","","","",""
88578,"Medtronic Vascular, Inc.",MN,100000010384,310.48,05/06/2014,"In-kind items and services",136990006,"Travel and Lodging","Brian Olshansky MD Llc","","",""
88578,"Lundbeck LLC",IL,100000000236,271.04,11/20/2014,"Cash or cash equivalent",145201140,"Travel and Lodging","",NORTHERA,"",""
88578,"Boston Scientific Corporation",MA,100000005674,225,06/18/2014,"Cash or cash equivalent",153247854,"Consulting Fee","","","",""
88578,"Boston Scientific Corporation",MA,100000005674,224.01,01/16/2014,"In-kind items and services",153247840,"Travel and Lodging","","","",""
88578,"Lundbeck LLC",IL,100000000236,211.68,09/06/2014,"Cash or cash equivalent",145201072,"Travel and Lodging","",NORTHERA,"",""
88578,"Lundbeck LLC",IL,100000000236,190.97,11/20/2014,"Cash or cash equivalent",145201152,"Travel and Lodging","",NORTHERA,"",""
88578,"On-x Life Technologies, Inc",TX,100000011215,165,07/14/2014,"Cash or cash equivalent",217192106,"Travel and Lodging","","","",""
88578,"On-x Life Technologies, Inc",TX,100000011215,149.62,11/04/2014,"Cash or cash equivalent",217192388,"Food and Beverage","","","",""
88578,"Amarin Pharma Inc.",NJ,100000010379,149.49,02/25/2014,"Cash or cash equivalent",193642982,"Food and Beverage","",Vascepa,"",""
88578,"Medtronic Vascular, Inc.",MN,100000010384,146.16,04/16/2014,"In-kind items and services",137254308,"Travel and Lodging","","","",""
88578,"Lundbeck LLC",IL,100000000236,125,09/06/2014,"Cash or cash equivalent",145201092,"Food and Beverage","",NORTHERA,"",""
88578,"Janssen Scientific Affairs, LLC",NJ,100000000332,123.83,03/29/2014,"In-kind items and services",155866004,"Food and Beverage","",Xarelto,"",""
88578,"Boston Scientific Corporation",MA,100000005674,118.93,01/16/2014,"In-kind items and services",153247834,"Food and Beverage","","","",""
88578,"Medtronic Vascular, Inc.",MN,100000010384,111.83,04/16/2014,"In-kind items and services",137232496,"Food and Beverage","","","",""
88578,"On-x Life Technologies, Inc",TX,100000011215,105.75,07/14/2014,"Cash or cash equivalent",217192370,"Food and Beverage","","","",""
88578,"Boston Scientific Corporation",MA,100000005674,97.5,01/21/2014,"In-kind items and services",153247848,"Food and Beverage","","","",""
88578,"BIOTRONIK INC.",OR,100000010579,96.29,01/17/2014,"In-kind items and services",221312508,"Food and Beverage","","","",""
88578,"On-x Life Technologies, Inc",TX,100000011215,91,08/14/2014,"Cash or cash equivalent",217192378,"Food and Beverage","","","",""
88578,"BIOTRONIK INC.",OR,100000010579,84.71,12/01/2014,"In-kind items and services",221307920,"Food and Beverage","","","",""
88578,"On-x Life Technologies, Inc",TX,100000011215,81.3,10/20/2014,"Cash or cash equivalent",217192380,"Food and Beverage","","","",""
88578,"Boston Scientific Corporation",MA,100000005674,80.39,06/06/2014,"In-kind items and services",153247884,"Food and Beverage","","","",""
88578,"Lundbeck LLC",IL,100000000236,80.28,11/20/2014,"Cash or cash equivalent",145201161,"Food and Beverage","",NORTHERA,"",""
88578,"Janssen Pharmaceuticals, Inc",NJ,100000000232,77.42,04/23/2014,"In-kind items and services",155866002,"Food and Beverage","",Xarelto,"",""
88578,"Boston Scientific Corporation",MA,100000005674,76.64,09/07/2014,"In-kind items and services",153247890,"Food and Beverage","","","",""
88578,"Biosense Webster, Inc.",CA,100000005693,76.28,12/09/2014,"In-kind items and services",120508209,"Food and Beverage","","","","Related to product discussion"
88578,"Medtronic Vascular, Inc.",MN,100000010384,73.65,10/17/2014,"In-kind items and services",137202356,"Food and Beverage","","","",""
88578,"On-x Life Technologies, Inc",TX,100000011215,72.53,10/27/2014,"Cash or cash equivalent",217192384,"Food and Beverage","","","",""
88578,"Boston Scientific Corporation",MA,100000005674,72.04,06/06/2014,"In-kind items and services",153247862,"Travel and Lodging","","","",""
88578,"Boehringer Ingelheim Pharmaceuticals, Inc.",CT,100000000234,71.29,10/15/2014,"In-kind items and services",196326276,"Food and Beverage","",Pradaxa,"",""
88578,"BIOTRONIK INC.",OR,100000010579,70.82,11/22/2014,"In-kind items and services",221303932,"Food and Beverage","","","",""
88578,"Biosense Webster, Inc.",CA,100000005693,69.00,09/10/2013,"In-kind items and services",10370429,"Food and Beverage","","","",""
88578,"Biosense Webster, Inc.",CA,100000005693,68.00,08/22/2013,"In-kind items and services",10369797,"Travel and Lodging","","","",""
88578,"BIOTRONIK INC.",OR,100000010579,66.86,09/23/2014,"In-kind items and services",221297038,"Food and Beverage","","","",""
88578,"Biosense Webster, Inc.",CA,100000005693,66.86,09/23/2014,"In-kind items and services",120508205,"Food and Beverage","","","","Related to product discussion"
88578,"BIOTRONIK INC.",OR,100000010579,66.20,10/08/2013,"In-kind items and services",221268946,"Food and Beverage","","","",""
88578,"Lundbeck LLC",IL,100000000236,65,09/06/2014,"Cash or cash equivalent",145201088,"Travel and Lodging","",NORTHERA,"",""
88578,"BIOTRONIK INC.",OR,100000010579,64.92,06/16/2014,"In-kind items and services",221287172,"Food and Beverage","","","",""
88578,"BIOTRONIK INC.",OR,100000010579,62.34,02/04/2014,"In-kind items and services",221282994,"Food and Beverage","","","",""
88578,"Lantheus Medical Imaging, Inc.",MA,100000005400,62.18,06/24/2014,"In-kind items and services",182165464,"Food and Beverage","",Definity,"",""
88578,"BIOTRONIK INC.",OR,100000010579,61.6,08/25/2014,"In-kind items and services",221293006,"Food and Beverage","","","",""
88578,"BIOTRONIK INC.",OR,100000010579,61.25,11/03/2014,"In-kind items and services",221303928,"Food and Beverage","","","",""
88578,"Lundbeck LLC",IL,100000000236,61.06,11/20/2014,"Cash or cash equivalent",145201166,"Food and Beverage","",NORTHERA,"",""
88578,"Medtronic Vascular, Inc.",MN,100000010384,60.19,05/07/2014,"In-kind items and services",136761774,"Food and Beverage","","","",""
88578,"BIOTRONIK INC.",OR,100000010579,60.19,09/15/2014,"In-kind items and services",221297040,"Food and Beverage","","","",""
88578,"BIOTRONIK INC.",OR,100000010579,59.66,11/24/2014,"In-kind items and services",221303930,"Food and Beverage","","","",""
88578,"Biosense Webster, Inc.",CA,100000005693,58.25,06/12/2014,"In-kind items and services",120508197,"Food and Beverage","","","","Related to product discussion"
88578,"Boston Scientific Corporation",MA,100000005674,58.10,08/27/2013,"In-kind items and services",101903238,"Food and Beverage","","","",""
88578,"BIOTRONIK INC.",OR,100000010579,55.50,09/12/2013,"In-kind items and services",221269278,"Food and Beverage","","","",""
88578,"Biosense Webster, Inc.",CA,100000005693,54.4,10/27/2014,"In-kind items and services",120508207,"Food and Beverage","","","","Related to product discussion"
88578,"BIOTRONIK INC.",OR,100000010579,54.39,10/27/2014,"In-kind items and services",221299164,"Food and Beverage","","","",""
88578,"BIOTRONIK INC.",OR,100000010579,54.32,12/18/2014,"In-kind items and services",221307914,"Food and Beverage","","","",""
88578,"Biosense Webster, Inc.",CA,100000005693,53.61,01/13/2014,"In-kind items and services",120508201,"Food and Beverage","","","","Related to product discussion"
88578,"Medtronic Vascular, Inc.",MN,100000010384,53.2,11/18/2014,"In-kind items and services",136945440,"Food and Beverage","","","",""
88578,"Lundbeck LLC",IL,100000000236,52.49,09/06/2014,"Cash or cash equivalent",145201120,"Food and Beverage","",NORTHERA,"",""
88578,"Biosense Webster, Inc.",CA,100000005693,52.09,10/14/2013,"In-kind items and services",10372677,"Food and Beverage","","","",""
88578,"BIOTRONIK INC.",OR,100000010579,50.84,08/24/2013,"In-kind items and services",221265750,"Food and Beverage","","","",""
88578,"Boston Scientific Corporation",MA,100000005674,47.55,10/05/2013,"In-kind items and services",101903240,"Food and Beverage","","","",""
88578,"Medtronic Vascular, Inc.",MN,100000010384,47.41,05/06/2014,"In-kind items and services",136941726,"Food and Beverage","Brian Olshansky MD Llc","","",""
88578,"BIOTRONIK INC.",OR,100000010579,45.49,09/04/2014,"In-kind items and services",221297036,"Food and Beverage","","","",""
88578,"Amarin Pharma Inc.",NJ,100000010379,43.57,07/29/2014,"Cash or cash equivalent",193753792,"Food and Beverage","",Vascepa,"",""
88578,"Lundbeck LLC",IL,100000000236,43.48,11/20/2014,"Cash or cash equivalent",145201176,"Food and Beverage","",NORTHERA,"",""
88578,"Gilead Sciences Inc",CA,100000000108,43.19,06/10/2014,"In-kind items and services",168340890,"Food and Beverage","","","","622908-1672227-4457200-337-Gilead Sciences-VRL"
88578,"Lundbeck LLC",IL,100000000236,40.14,11/20/2014,"Cash or cash equivalent",145201170,"Food and Beverage","",NORTHERA,"",""
88578,"Otsuka America Pharmaceutical, Inc.",MD,100000010723,35.81,01/13/2014,"In-kind items and services",216310500,"Food and Beverage","",SAMSCA,"",""
88578,"Biosense Webster, Inc.",CA,100000005693,35.10,11/13/2013,"In-kind items and services",10372678,"Food and Beverage","","","",""
88578,"BIOTRONIK INC.",OR,100000010579,33.6,04/17/2014,"In-kind items and services",221317356,"Food and Beverage","","","",""
88578,"Lundbeck LLC",IL,100000000236,33.45,11/20/2014,"Cash or cash equivalent",145201154,"Food and Beverage","",NORTHERA,"",""
88578,"Lundbeck LLC",IL,100000000236,28.42,09/06/2014,"Cash or cash equivalent",145201098,"Food and Beverage","",NORTHERA,"",""
88578,"Lundbeck LLC",IL,100000000236,27.52,09/06/2014,"Cash or cash equivalent",145201082,"Food and Beverage","",NORTHERA,"",""
88578,"BIOTRONIK INC.",OR,100000010579,26.97,12/06/2014,"In-kind items and services",221307918,"Food and Beverage","","","",""
88578,"Medtronic Vascular, Inc.",MN,100000010384,25.52,05/08/2014,"In-kind items and services",136923492,"Food and Beverage","","","",""
88578,"Boston Scientific Corporation",MA,100000005674,24.62,07/09/2014,"Cash or cash equivalent",153247822,"Food and Beverage","","","",""
88578,"Lundbeck LLC",IL,100000000236,23.99,09/06/2014,"Cash or cash equivalent",145201104,"Food and Beverage","",NORTHERA,"",""
88578,"Otsuka America Pharmaceutical, Inc.",MD,100000010723,23.38,08/22/2014,"In-kind items and services",216310504,"Food and Beverage","",SAMSCA,"",""
88578,"Lundbeck LLC",IL,100000000236,22.4,09/06/2014,"Cash or cash equivalent",145201066,"Travel and Lodging","",NORTHERA,"",""
88578,"Boston Scientific Corporation",MA,100000005674,22.04,06/07/2014,"In-kind items and services",153247880,"Food and Beverage","","","",""
88578,"Boston Scientific Corporation",MA,100000005674,22.04,06/07/2014,"In-kind items and services",153247874,"Food and Beverage","","","",""
88578,"Boehringer Ingelheim Pharmaceuticals, Inc.",CT,100000000234,21.69,01/23/2014,"In-kind items and services",196326272,"Food and Beverage","",PRADAXA,"",""
88578,"Otsuka America Pharmaceutical, Inc.",MD,100000010723,20.82,05/21/2014,"In-kind items and services",216310502,"Food and Beverage","",SAMSCA,"",""
88578,"Boehringer Ingelheim Pharmaceuticals, Inc.",CT,100000000234,20.37,04/22/2014,"In-kind items and services",196326270,"Food and Beverage","",PRADAXA,"",""
88578,"Boehringer Ingelheim Pharmaceuticals, Inc.",CT,100000000234,19.96,08/14/2014,"In-kind items and services",196326426,"Food and Beverage","",PRADAXA,"",""
88578,"Boehringer Ingelheim Pharmaceuticals, Inc.",CT,100000000234,19.83,05/20/2014,"In-kind items and services",196326428,"Food and Beverage","",PRADAXA,"",""
88578,"Biosense Webster, Inc.",CA,100000005693,18.85,05/06/2014,"In-kind items and services",120508195,"Food and Beverage","","","","Related to product discussion"
88578,"E.R. Squibb & Sons, L.L.C.",NJ,100000005499,18.81,05/20/2014,"Cash or cash equivalent",187894914,"Food and Beverage","",ELIQUIS,"",""
88578,"AstraZeneca Pharmaceuticals LP",DE,100000000146,18.46,11/26/2014,"In-kind items and services",148176710,"Food and Beverage","",BRILINTA,"","Informational Meal"
88578,"St. Jude Medical, Inc.",MN,100000000310,18.24,12/18/2014,"Cash or cash equivalent",164626968,"Food and Beverage","","","",""
