Physician_Profile_ID,Category,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_Name,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_State,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_ID,Total_Amount_of_Payment_USDollars,Date_of_Payment,Category,Record_ID
283976,GNRL,"Baxter Healthcare",IL,100000011010,2400.00,09/28/2013,GNRL,31253354
283976,GNRL,"Baxter Healthcare",IL,100000011010,2400.00,11/28/2013,GNRL,31253355
283976,GNRL,"Baxter Healthcare",IL,100000011010,2400.00,12/28/2013,GNRL,31253358
283976,GNRL,"Baxter Healthcare",IL,100000011010,2400.00,10/28/2013,GNRL,31253356
283976,GNRL,"Baxter Healthcare",IL,100000011010,2400.00,08/28/2013,GNRL,31253357
283976,GNRL,"Baxter Healthcare",IL,100000011010,2400,10/31/2014,GNRL,211113362
283976,GNRL,"Baxter Healthcare",IL,100000011010,2400,11/30/2014,GNRL,211113668
283976,GNRL,"Baxter Healthcare",IL,100000011010,2400,09/30/2014,GNRL,211113670
283976,GNRL,"Baxter Healthcare",IL,100000011010,2400,06/30/2014,GNRL,211113358
283976,GNRL,"Baxter Healthcare",IL,100000011010,2400,07/31/2014,GNRL,211113674
283976,GNRL,"Baxter Healthcare",IL,100000011010,2400,03/28/2014,GNRL,211022478
283976,GNRL,"Baxter Healthcare",IL,100000011010,2400,04/28/2014,GNRL,211022809
283976,GNRL,"Baxter Healthcare",IL,100000011010,2400,05/31/2014,GNRL,211113679
283976,GNRL,"Baxter Healthcare",IL,100000011010,2400,02/28/2014,GNRL,211022696
283976,GNRL,"Baxter Healthcare",IL,100000011010,2400,08/31/2014,GNRL,211113100
283976,GNRL,"Baxter Healthcare",IL,100000011010,2400,01/28/2014,GNRL,211022465
283976,GNRL,"Janssen Pharmaceuticals, Inc",NJ,100000000232,105,04/16/2014,GNRL,156382622
283976,GNRL,"Janssen Pharmaceuticals, Inc",NJ,100000000232,101.46,08/20/2013,GNRL,23817055
