Physician_Profile_ID,Category,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_Name,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_State,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_ID,Total_Amount_of_Payment_USDollars,Date_of_Payment,Category,Record_ID
5199,GNRL,"Merck Sharp & Dohme Corporation",NJ,100000000053,1000,02/05/2014,GNRL,201308162
5199,GNRL,"Merck Sharp & Dohme Corporation",NJ,100000000053,1000,07/02/2014,GNRL,201964924
5199,GNRL,"Merck Sharp & Dohme Corporation",NJ,100000000053,1000,08/25/2014,GNRL,202556920
5199,GNRL,"Merck Sharp & Dohme Corporation",NJ,100000000053,1000,08/13/2014,GNRL,202559568
5199,GNRL,"Merck Sharp & Dohme Corporation",NJ,100000000053,1000,08/13/2014,GNRL,202112848
5199,GNRL,"Merck Sharp & Dohme Corporation",NJ,100000000053,1000,06/24/2014,GNRL,201967220
5199,GNRL,"Merck Sharp & Dohme Corporation",NJ,100000000053,1000,08/07/2014,GNRL,202110978
5199,GNRL,"Merck Sharp & Dohme Corporation",NJ,100000000053,1000,09/24/2014,GNRL,202555822
5199,GNRL,"Merck Sharp & Dohme Corporation",NJ,100000000053,1000,02/05/2014,GNRL,201309230
5199,GNRL,"Merck Sharp & Dohme Corporation",NJ,100000000053,1000,07/10/2014,GNRL,201966443
5199,GNRL,"Merck Sharp & Dohme Corporation",NJ,100000000053,1000,10/08/2014,GNRL,202557408
5199,GNRL,"Merck Sharp & Dohme Corporation",NJ,100000000053,1000,07/02/2014,GNRL,201968232
5199,GNRL,"Merck Sharp & Dohme Corporation",NJ,100000000053,1000,11/08/2014,GNRL,202560464
5199,GNRL,"Merck Sharp & Dohme Corporation",NJ,100000000053,1000,10/08/2014,GNRL,202550098
5199,GNRL,"Merck Sharp & Dohme Corporation",NJ,100000000053,1000,03/04/2014,GNRL,201487332
5199,GNRL,"Merck Sharp & Dohme Corporation",NJ,100000000053,1000,08/07/2014,GNRL,202556780
5199,GNRL,"Merck Sharp & Dohme Corporation",NJ,100000000053,1000,10/14/2014,GNRL,202558926
5199,GNRL,"Merck Sharp & Dohme Corporation",NJ,100000000053,1000,08/25/2014,GNRL,202112956
5199,GNRL,"Merck Sharp & Dohme Corporation",NJ,100000000053,1000,03/06/2014,GNRL,201487344
5199,GNRL,"Merck Sharp & Dohme Corporation",NJ,100000000053,800,10/08/2014,GNRL,202557470
5199,GNRL,"Merck Sharp & Dohme Corporation",NJ,100000000053,276.77,10/08/2014,GNRL,202816702
5199,GNRL,"Merck Sharp & Dohme Corporation",NJ,100000000053,236.45,03/04/2014,GNRL,201489644
5199,GNRL,"Merck Sharp & Dohme Corporation",NJ,100000000053,234.21,10/08/2014,GNRL,202815616
5199,GNRL,"Merck Sharp & Dohme Corporation",NJ,100000000053,220.63,10/14/2014,GNRL,202816248
5199,GNRL,"Merck Sharp & Dohme Corporation",NJ,100000000053,194.32,08/07/2014,GNRL,202112754
5199,GNRL,"Merck Sharp & Dohme Corporation",NJ,100000000053,194.32,08/07/2014,GNRL,202559452
5199,GNRL,"Merck Sharp & Dohme Corporation",NJ,100000000053,179.2,06/24/2014,GNRL,201966752
5199,GNRL,"Merck Sharp & Dohme Corporation",NJ,100000000053,148.4,08/13/2014,GNRL,202559572
5199,GNRL,"Merck Sharp & Dohme Corporation",NJ,100000000053,148.4,08/13/2014,GNRL,202112616
5199,GNRL,"Merck Sharp & Dohme Corporation",NJ,100000000053,145.6,08/25/2014,GNRL,202111596
5199,GNRL,"Merck Sharp & Dohme Corporation",NJ,100000000053,145.6,08/25/2014,GNRL,202549468
5199,GNRL,"Merck Sharp & Dohme Corporation",NJ,100000000053,29.89,08/07/2014,GNRL,202112520
5199,GNRL,"Merck Sharp & Dohme Corporation",NJ,100000000053,29.89,08/07/2014,GNRL,202550906
5199,GNRL,"Merck Sharp & Dohme Corporation",NJ,100000000053,29.26,03/04/2014,GNRL,201486910
5199,GNRL,"Merck Sharp & Dohme Corporation",NJ,100000000053,24.24,07/10/2014,GNRL,201965526
5199,GNRL,"Merck Sharp & Dohme Corporation",NJ,100000000053,24.24,03/06/2014,GNRL,201487644
5199,GNRL,"Merck Sharp & Dohme Corporation",NJ,100000000053,17.35,09/24/2014,GNRL,202549826
5199,GNRL,"Merck Sharp & Dohme Corporation",NJ,100000000053,15.12,08/25/2014,GNRL,202555400
5199,GNRL,"Merck Sharp & Dohme Corporation",NJ,100000000053,15.12,08/25/2014,GNRL,202112440
5199,GNRL,"Merck Sharp & Dohme Corporation",NJ,100000000053,14.84,10/08/2014,GNRL,202556190
5199,GNRL,"Merck Sharp & Dohme Corporation",NJ,100000000053,14.25,02/11/2014,GNRL,201328832
5199,GNRL,"Merck Sharp & Dohme Corporation",NJ,100000000053,13.7,02/05/2014,GNRL,201310846
5199,GNRL,"Merck Sharp & Dohme Corporation",NJ,100000000053,10.53,10/08/2014,GNRL,202551556
5199,GNRL,"Merck Sharp & Dohme Corporation",NJ,100000000053,9.56,10/14/2014,GNRL,202550254
5199,GNRL,"Merck Sharp & Dohme Corporation",NJ,100000000053,9.54,10/08/2014,GNRL,202201304
5199,GNRL,"Merck Sharp & Dohme Corporation",NJ,100000000053,7.38,06/24/2014,GNRL,201966238
