Physician_Profile_ID,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_Name,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_State,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_ID,Total_Amount_of_Payment_USDollars,Date_of_Payment,Form_of_Payment_or_Transfer_of_Value,Record_ID,Nature_of_Payment_or_Transfer_of_Value,Name_of_Third_Party_Entity_Receiving_Payment_or_Transfer_of_Value,Name_of_Associated_Covered_Drug_or_Biological1,Name_of_Associated_Covered_Drug_or_Biological2,Contextual_Information
99544,"Allergan Inc.",CA,100000000278,3000,04/21/2014,"Cash or cash equivalent",217778568,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",BOTOX,"",""
99544,"Allergan Inc.",CA,100000000278,3000,04/28/2014,"Cash or cash equivalent",217778574,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",BOTOX,"",""
99544,"Allergan Inc.",CA,100000000278,3000,10/02/2014,"Cash or cash equivalent",217778580,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",BOTOX,"",""
99544,"Allergan Inc.",CA,100000000278,2500,03/24/2014,"Cash or cash equivalent",217778584,"Consulting Fee","",BOTOX,"",""
99544,"Allergan Inc.",CA,100000000278,2000,04/28/2014,"Cash or cash equivalent",217778572,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",BOTOX,"",""
99544,"Allergan Inc.",CA,100000000278,2000,09/08/2014,"Cash or cash equivalent",217778582,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",BOTOX,"",""
99544,"Allergan Inc.",CA,100000000278,1500,08/12/2014,"Cash or cash equivalent",217778576,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",BOTOX,"",""
99544,"Cyberonics, Inc.",TX,100000010946,1000.00,11/08/2013,"Cash or cash equivalent",104884660,Honoraria,"","","",""
99544,"Cyberonics, Inc.",TX,100000010946,1000,09/15/2014,"Cash or cash equivalent",210241254,"Consulting Fee","","","",""
99544,"Cyberonics, Inc.",TX,100000010946,1000,07/25/2014,"Cash or cash equivalent",210241248,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","","","",""
99544,"Cyberonics, Inc.",TX,100000010946,1000,03/11/2014,"Cash or cash equivalent",210241232,Education,"","","",""
99544,"Allergan Inc.",CA,100000000278,403.16,02/08/2014,"In-kind items and services",217780084,"Travel and Lodging","",BOTOX,"",""
99544,"Allergan Inc.",CA,100000000278,363.6,02/08/2014,"In-kind items and services",217780078,"Travel and Lodging","",BOTOX,"",""
99544,"Allergan Inc.",CA,100000000278,265.34,04/01/2014,"In-kind items and services",217780094,"Travel and Lodging","",BOTOX,"",""
99544,"Allergan Inc.",CA,100000000278,224.09,02/08/2014,"In-kind items and services",217780090,"Travel and Lodging","",BOTOX,"",""
99544,"Cyberonics, Inc.",TX,100000010946,150.15,03/06/2014,"In-kind items and services",210220126,"Food and Beverage","","","",""
99544,"Cyberonics, Inc.",TX,100000010946,145.25,11/13/2014,"In-kind items and services",210220216,"Food and Beverage","","","",""
99544,"Allergan Inc.",CA,100000000278,137.88,02/07/2014,"In-kind items and services",217778668,"Food and Beverage","",BOTOX,"",""
99544,"Cyberonics, Inc.",TX,100000010946,136.57,09/09/2013,"In-kind items and services",104884364,"Food and Beverage","","","",""
