Physician_Profile_ID,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_Name,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_State,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_ID,Total_Amount_of_Payment_USDollars,Date_of_Payment,Form_of_Payment_or_Transfer_of_Value,Record_ID,Nature_of_Payment_or_Transfer_of_Value,Name_of_Third_Party_Entity_Receiving_Payment_or_Transfer_of_Value,Name_of_Associated_Covered_Drug_or_Biological1,Name_of_Associated_Covered_Drug_or_Biological2,Contextual_Information
103422,"Salix Pharmaceuticals, Ltd",NC,100000010796,5000.00,09/03/2013,"Cash or cash equivalent",104023802,"Consulting Fee","",Solesta,"",""
103422,"Salix Pharmaceuticals, Ltd",NC,100000010796,5000,02/08/2014,"Cash or cash equivalent",158732836,"Consulting Fee","",SOLESTA,"",""
103422,"Cubist Pharmaceuticals Inc",MA,100000010606,3200.00,09/04/2013,"Cash or cash equivalent",105347710,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",ENTEREG,"",""
103422,"Cubist Pharmaceuticals Inc",MA,100000010606,2550,03/12/2014,"Cash or cash equivalent",218003544,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",ENTEREG,"",""
103422,"Cadence Pharmaceuticals, Inc.",CA,100000005571,2500.00,09/10/2013,"Cash or cash equivalent",101425614,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",OFIRMEV,"",""
103422,"Cadence Pharmaceuticals, Inc.",CA,100000005571,2500.00,11/19/2013,"Cash or cash equivalent",101425616,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",OFIRMEV,"",""
103422,"Cadence Pharmaceuticals, Inc.",CA,100000005571,2500.00,09/26/2013,"Cash or cash equivalent",101425610,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",OFIRMEV,"",""
103422,"Salix Pharmaceuticals, Ltd",NC,100000010796,2500.00,11/21/2013,"Cash or cash equivalent",104024686,Honoraria,"",Solesta,"",""
103422,"Salix Pharmaceuticals, Ltd",NC,100000010796,2500.00,10/17/2013,"Cash or cash equivalent",104024362,"Consulting Fee","",Solesta,"",""
103422,"Salix Pharmaceuticals, Ltd",NC,100000010796,2500.00,11/26/2013,"Cash or cash equivalent",104024774,"Consulting Fee","",Solesta,"",""
