Physician_Profile_ID,Category,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_Name,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_State,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_ID,Total_Amount_of_Payment_USDollars,Date_of_Payment,Category,Record_ID
117573,GNRL,"Amarin Pharma Inc.",NJ,100000010379,2500.00,10/29/2013,GNRL,32212691
117573,GNRL,"Amarin Pharma Inc.",NJ,100000010379,2500.00,10/15/2013,GNRL,32211628
117573,GNRL,"Amarin Pharma Inc.",NJ,100000010379,2500.00,08/12/2013,GNRL,32206924
117573,GNRL,"Novo Nordisk Inc",NJ,100000000144,2050,03/28/2014,GNRL,160613066
117573,GNRL,"Novo Nordisk Inc",NJ,100000000144,2050,03/19/2014,GNRL,160634241
117573,GNRL,"Novo Nordisk Inc",NJ,100000000144,2050,10/27/2014,GNRL,160617022
117573,GNRL,"Novo Nordisk Inc",NJ,100000000144,2050,04/23/2014,GNRL,160613062
117573,GNRL,"Novo Nordisk Inc",NJ,100000000144,1870.00,10/11/2013,GNRL,32268051
117573,GNRL,"Novo Nordisk Inc",NJ,100000000144,1614.12,10/12/2013,GNRL,32268050
117573,GNRL,"Takeda Pharmaceuticals America, Inc.",IL,100000000339,1595,08/06/2014,GNRL,194238713
117573,GNRL,"Takeda Pharmaceuticals America, Inc.",IL,100000000339,1540,12/18/2014,GNRL,194238540
117573,GNRL,"Takeda Pharmaceuticals America, Inc.",IL,100000000339,1540,12/18/2014,GNRL,194875740
117573,GNRL,"FOREST PHARMACEUTICALS, INC.",NJ,100000005529,1500.00,09/19/2013,GNRL,100275138
117573,GNRL,"Novo Nordisk Inc",NJ,100000000144,1500,02/27/2014,GNRL,160612842
117573,GNRL,"Novo Nordisk Inc",NJ,100000000144,1500,10/14/2014,GNRL,160640034
117573,GNRL,"Novo Nordisk Inc",NJ,100000000144,1500,02/27/2014,GNRL,160613058
117573,GNRL,"Takeda Pharmaceuticals America, Inc.",IL,100000000339,1375,08/06/2014,GNRL,194238732
117573,GNRL,"Amarin Pharma Inc.",NJ,100000010379,1250.00,10/15/2013,GNRL,32211629
117573,GNRL,"Amgen Inc.",CA,100000000203,1200.00,12/03/2013,GNRL,8969050
117573,GNRL,"Takeda Pharmaceuticals U.S.A., Inc.",IL,100000000337,1150,05/16/2014,GNRL,194875744
117573,GNRL,"Takeda Pharmaceuticals America, Inc.",IL,100000000339,1045,07/01/2014,GNRL,194238680
117573,GNRL,"Novo Nordisk Inc",NJ,100000000144,857.6,03/28/2014,GNRL,160613080
117573,GNRL,"Novo Nordisk Inc",NJ,100000000144,830.69,10/27/2014,GNRL,160617026
117573,GNRL,"Takeda Pharmaceuticals America, Inc.",IL,100000000339,820.05,12/16/2014,GNRL,194238582
117573,GNRL,"Takeda Pharmaceuticals U.S.A., Inc.",IL,100000000337,690,04/25/2014,GNRL,194238610
117573,GNRL,"Novo Nordisk Inc",NJ,100000000144,680.00,10/12/2013,GNRL,32268052
117573,GNRL,"Takeda Pharmaceuticals America, Inc.",IL,100000000339,560.7,06/26/2014,GNRL,194238698
117573,GNRL,"Novo Nordisk Inc",NJ,100000000144,534.33,10/12/2013,GNRL,32268049
117573,GNRL,"Takeda Pharmaceuticals U.S.A., Inc.",IL,100000000337,458.2,09/09/2014,GNRL,194238590
117573,GNRL,"Takeda Pharmaceuticals U.S.A., Inc.",IL,100000000337,400.96,04/25/2014,GNRL,194238624
117573,GNRL,"Novo Nordisk Inc",NJ,100000000144,335.26,10/12/2013,GNRL,32268053
117573,GNRL,"Takeda Pharmaceuticals U.S.A., Inc.",IL,100000000337,328.76,04/25/2014,GNRL,194238618
117573,GNRL,"Novo Nordisk Inc",NJ,100000000144,325.00,10/12/2013,GNRL,32268054
117573,GNRL,"Amgen Inc.",CA,100000000203,313.36,11/22/2013,GNRL,8969058
117573,GNRL,"Amgen Inc.",CA,100000000203,243.28,11/21/2013,GNRL,8969057
117573,GNRL,"Takeda Pharmaceuticals U.S.A., Inc.",IL,100000000337,230,08/18/2014,GNRL,194875748
117573,GNRL,"FOREST PHARMACEUTICALS, INC.",NJ,100000005529,200,02/19/2014,GNRL,147096472
117573,GNRL,"Amgen Inc.",CA,100000000203,186.00,11/21/2013,GNRL,8969055
117573,GNRL,"Amarin Pharma Inc.",NJ,100000010379,173.61,10/15/2013,GNRL,32211596
117573,GNRL,"Amgen Inc.",CA,100000000203,170.17,12/12/2013,GNRL,8969051
117573,GNRL,"Takeda Pharmaceuticals U.S.A., Inc.",IL,100000000337,165.09,04/26/2014,GNRL,194238630
117573,GNRL,"Amgen Inc.",CA,100000000203,156.21,12/12/2013,GNRL,8969052
117573,GNRL,"Amgen Inc.",CA,100000000203,149.99,11/22/2013,GNRL,8969054
117573,GNRL,"Amgen Inc.",CA,100000000203,132.00,11/24/2013,GNRL,8969056
117573,GNRL,"Amgen Inc.",CA,100000000203,125.00,11/21/2013,GNRL,8969053
117573,GNRL,"Novo Nordisk Inc",NJ,100000000144,117.6,03/19/2014,GNRL,160634244
117573,GNRL,"Takeda Pharmaceuticals America, Inc.",IL,100000000339,108.91,04/22/2014,GNRL,194238518
117573,GNRL,"FOREST PHARMACEUTICALS, INC.",NJ,100000005529,104.53,09/19/2013,GNRL,100275136
117573,GNRL,"E.R. Squibb & Sons, L.L.C.",NJ,100000005499,99.93,11/07/2013,GNRL,14007221
