Physician_Profile_ID,Category,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_Name,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_State,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_ID,Total_Amount_of_Payment_USDollars,Date_of_Payment,Category,Record_ID
1054796,GNRL,"Novo Nordisk AS","",100000000163,5647.61,10/21/2014,GNRL,159775884
1054796,GNRL,"Novo Nordisk AS","",100000000163,4125,07/01/2014,GNRL,187217728
1054796,GNRL,"Novo Nordisk AS","",100000000163,4125,01/01/2014,GNRL,159776024
1054796,GNRL,"Novo Nordisk AS","",100000000163,3492.10,08/18/2013,GNRL,22954005
1054796,GNRL,"Novo Nordisk AS","",100000000163,788.40,09/21/2013,GNRL,22954002
1054796,GNRL,"Novo Nordisk AS","",100000000163,549.89,10/21/2014,GNRL,159775872
1054796,GNRL,"Novo Nordisk AS","",100000000163,357.54,06/20/2014,GNRL,159775896
1054796,GNRL,"Novo Nordisk AS","",100000000163,344.61,10/21/2014,GNRL,159775876
1054796,GNRL,"Novo Nordisk AS","",100000000163,290,06/21/2014,GNRL,159775904
1054796,GNRL,"Novo Nordisk AS","",100000000163,269,06/21/2014,GNRL,159775908
1054796,GNRL,"Novo Nordisk AS","",100000000163,269,06/20/2014,GNRL,159775900
1054796,GNRL,"Novo Nordisk AS","",100000000163,217,06/21/2014,GNRL,159775888
1054796,GNRL,"Novo Nordisk AS","",100000000163,207,06/22/2014,GNRL,159775892
1054796,GNRL,"Novo Nordisk AS","",100000000163,88.88,09/22/2013,GNRL,22954008
1054796,GNRL,"Novo Nordisk AS","",100000000163,73.37,08/18/2013,GNRL,22954007
1054796,GNRL,"Novo Nordisk AS","",100000000163,21.32,10/21/2014,GNRL,159775880
