Physician_Profile_ID,Category,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_Name,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_State,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_ID,Total_Amount_of_Payment_USDollars,Date_of_Payment,Category,Record_ID
211123,GNRL,"AstraZeneca Pharmaceuticals LP",DE,100000000146,5350,11/05/2014,GNRL,150397810
211123,GNRL,"AstraZeneca Pharmaceuticals LP",DE,100000000146,4300,11/17/2014,GNRL,148552428
211123,GNRL,"AstraZeneca Pharmaceuticals LP",DE,100000000146,4300,12/14/2014,GNRL,148762878
211123,GNRL,"Abbott Laboratories",IL,100000010680,4000.00,11/16/2013,GNRL,102314900
211123,GNRL,"Abbott Laboratories",IL,100000010680,4000,06/11/2014,GNRL,195942194
211123,GNRL,"Abbott Laboratories",IL,100000010680,4000,11/20/2014,GNRL,195940022
211123,GNRL,"AstraZeneca Pharmaceuticals LP",DE,100000000146,3750,07/23/2014,GNRL,150519414
211123,GNRL,"AstraZeneca Pharmaceuticals LP",DE,100000000146,3750,12/11/2014,GNRL,149972334
211123,GNRL,"AstraZeneca Pharmaceuticals LP",DE,100000000146,3750,07/23/2014,GNRL,149630560
211123,GNRL,"Janssen Pharmaceuticals, Inc",NJ,100000000232,3400,03/17/2014,GNRL,155807700
211123,GNRL,"SANOFI-AVENTIS U.S. LLC",NJ,100000000076,2880,03/15/2014,GNRL,188482998
211123,GNRL,"Janssen Pharmaceuticals, Inc",NJ,100000000232,2500,06/11/2014,GNRL,155807714
211123,GNRL,"Janssen Pharmaceuticals, Inc",NJ,100000000232,2500,04/23/2014,GNRL,155807706
211123,GNRL,"Janssen Pharmaceuticals, Inc",NJ,100000000232,2500,11/14/2014,GNRL,155807760
211123,GNRL,"Janssen Pharmaceuticals, Inc",NJ,100000000232,2500,11/14/2014,GNRL,155807764
211123,GNRL,"Janssen Pharmaceuticals, Inc",NJ,100000000232,2500,06/20/2014,GNRL,155807708
211123,GNRL,"Janssen Pharmaceuticals, Inc",NJ,100000000232,2500,11/14/2014,GNRL,155807762
211123,GNRL,"AstraZeneca Pharmaceuticals LP",DE,100000000146,2150,10/28/2014,GNRL,149677608
211123,GNRL,"AstraZeneca Pharmaceuticals LP",DE,100000000146,2150,09/17/2014,GNRL,150889222
211123,GNRL,"AstraZeneca Pharmaceuticals LP",DE,100000000146,2150,12/04/2014,GNRL,148700484
211123,GNRL,"AstraZeneca Pharmaceuticals LP",DE,100000000146,2150,09/28/2014,GNRL,150536388
211123,GNRL,"SANOFI-AVENTIS U.S. LLC",NJ,100000000076,2060,11/19/2014,GNRL,188475946
211123,GNRL,"Janssen Pharmaceuticals, Inc",NJ,100000000232,1900,05/30/2014,GNRL,155807716
211123,GNRL,"Janssen Pharmaceuticals, Inc",NJ,100000000232,1900,01/06/2014,GNRL,155807768
211123,GNRL,"Janssen Pharmaceuticals, Inc",NJ,100000000232,1900,03/24/2014,GNRL,155807702
211123,GNRL,"Janssen Pharmaceuticals, Inc",NJ,100000000232,1900,05/14/2014,GNRL,155807712
211123,GNRL,"Janssen Pharmaceuticals, Inc",NJ,100000000232,1900,05/21/2014,GNRL,155807710
211123,GNRL,"AstraZeneca Pharmaceuticals LP",DE,100000000146,1600,10/01/2014,GNRL,149271672
211123,GNRL,"AstraZeneca Pharmaceuticals LP",DE,100000000146,1600,12/08/2014,GNRL,149061218
