Physician_Profile_ID,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_Name,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_State,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_ID,Total_Amount_of_Payment_USDollars,Date_of_Payment,Form_of_Payment_or_Transfer_of_Value,Record_ID,Nature_of_Payment_or_Transfer_of_Value,Name_of_Third_Party_Entity_Receiving_Payment_or_Transfer_of_Value,Name_of_Associated_Covered_Drug_or_Biological1,Name_of_Associated_Covered_Drug_or_Biological2,Contextual_Information
248478,"Sunovion Pharmaceuticals Inc.",MA,100000000254,3005.00,08/13/2013,"Cash or cash equivalent",101237070,"Consulting Fee","",Latuda,"",""
248478,"Sunovion Pharmaceuticals Inc.",MA,100000000254,2450,08/27/2014,"In-kind items and services",163061868,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",LATUDA,"",""
248478,"Sunovion Pharmaceuticals Inc.",MA,100000000254,2450,06/19/2014,"Cash or cash equivalent",163094248,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",Latuda,"",""
248478,"Sunovion Pharmaceuticals Inc.",MA,100000000254,2450,08/28/2014,"In-kind items and services",163118108,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",LATUDA,"",""
248478,"Sunovion Pharmaceuticals Inc.",MA,100000000254,2450,10/15/2014,"In-kind items and services",163190780,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",LATUDA,"",""
248478,"Sunovion Pharmaceuticals Inc.",MA,100000000254,2450,09/09/2014,"In-kind items and services",163067442,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",LATUDA,"",""
248478,"Sunovion Pharmaceuticals Inc.",MA,100000000254,2050.00,11/27/2013,"Cash or cash equivalent",101237068,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",Latuda,"",""
248478,"Sunovion Pharmaceuticals Inc.",MA,100000000254,2050,04/11/2014,"Cash or cash equivalent",163155950,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",Latuda,"",""
248478,"Sunovion Pharmaceuticals Inc.",MA,100000000254,2050,04/02/2014,"Cash or cash equivalent",163145776,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",Latuda,"",""
248478,"Sunovion Pharmaceuticals Inc.",MA,100000000254,2050,11/18/2014,"In-kind items and services",163049330,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",LATUDA,"",""
248478,"Sunovion Pharmaceuticals Inc.",MA,100000000254,2050,10/14/2014,"In-kind items and services",163212262,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",LATUDA,"",""
248478,"Sunovion Pharmaceuticals Inc.",MA,100000000254,2050,01/29/2014,"Cash or cash equivalent",163049640,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",Latuda,"",""
248478,"Sunovion Pharmaceuticals Inc.",MA,100000000254,2050,03/20/2014,"Cash or cash equivalent",163099386,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",Latuda,"",""
248478,"Sunovion Pharmaceuticals Inc.",MA,100000000254,1950.00,11/07/2013,"Cash or cash equivalent",101237066,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",Latuda,"",""
248478,"Sunovion Pharmaceuticals Inc.",MA,100000000254,1950.00,09/04/2013,"Cash or cash equivalent",101237072,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",Latuda,"",""
248478,"Sunovion Pharmaceuticals Inc.",MA,100000000254,1950,10/14/2014,"In-kind items and services",163192030,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",LATUDA,"",""
248478,"Sunovion Pharmaceuticals Inc.",MA,100000000254,1950,04/02/2014,"Cash or cash equivalent",163173930,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",Latuda,"",""
248478,"Sunovion Pharmaceuticals Inc.",MA,100000000254,1950,03/20/2014,"Cash or cash equivalent",163081350,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",Latuda,"",""
248478,"Sunovion Pharmaceuticals Inc.",MA,100000000254,1950,11/18/2014,"In-kind items and services",163053642,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",LATUDA,"",""
248478,"Sunovion Pharmaceuticals Inc.",MA,100000000254,1950,02/25/2014,"Cash or cash equivalent",163192970,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",Latuda,"",""
248478,"Sunovion Pharmaceuticals Inc.",MA,100000000254,1950,03/25/2014,"Cash or cash equivalent",163194398,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",Latuda,"",""
248478,"Sunovion Pharmaceuticals Inc.",MA,100000000254,1950,10/15/2014,"In-kind items and services",163144224,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",LATUDA,"",""
248478,"FOREST PHARMACEUTICALS, INC.",NJ,100000005529,1750.00,10/29/2013,"Cash or cash equivalent",100323284,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",VIIBRYD,"",""
248478,"Sunovion Pharmaceuticals Inc.",MA,100000000254,1550.00,11/07/2013,"Cash or cash equivalent",101237058,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",Latuda,"",""
248478,"Sunovion Pharmaceuticals Inc.",MA,100000000254,1550.00,11/04/2013,"Cash or cash equivalent",101237062,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",Latuda,"",""
248478,"Sunovion Pharmaceuticals Inc.",MA,100000000254,1550.00,10/21/2013,"Cash or cash equivalent",101237064,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",Latuda,"",""
248478,"Sunovion Pharmaceuticals Inc.",MA,100000000254,1550.00,12/13/2013,"Cash or cash equivalent",101237010,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",Latuda,"",""
248478,"Sunovion Pharmaceuticals Inc.",MA,100000000254,1550,10/20/2014,"In-kind items and services",163084888,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",LATUDA,"",""
248478,"Sunovion Pharmaceuticals Inc.",MA,100000000254,1550,03/31/2014,"Cash or cash equivalent",163194826,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",Latuda,"",""
248478,"FOREST PHARMACEUTICALS, INC.",NJ,100000005529,1500.00,12/06/2013,"Cash or cash equivalent",6686509,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",FETZIMA,"",""
248478,"FOREST PHARMACEUTICALS, INC.",NJ,100000005529,1447.64,12/06/2013,"In-kind items and services",100323228,"Travel and Lodging","",FETZIMA,"",""
248478,"FOREST PHARMACEUTICALS, INC.",NJ,100000005529,1000.00,09/26/2013,"Cash or cash equivalent",100323276,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",VIIBRYD,"",""
248478,"FOREST PHARMACEUTICALS, INC.",NJ,100000005529,1000.00,11/18/2013,"Cash or cash equivalent",100323280,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",VIIBRYD,"",""
248478,"FOREST PHARMACEUTICALS, INC.",NJ,100000005529,1000.00,12/19/2013,"Cash or cash equivalent",100323282,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",VIIBRYD,"",""
248478,"FOREST PHARMACEUTICALS, INC.",NJ,100000005529,1000.00,09/27/2013,"Cash or cash equivalent",100323278,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",VIIBRYD,"",""
248478,"FOREST PHARMACEUTICALS, INC.",NJ,100000005529,1000.00,08/30/2013,"Cash or cash equivalent",100323274,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",VIIBRYD,"",""
248478,"FOREST PHARMACEUTICALS, INC.",NJ,100000005529,1000,01/23/2014,"Cash or cash equivalent",146438768,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",VIIBRYD,FETZIMA,""
248478,"Sunovion Pharmaceuticals Inc.",MA,100000000254,975,01/29/2014,"Cash or cash equivalent",163048870,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",Latuda,"",""
248478,"Sunovion Pharmaceuticals Inc.",MA,100000000254,475.24,10/14/2014,"In-kind items and services",163142960,"Travel and Lodging","",LATUDA,"",""
248478,"Sunovion Pharmaceuticals Inc.",MA,100000000254,475.12,03/20/2014,"In-kind items and services",163072248,"Travel and Lodging","",Latuda,"",""
248478,"Sunovion Pharmaceuticals Inc.",MA,100000000254,427.5,03/26/2014,"Cash or cash equivalent",163054650,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",Latuda,"",""
248478,"Sunovion Pharmaceuticals Inc.",MA,100000000254,421.4,10/14/2014,"In-kind items and services",163060418,"Travel and Lodging","",LATUDA,"",""
248478,"Sunovion Pharmaceuticals Inc.",MA,100000000254,421.4,10/15/2014,"In-kind items and services",163113774,"Travel and Lodging","",LATUDA,"",""
248478,"Sunovion Pharmaceuticals Inc.",MA,100000000254,421.4,10/15/2014,"In-kind items and services",163113058,"Travel and Lodging","",LATUDA,"",""
248478,"Sunovion Pharmaceuticals Inc.",MA,100000000254,381.2,10/14/2014,"In-kind items and services",163184350,"Travel and Lodging","",LATUDA,"",""
248478,"FOREST PHARMACEUTICALS, INC.",NJ,100000005529,362.08,03/15/2014,"In-kind items and services",146438676,"Food and Beverage","",FETZIMA,"",""
248478,"Sunovion Pharmaceuticals Inc.",MA,100000000254,325.44,08/03/2013,"In-kind items and services",101237056,"Travel and Lodging","",Latuda,"",""
248478,"Sunovion Pharmaceuticals Inc.",MA,100000000254,293.44,08/28/2014,"In-kind items and services",163069448,"Travel and Lodging","",LATUDA,"",""
248478,"Sunovion Pharmaceuticals Inc.",MA,100000000254,225.90,08/03/2013,"In-kind items and services",101237060,"Travel and Lodging","",Latuda,"",""
248478,"Sunovion Pharmaceuticals Inc.",MA,100000000254,212.8,09/09/2014,"In-kind items and services",163172980,"Travel and Lodging","",LATUDA,"",""
248478,"Sunovion Pharmaceuticals Inc.",MA,100000000254,200.48,11/18/2014,"In-kind items and services",163061624,"Travel and Lodging","",LATUDA,"",""
248478,"Sunovion Pharmaceuticals Inc.",MA,100000000254,200.48,11/18/2014,"In-kind items and services",163122550,"Travel and Lodging","",LATUDA,"",""
248478,"Sunovion Pharmaceuticals Inc.",MA,100000000254,197.4,11/18/2014,"In-kind items and services",163148402,"Travel and Lodging","",LATUDA,"",""
248478,"Sunovion Pharmaceuticals Inc.",MA,100000000254,197.4,11/18/2014,"In-kind items and services",163204550,"Travel and Lodging","",LATUDA,"",""
248478,"Sunovion Pharmaceuticals Inc.",MA,100000000254,156.8,01/29/2014,"In-kind items and services",163121096,"Travel and Lodging","",Latuda,"",""
248478,"FOREST PHARMACEUTICALS, INC.",NJ,100000005529,146.90,10/29/2013,"In-kind items and services",100323272,"Travel and Lodging","",VIIBRYD,"",""
248478,"Sunovion Pharmaceuticals Inc.",MA,100000000254,146.42,10/14/2014,"In-kind items and services",163090124,"Travel and Lodging","",LATUDA,"",""
248478,"Sunovion Pharmaceuticals Inc.",MA,100000000254,146.42,10/14/2014,"In-kind items and services",163159360,"Travel and Lodging","",LATUDA,"",""
248478,"Sunovion Pharmaceuticals Inc.",MA,100000000254,145.6,06/19/2014,"In-kind items and services",163112346,"Travel and Lodging","",Latuda,"",""
248478,"Sunovion Pharmaceuticals Inc.",MA,100000000254,134.4,08/27/2014,"In-kind items and services",163071478,"Travel and Lodging","",LATUDA,"",""
248478,"Sunovion Pharmaceuticals Inc.",MA,100000000254,134.4,04/02/2014,"In-kind items and services",163062534,"Travel and Lodging","",Latuda,"",""
248478,"Sunovion Pharmaceuticals Inc.",MA,100000000254,133.28,08/28/2014,"In-kind items and services",163083408,"Travel and Lodging","",LATUDA,"",""
248478,"Sunovion Pharmaceuticals Inc.",MA,100000000254,124.05,11/07/2013,"In-kind items and services",101237008,"Travel and Lodging","",Latuda,"",""
