Physician_Profile_ID,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_Name,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_State,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_ID,Total_Amount_of_Payment_USDollars,Date_of_Payment,Form_of_Payment_or_Transfer_of_Value,Record_ID,Nature_of_Payment_or_Transfer_of_Value,Name_of_Third_Party_Entity_Receiving_Payment_or_Transfer_of_Value,Name_of_Associated_Covered_Drug_or_Biological1,Name_of_Associated_Covered_Drug_or_Biological2,Contextual_Information
12930,"Biogen Idec Inc.",MA,100000000193,10450,10/06/2014,"Cash or cash equivalent",204257684,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",PLEGRIDY,"",""
12930,"Biogen Idec Inc.",MA,100000000193,9975,04/17/2014,"Cash or cash equivalent",204345298,"Consulting Fee","",PLEGRIDY,"",""
12930,"Biogen Idec Inc.",MA,100000000193,9025,12/19/2014,"Cash or cash equivalent",204257704,"Consulting Fee","",PLEGRIDY,"",""
12930,"Biogen Idec Inc.",MA,100000000193,8550,02/06/2014,"Cash or cash equivalent",204345380,"Consulting Fee","",TYSABRI,AVONEX,""
12930,"Biogen Idec Inc.",MA,100000000193,7812.4,12/05/2014,"Cash or cash equivalent",204257806,"Travel and Lodging","",PLEGRIDY,"",""
12930,"Biogen Idec Inc.",MA,100000000193,6887.5,05/01/2014,"Cash or cash equivalent",204345334,"Consulting Fee","",TECFIDERA,"",""
12930,"Biogen Idec Inc.",MA,100000000193,6887.5,09/18/2014,"Cash or cash equivalent",204257654,"Consulting Fee","",PLEGRIDY,"",""
12930,"Biogen Idec Inc.",MA,100000000193,6650,05/14/2014,"Cash or cash equivalent",204345424,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",TYSABRI,"",""
12930,"Biogen Idec Inc.",MA,100000000193,5225,04/02/2014,"Cash or cash equivalent",204345368,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",TECFIDERA,"",""
12930,"Biogen Idec Inc.",MA,100000000193,4750,04/02/2014,"Cash or cash equivalent",204345410,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",TYSABRI,"",""
