Physician_Profile_ID,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_Name,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_State,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_ID,Total_Amount_of_Payment_USDollars,Date_of_Payment,Form_of_Payment_or_Transfer_of_Value,Record_ID,Nature_of_Payment_or_Transfer_of_Value,Name_of_Third_Party_Entity_Receiving_Payment_or_Transfer_of_Value,Name_of_Associated_Covered_Drug_or_Biological1,Name_of_Associated_Covered_Drug_or_Biological2,Contextual_Information
35650,"SANOFI US SERVICES INC.",NJ,100000000067,23033.85,09/08/2014,"Cash or cash equivalent",188481118,"Consulting Fee","","","",""
35650,"SANOFI-AVENTIS U.S. LLC",NJ,100000000076,14550,12/08/2014,"Cash or cash equivalent",188480666,"Consulting Fee","","","",""
35650,"SANOFI-AVENTIS U.S. LLC",NJ,100000000076,11220,08/30/2014,"Cash or cash equivalent",188478770,"Consulting Fee","","","",""
35650,"SANOFI US SERVICES INC.",NJ,100000000067,8097.39,11/03/2014,"Cash or cash equivalent",188481120,"Consulting Fee","","","",""
35650,"Regeneron Pharmaceuticals, Inc.",NY,100000000069,6901.09,11/13/2013,"In-kind items and services",21553802,"Travel and Lodging","","","",""
35650,"SANOFI-AVENTIS U.S. LLC",NJ,100000000076,6200,09/01/2014,"Cash or cash equivalent",188469746,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","","","",""
35650,"SANOFI-AVENTIS U.S. LLC",NJ,100000000076,5880,05/06/2014,"Cash or cash equivalent",188464674,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","","","",""
35650,"Amgen Inc.",CA,100000000203,4000,04/04/2014,"Cash or cash equivalent",138132250,"Consulting Fee","","","",""
35650,"Merck Sharp & Dohme Corporation",NJ,100000000053,3060,08/11/2014,"Cash or cash equivalent",201962370,"Consulting Fee","",Non-Product,"",""
35650,"Regeneron Pharmaceuticals, Inc.",NY,100000000069,2800,08/13/2014,"Cash or cash equivalent",188814654,"Consulting Fee","","","",""
35650,"SANOFI-AVENTIS U.S. LLC",NJ,100000000076,2400,11/18/2014,"Cash or cash equivalent",188480606,"Consulting Fee","","","",""
35650,"Regeneron Pharmaceuticals, Inc.",NY,100000000069,2200,02/06/2014,"Cash or cash equivalent",188814648,"Consulting Fee","","","",""
35650,"Amgen Inc.",CA,100000000203,2000,11/06/2014,"Cash or cash equivalent",138132274,"Consulting Fee","","","",""
35650,"Regeneron Pharmaceuticals, Inc.",NY,100000000069,1867.71,08/27/2013,"Cash or cash equivalent",21552113,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","Prime Medica","","",""
35650,"Regeneron Pharmaceuticals, Inc.",NY,100000000069,1712.65,08/27/2013,"Cash or cash equivalent",21552114,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","Prime Medica","","",""
35650,"Regeneron Pharmaceuticals, Inc.",NY,100000000069,1634.25,08/27/2013,"Cash or cash equivalent",21552111,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","Prime Medica","","",""
35650,"Regeneron Pharmaceuticals, Inc.",NY,100000000069,1452.66,08/27/2013,"Cash or cash equivalent",21552112,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","Prime Medica","","",""
35650,"Pfizer Inc.",NY,100000000286,1214.71,09/25/2013,"In-kind items and services",205651775,"Travel and Lodging","","NONCOVERED PRODUCT","",""
35650,"Regeneron Pharmaceuticals, Inc.",NY,100000000069,1198.47,08/12/2014,"Cash or cash equivalent",188814770,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","Prime Medica","","",""
