Physician_Profile_ID,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_Name,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_State,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_ID,Total_Amount_of_Payment_USDollars,Date_of_Payment,Form_of_Payment_or_Transfer_of_Value,Record_ID,Nature_of_Payment_or_Transfer_of_Value,Name_of_Third_Party_Entity_Receiving_Payment_or_Transfer_of_Value,Name_of_Associated_Covered_Drug_or_Biological1,Name_of_Associated_Covered_Drug_or_Biological2,Contextual_Information
53386,"Hollister Incorporated",IL,100000010407,4500,03/27/2014,"Cash or cash equivalent",155013602,"Consulting Fee","","","",""
53386,"Hollister Incorporated",IL,100000010407,4000,07/11/2014,"Cash or cash equivalent",155013872,Honoraria,"","","",""
53386,"Hollister Incorporated",IL,100000010407,4000,10/06/2014,"Cash or cash equivalent",155014876,Honoraria,"","","",""
53386,"Hollister Incorporated",IL,100000010407,4000,10/17/2014,"Cash or cash equivalent",155014874,Honoraria,"","","",""
53386,"Hollister Incorporated",IL,100000010407,3000,11/02/2014,"Cash or cash equivalent",155014898,Honoraria,"","","",""
53386,"Hollister Incorporated",IL,100000010407,2560.41,08/10/2013,"Cash or cash equivalent",104249864,Honoraria,"","","",""
53386,"Hollister Incorporated",IL,100000010407,2000,03/12/2014,"Cash or cash equivalent",155014880,Honoraria,"","","",""
53386,"Hollister Incorporated",IL,100000010407,2000,09/18/2014,"Cash or cash equivalent",155014850,Honoraria,"","","",""
53386,"Hollister Incorporated",IL,100000010407,2000,04/10/2014,"Cash or cash equivalent",155014882,Honoraria,"","","",""
53386,"Derma Sciences, Inc.",NJ,100000010786,1227.73,09/12/2013,"Cash or cash equivalent",26155303,Honoraria,"","","",""
53386,"Hollister Incorporated",IL,100000010407,1000,10/15/2014,"Cash or cash equivalent",155014886,Honoraria,"","","",""
53386,"Hollister Incorporated",IL,100000010407,975.10,09/18/2013,"In-kind items and services",104249866,Honoraria,"","","",1MD
53386,"Hollister Incorporated",IL,100000010407,750,08/08/2014,"Cash or cash equivalent",155014858,Honoraria,"","","",""
53386,"Hollister Incorporated",IL,100000010407,629.50,10/04/2013,"In-kind items and services",104249860,"Travel and Lodging","","","","1 MD for airline ticket"
53386,"Smith & Nephew, Inc.",TN,100000005456,605.87,05/03/2014,"In-kind items and services",183024338,"Travel and Lodging","","","",""
53386,"Hollister Incorporated",IL,100000010407,560.41,09/29/2013,"In-kind items and services",104249862,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","","","",""
53386,"Hollister Incorporated",IL,100000010407,508.4,10/17/2014,"Cash or cash equivalent",155014774,"Food and Beverage","","","",""
53386,"KCI USA, Inc",TX,100000010396,325,10/29/2014,"Cash or cash equivalent",198884038,"Consulting Fee","","","",""
53386,"Hollister Incorporated",IL,100000010407,287.6,10/12/2014,"Cash or cash equivalent",155015044,"Food and Beverage","","","",""
53386,"Hollister Incorporated",IL,100000010407,269.2,09/16/2014,"Cash or cash equivalent",155013586,"Food and Beverage","","","",""
53386,"Hollister Incorporated",IL,100000010407,260.85,10/05/2013,"In-kind items and services",104249856,"Food and Beverage","","","",""
53386,"Derma Sciences, Inc.",NJ,100000010786,218.75,09/28/2014,"In-kind items and services",179640618,"Food and Beverage","","","",""
53386,"Hollister Incorporated",IL,100000010407,195.42,05/15/2014,"Cash or cash equivalent",155013888,"Travel and Lodging","","","",""
53386,"Smith & Nephew, Inc.",TN,100000005456,166.88,05/02/2014,"In-kind items and services",183024342,"Travel and Lodging","","","",""
53386,"Hollister Incorporated",IL,100000010407,150.00,09/28/2013,"In-kind items and services",104249858,"Food and Beverage","","","",""
53386,"Smith & Nephew, Inc.",TN,100000005456,138.22,05/02/2014,"In-kind items and services",183024348,"Food and Beverage","","","",""
53386,"Smith & Nephew, Inc.",TN,100000005456,84.57,05/02/2014,"In-kind items and services",183024344,"Travel and Lodging","","","",""
53386,"Smith & Nephew, Inc.",TN,100000005456,76.69,05/03/2014,"In-kind items and services",183024352,"Food and Beverage","","","",""
53386,"Smith & Nephew, Inc.",TN,100000005456,61.38,05/02/2014,"In-kind items and services",182947006,"Food and Beverage","","","",""
53386,"Hollister Incorporated",IL,100000010407,47.78,10/14/2014,"Cash or cash equivalent",155013692,"Food and Beverage","","","",""
53386,"TEI Medical Inc.",MA,100000071385,36.38,11/24/2014,"Cash or cash equivalent",214267744,"Food and Beverage","",PriMatrix,"",""
53386,"TEI Medical Inc.",MA,100000071385,25.21,02/27/2014,"Cash or cash equivalent",214267742,"Food and Beverage","",PriMatrix,"",""
53386,"Hollister Incorporated",IL,100000010407,24,10/15/2014,"Cash or cash equivalent",155015090,"Food and Beverage","","","",""
53386,"Smith & Nephew, Inc.",TN,100000005456,19.05,02/13/2014,"In-kind items and services",182972644,"Food and Beverage","","","",""
53386,"TEI Medical Inc.",MA,100000071385,13.1,07/22/2014,"Cash or cash equivalent",214267738,"Food and Beverage","",PriMatrix,"",""
53386,"TEI Medical Inc.",MA,100000071385,11.1,05/22/2014,"Cash or cash equivalent",214267734,"Food and Beverage","",PriMatrix,"",""
