Physician_Profile_ID,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_Name,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_State,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_ID,Total_Amount_of_Payment_USDollars,Date_of_Payment,Form_of_Payment_or_Transfer_of_Value,Record_ID,Nature_of_Payment_or_Transfer_of_Value,Name_of_Third_Party_Entity_Receiving_Payment_or_Transfer_of_Value,Name_of_Associated_Covered_Drug_or_Biological1,Name_of_Associated_Covered_Drug_or_Biological2,Contextual_Information
128935,"Novartis Pharmaceuticals Corporation",NJ,100000000228,2500.00,12/04/2013,"Cash or cash equivalent",24121398,"Compensation for serving as faculty or as a speaker for a non-accredited and noncertified continuing education program","SHADUR AND SHADUR SIMPLE SOLUTIONS","NON BRAND","",""
128935,"Novartis Pharmaceuticals Corporation",NJ,100000000228,2500.00,08/29/2013,"Cash or cash equivalent",24121405,"Compensation for serving as faculty or as a speaker for a non-accredited and noncertified continuing education program","SHADUR AND SHADUR SIMPLE SOLUTIONS","NON BRAND","",""
128935,"Novartis Pharmaceuticals Corporation",NJ,100000000228,2500,06/27/2014,"Cash or cash equivalent",152413374,"Compensation for serving as faculty or as a speaker for a non-accredited and noncertified continuing education program","SHADUR AND SHADUR SIMPLE SOLUTIONS",ZORTRESS,"",""
128935,"Novartis Pharmaceuticals Corporation",NJ,100000000228,2500,04/17/2014,"Cash or cash equivalent",152413362,"Compensation for serving as faculty or as a speaker for a non-accredited and noncertified continuing education program","SHADUR AND SHADUR SIMPLE SOLUTIONS",ZORTRESS,"",""
128935,"Novartis Pharmaceuticals Corporation",NJ,100000000228,2500,06/26/2014,"Cash or cash equivalent",152413380,"Compensation for serving as faculty or as a speaker for a non-accredited and noncertified continuing education program","SHADUR AND SHADUR SIMPLE SOLUTIONS",ZORTRESS,"",""
128935,"Otsuka America Pharmaceutical, Inc.",MD,100000010723,2200.00,12/11/2013,"Cash or cash equivalent",31978747,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","Shadur & Shadur Simple Solutions LLC",SAMSCA,"",""
128935,"Otsuka America Pharmaceutical, Inc.",MD,100000010723,2200.00,08/12/2013,"Cash or cash equivalent",31978726,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","Shadur & Shadur Simple Sltns LLC",SAMSCA,"",""
128935,"Otsuka America Pharmaceutical, Inc.",MD,100000010723,2200,04/07/2014,"Cash or cash equivalent",216393752,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","Shadur and Shadur Simple Solutions, LLC",SAMSCA,"",""
128935,"Otsuka America Pharmaceutical, Inc.",MD,100000010723,2200,11/18/2014,"Cash or cash equivalent",216393804,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","Shadur and Shadur Simple Solutions, LLC",SAMSCA,"",""
128935,"Otsuka America Pharmaceutical, Inc.",MD,100000010723,2200,04/07/2014,"Cash or cash equivalent",216393756,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","Shadur and Shadur Simple Solutions, LLC",SAMSCA,"",""
128935,"Otsuka America Pharmaceutical, Inc.",MD,100000010723,2200,01/31/2014,"Cash or cash equivalent",216393734,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","Shadur and Shadur Simple Solutions, LLC",SAMSCA,"",""
128935,"Alexion Pharmaceuticals, Inc.",CT,100000005462,2000.00,11/01/2013,"Cash or cash equivalent",103208644,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",SOLIRIS,"",""
128935,"Amgen Inc.",CA,100000000203,2000.00,09/26/2013,"Cash or cash equivalent",8938738,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","SHADUR and SHADUR SIMPLE SOLUTIONSLLC",Sensipar,"",""
128935,"Amgen Inc.",CA,100000000203,2000.00,12/13/2013,"Cash or cash equivalent",8938746,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","SHADUR and SHADUR SIMPLE SOLUTIONSLLC",Sensipar,"",""
128935,"Amgen Inc.",CA,100000000203,2000.00,09/26/2013,"Cash or cash equivalent",8938739,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","SHADUR and SHADUR SIMPLE SOLUTIONSLLC",Sensipar,"",""
