Physician_Profile_ID,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_Name,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_State,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_ID,Total_Amount_of_Payment_USDollars,Date_of_Payment,Form_of_Payment_or_Transfer_of_Value,Record_ID,Nature_of_Payment_or_Transfer_of_Value,Name_of_Third_Party_Entity_Receiving_Payment_or_Transfer_of_Value,Name_of_Associated_Covered_Drug_or_Biological1,Name_of_Associated_Covered_Drug_or_Biological2,Contextual_Information
1225348,"Boston Scientific Corporation",MA,100000005674,15000,04/30/2014,"Cash or cash equivalent",153100075,Grant,"UNIVERSITY OF UTAH","","",""
1225348,"Boston Scientific Corporation",MA,100000005674,12500,06/11/2014,"Cash or cash equivalent",153100098,Grant,"UNIVERSITY OF UTAH","","",""
1225348,"AtriCure, Inc.",OH,100000005372,695.66,05/06/2014,"Cash or cash equivalent",164034276,"Travel and Lodging","","","",""
1225348,"BIOTRONIK INC.",OR,100000010579,631,05/21/2014,"In-kind items and services",221284556,"Travel and Lodging","","","",""
1225348,"BIOTRONIK INC.",OR,100000010579,605.2,09/15/2014,"In-kind items and services",221294832,"Travel and Lodging","","","",""
1225348,"BIOTRONIK INC.",OR,100000010579,586.94,09/17/2014,"In-kind items and services",221332580,"Travel and Lodging","","","",""
1225348,"St. Jude Medical, Inc.",MN,100000000310,468.88,08/21/2014,"Cash or cash equivalent",164653062,"Travel and Lodging","","","",""
1225348,"BIOTRONIK INC.",OR,100000010579,393.44,04/01/2014,"In-kind items and services",221330134,"Travel and Lodging","","","",""
1225348,"BIOTRONIK INC.",OR,100000010579,305.61,04/21/2014,"In-kind items and services",221324006,Education,"","","",""
1225348,"St. Jude Medical, Inc.",MN,100000000310,208.36,08/21/2014,"Cash or cash equivalent",164653430,"Travel and Lodging","","","",""
1225348,"St. Jude Medical, Inc.",MN,100000000310,208.36,08/23/2014,"Cash or cash equivalent",164653470,"Travel and Lodging","","","",""
1225348,"St. Jude Medical, Inc.",MN,100000000310,208.36,08/22/2014,"Cash or cash equivalent",164651987,"Travel and Lodging","","","",""
1225348,"Boston Scientific Corporation",MA,100000005674,196.85,02/27/2014,"In-kind items and services",153100058,"Food and Beverage","","","",""
1225348,"Janssen Pharmaceuticals, Inc",NJ,100000000232,182.78,11/13/2013,"In-kind items and services",23817823,"Food and Beverage","",Xarelto,"",""
1225348,"AtriCure, Inc.",OH,100000005372,174.85,05/06/2014,"Cash or cash equivalent",164034278,"Food and Beverage","","","",""
1225348,"St. Jude Medical, Inc.",MN,100000000310,149.45,08/22/2014,"Cash or cash equivalent",164651546,"Travel and Lodging","","","",""
1225348,"Boston Scientific Corporation",MA,100000005674,149.15,10/23/2014,"In-kind items and services",153100112,"Food and Beverage","","","",""
1225348,"Medtronic Vascular, Inc.",MN,100000010384,132.81,12/13/2013,"In-kind items and services",13137670,"Food and Beverage","","","",""
1225348,"Biosense Webster, Inc.",CA,100000005693,119.71,05/13/2014,"In-kind items and services",120507659,"Food and Beverage","","","","Related to product discussion"
1225348,"BIOTRONIK INC.",OR,100000010579,107.5,09/27/2014,"In-kind items and services",221332462,"Food and Beverage","","","",""
1225348,"BIOTRONIK INC.",OR,100000010579,104.55,05/28/2014,"Cash or cash equivalent",221284766,"Travel and Lodging","","","",""
1225348,"AtriCure, Inc.",OH,100000005372,104.08,05/07/2014,"Cash or cash equivalent",164034280,"Food and Beverage","","","",""
1225348,"BIOTRONIK INC.",OR,100000010579,102.24,09/16/2014,"In-kind items and services",221332500,Education,"","","",""
1225348,"Medtronic Vascular, Inc.",MN,100000010384,96.77,09/23/2013,"In-kind items and services",13137663,"Food and Beverage","","","",""
1225348,"Boston Scientific Corporation",MA,100000005674,95.79,09/16/2014,"In-kind items and services",153100102,"Food and Beverage","","","",""
1225348,"Boston Scientific Corporation",MA,100000005674,91.63,10/28/2014,"In-kind items and services",153100106,"Food and Beverage","","","",""
1225348,"The Medicines Company",NJ,100000010428,85.11,08/27/2013,"In-kind items and services",32602745,Education,"",ANGIOMAX,"",""
1225348,"St. Jude Medical, Inc.",MN,100000000310,83.93,08/22/2014,"Cash or cash equivalent",164650954,"Food and Beverage","","","",""
1225348,"BIOTRONIK INC.",OR,100000010579,79.75,04/09/2014,"In-kind items and services",221330558,"Food and Beverage","","","",""
1225348,"Medtronic Vascular, Inc.",MN,100000010384,79.31,09/21/2013,"In-kind items and services",13137666,"Food and Beverage","","","",""
1225348,"St. Jude Medical, Inc.",MN,100000000310,79.25,08/22/2014,"Cash or cash equivalent",164650942,"Food and Beverage","","","",""
1225348,"St. Jude Medical, Inc.",MN,100000000310,78.38,08/23/2014,"Cash or cash equivalent",164651692,"Food and Beverage","","","",""
1225348,"Boston Scientific Corporation",MA,100000005674,75.95,02/28/2014,"In-kind items and services",153100070,"Food and Beverage","","","",""
1225348,"St. Jude Medical, Inc.",MN,100000000310,71.25,08/24/2014,"Cash or cash equivalent",164653466,"Food and Beverage","","","",""
1225348,"Medtronic Vascular, Inc.",MN,100000010384,70.48,12/03/2013,"In-kind items and services",13137665,"Food and Beverage","","","",""
1225348,"St. Jude Medical, Inc.",MN,100000000310,67.5,08/22/2014,"Cash or cash equivalent",164653026,"Food and Beverage","","","",""
1225348,"St. Jude Medical, Inc.",MN,100000000310,67.33,08/23/2014,"Cash or cash equivalent",164651706,"Food and Beverage","","","",""
1225348,"St. Jude Medical, Inc.",MN,100000000310,64.83,08/23/2014,"Cash or cash equivalent",164651990,"Food and Beverage","","","",""
1225348,"St. Jude Medical, Inc.",MN,100000000310,63.02,08/24/2014,"Cash or cash equivalent",164654046,"Food and Beverage","","","",""
1225348,"BIOTRONIK INC.",OR,100000010579,62.78,09/26/2014,"In-kind items and services",221332952,"Food and Beverage","","","",""
1225348,"St. Jude Medical, Inc.",MN,100000000310,62.12,08/22/2014,"Cash or cash equivalent",164652552,"Food and Beverage","","","",""
1225348,"St. Jude Medical, Inc.",MN,100000000310,56.45,09/30/2014,"Cash or cash equivalent",164696942,"Food and Beverage","","","",""
1225348,"St. Jude Medical, Inc.",MN,100000000310,50,08/21/2014,"Cash or cash equivalent",164653718,"Food and Beverage","","","",""
