Physician_Profile_ID,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_Name,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_State,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_ID,Total_Amount_of_Payment_USDollars,Date_of_Payment,Form_of_Payment_or_Transfer_of_Value,Record_ID,Nature_of_Payment_or_Transfer_of_Value,Name_of_Third_Party_Entity_Receiving_Payment_or_Transfer_of_Value,Name_of_Associated_Covered_Drug_or_Biological1,Name_of_Associated_Covered_Drug_or_Biological2,Contextual_Information
555954,"SANOFI-AVENTIS U.S. LLC",NJ,100000000076,17586,02/23/2014,"Cash or cash equivalent",188453480,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","","","",""
555954,"SANOFI-AVENTIS U.S. LLC",NJ,100000000076,10040,05/22/2014,"Cash or cash equivalent",188464482,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","","","",""
555954,"SANOFI-AVENTIS U.S. LLC",NJ,100000000076,7500,02/23/2014,"Cash or cash equivalent",188409062,"Travel and Lodging","","","",""
555954,"SANOFI-AVENTIS U.S. LLC",NJ,100000000076,6220,05/20/2014,"Cash or cash equivalent",188464682,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","","","",""
555954,"SANOFI-AVENTIS U.S. LLC",NJ,100000000076,4180.67,05/22/2014,"In-kind items and services",188407414,"Travel and Lodging","","","",""
555954,"SANOFI-AVENTIS U.S. LLC",NJ,100000000076,4018,05/20/2014,"In-kind items and services",188409124,"Travel and Lodging","","","",""
555954,"SANOFI-AVENTIS U.S. LLC",NJ,100000000076,3260,06/03/2014,"Cash or cash equivalent",188463642,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",APIDRA,LANTUS,""
555954,"SANOFI-AVENTIS U.S. LLC",NJ,100000000076,3260,10/30/2014,"Cash or cash equivalent",188471804,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",APIDRA,LANTUS,""
555954,"SANOFI-AVENTIS U.S. LLC",NJ,100000000076,3260,06/18/2014,"Cash or cash equivalent",188465816,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",APIDRA,LANTUS,""
555954,"SANOFI-AVENTIS U.S. LLC",NJ,100000000076,3260,10/16/2014,"Cash or cash equivalent",188475502,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",LANTUS,APIDRA,""
555954,"SANOFI-AVENTIS U.S. LLC",NJ,100000000076,3050,09/08/2014,"Cash or cash equivalent",188469936,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",LANTUS,APIDRA,""
555954,"SANOFI-AVENTIS U.S. LLC",NJ,100000000076,2960,03/13/2014,"Cash or cash equivalent",188457870,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",APIDRA,LANTUS,""
555954,"SANOFI-AVENTIS U.S. LLC",NJ,100000000076,2960,03/19/2014,"Cash or cash equivalent",188460454,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",APIDRA,LANTUS,""
555954,"SANOFI-AVENTIS U.S. LLC",NJ,100000000076,2960,03/10/2014,"Cash or cash equivalent",188459784,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",APIDRA,LANTUS,""
555954,"SANOFI-AVENTIS U.S. LLC",NJ,100000000076,2960,04/10/2014,"Cash or cash equivalent",188459858,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",LANTUS,APIDRA,""
555954,"SANOFI-AVENTIS U.S. LLC",NJ,100000000076,2960,03/31/2014,"Cash or cash equivalent",188471746,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",APIDRA,"",""
555954,"SANOFI-AVENTIS U.S. LLC",NJ,100000000076,2930.00,10/01/2013,"Cash or cash equivalent",14247345,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",LANTUS,APIDRA,""
555954,"SANOFI-AVENTIS U.S. LLC",NJ,100000000076,2880,03/15/2014,"Cash or cash equivalent",188484694,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","","","",""
555954,"SANOFI-AVENTIS U.S. LLC",NJ,100000000076,2750,10/07/2014,"Cash or cash equivalent",188471100,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",LANTUS,APIDRA,""
555954,"SANOFI-AVENTIS U.S. LLC",NJ,100000000076,2660,03/25/2014,"Cash or cash equivalent",188471750,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",APIDRA,"",""
