Physician_Profile_ID,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_Name,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_State,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_ID,Total_Amount_of_Payment_USDollars,Date_of_Payment,Form_of_Payment_or_Transfer_of_Value,Record_ID,Nature_of_Payment_or_Transfer_of_Value,Name_of_Third_Party_Entity_Receiving_Payment_or_Transfer_of_Value,Name_of_Associated_Covered_Drug_or_Biological1,Name_of_Associated_Covered_Drug_or_Biological2,Contextual_Information
60155,"Dentsply International",PA,100000000185,10000,04/08/2014,"Cash or cash equivalent",170949606,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","","","",""
60155,"DENTPSLY IH AB",PA,100000010687,8500,01/20/2014,"In-kind items and services",164269094,"Travel and Lodging","BCD Travel","","","Flight ticket to be split between Switzerland  USD 3 000  and The Netherlands  USD 5 500"
60155,"DENTSPLY IH Inc.",PA,100000010676,7000.00,11/20/2013,"Cash or cash equivalent",105333732,"Compensation for serving as faculty or as a speaker for an accredited or certified continuing education program","","","","lecture at USC in Los Angeles, CA on 11.16.13"
60155,"DENTSPLY IH Inc.",PA,100000010676,7000,09/11/2014,"Cash or cash equivalent",178804306,"Compensation for serving as faculty or as a speaker for an accredited or certified continuing education program","Journees dentaires internationales du Quebec","","","Sponsorship for Dr. Stanford's lecture at the JDIQ meeting on 5 26 14"
60155,"Dentsply International",PA,100000000185,7000,06/04/2014,"Cash or cash equivalent",170949640,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","","","",""
60155,"DENTSPLY IH Inc.",PA,100000010676,6806.80,10/02/2013,"Cash or cash equivalent",105336828,"Travel and Lodging","","","","roundtrip business airfare for 2013 MSP meeting in Germany"
60155,"Dentsply International",PA,100000000185,5086.7,04/29/2014,"Cash or cash equivalent",170949616,"Travel and Lodging","","","",""
60155,"Dentsply International",PA,100000000185,5000,05/13/2014,"Cash or cash equivalent",170949624,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","","","",""
60155,"Dentsply International",PA,100000000185,5000,04/08/2014,"Cash or cash equivalent",170949604,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","","","",""
60155,"Dentsply International",PA,100000000185,5000,06/30/2014,"Cash or cash equivalent",170949644,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","","","",""
60155,"DENTPSLY IH AB",PA,100000010687,4980.00,09/04/2013,"Cash or cash equivalent",105009268,"Compensation for serving as faculty or as a speaker for a non-accredited and noncertified continuing education program","","","",""
60155,"Dentsply International",PA,100000000185,4958.8,04/29/2014,"Cash or cash equivalent",170949618,"Travel and Lodging","","","",""
60155,"Dentsply International",PA,100000000185,4500,02/18/2014,"Cash or cash equivalent",170947524,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","","","",""
60155,"DENTSPLY IH Inc.",PA,100000010676,4000.00,11/13/2013,"Cash or cash equivalent",105333364,"Compensation for serving as faculty or as a speaker for an accredited or certified continuing education program","","","","lecture on 11.9.13 in Chicago, IL"
60155,"DENTSPLY IH Inc.",PA,100000010676,4000.00,11/20/2013,"Cash or cash equivalent",105333728,"Compensation for serving as faculty or as a speaker for an accredited or certified continuing education program","","","","lecture on 11.14.13 in Oklahoma City, OK"
60155,"Dentsply International",PA,100000000185,4000,04/29/2014,"Cash or cash equivalent",170949610,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","","","",""
60155,"Dentsply International",PA,100000000185,4000,04/02/2014,"Cash or cash equivalent",170947528,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","","","",""
60155,"Dentsply International",PA,100000000185,4000,07/08/2014,"Cash or cash equivalent",170959064,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","","","",""
60155,"Dentsply International",PA,100000000185,4000,12/09/2014,"Cash or cash equivalent",170959070,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","","","",""
60155,"Dentsply International",PA,100000000185,4000,02/11/2014,"Cash or cash equivalent",170947520,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","","","",""
60155,"Dentsply International",PA,100000000185,4000,04/29/2014,"Cash or cash equivalent",170949612,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","","","",""
60155,"Dentsply International",PA,100000000185,4000,05/06/2014,"Cash or cash equivalent",170949620,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","","","",""
60155,"Dentsply International",PA,100000000185,4000,05/13/2014,"Cash or cash equivalent",170949630,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","","","",""
60155,"Dentsply International",PA,100000000185,4000,04/08/2014,"Cash or cash equivalent",170947550,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","","","",""
60155,"Dentsply International",PA,100000000185,4000,05/13/2014,"Cash or cash equivalent",170949628,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","","","",""
60155,"Dentsply International",PA,100000000185,4000,05/20/2014,"Cash or cash equivalent",170949636,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","","","",""
60155,"Dentsply International",PA,100000000185,3422.00,12/03/2013,"Cash or cash equivalent",104813694,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","","","",""
60155,"Dentsply International",PA,100000000185,1500,05/20/2014,"Cash or cash equivalent",170949634,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","","","",""
60155,"Dentsply International",PA,100000000185,1445.49,04/29/2014,"Cash or cash equivalent",170949614,"Travel and Lodging","","","",""
60155,"DENTPSLY IH AB",PA,100000010687,1302.4,07/31/2014,"Cash or cash equivalent",164269233,"Compensation for serving as faculty or as a speaker for an accredited or certified continuing education program","","","",""
60155,"Dentsply International",PA,100000000185,1045.14,07/08/2014,"Cash or cash equivalent",170959066,"Travel and Lodging","","","",""
60155,"DENTSPLY IH Inc.",PA,100000010676,957.42,12/06/2013,"In-kind items and services",105336824,"Travel and Lodging","","","","2013 MSP Germany meeting hotel & transportation"
60155,"Dentsply International",PA,100000000185,843.25,05/06/2014,"Cash or cash equivalent",170949622,"Travel and Lodging","","","",""
60155,"DENTSPLY IH Inc.",PA,100000010676,792.55,09/11/2014,"Cash or cash equivalent",178804310,"Travel and Lodging","Journees dentaires internationales du Quebec","","","Sponsorship for Dr. Stanford's lecture at the JDIQ meeting on 5 26 14"
60155,"DENTSPLY IH Inc.",PA,100000010676,740.38,12/09/2013,"Cash or cash equivalent",105334674,"Travel and Lodging","","","","lecture at Greater NY Dental Meeting on 12.2.13"
60155,"Dentsply International",PA,100000000185,733.48,05/13/2014,"Cash or cash equivalent",170949632,"Travel and Lodging","","","",""
60155,"Dentsply International",PA,100000000185,657,08/05/2014,"Cash or cash equivalent",170959068,"Travel and Lodging","","","",""
60155,"DENTSPLY IH Inc.",PA,100000010676,657,07/29/2014,"Cash or cash equivalent",178800504,"Travel and Lodging","","","","PEERS 2014 meeting travel reimbursement"
60155,"DENTSPLY IH Inc.",PA,100000010676,654.77,07/17/2014,"In-kind items and services",178800507,"Food and Beverage","","","","Food and Beverage at July 2014 PEERS meeting"
60155,"Dentsply International",PA,100000000185,640.2,04/08/2014,"Cash or cash equivalent",170947552,"Travel and Lodging","","","",""
60155,"Dentsply International",PA,100000000185,620.75,05/20/2014,"Cash or cash equivalent",170949638,"Travel and Lodging","","","",""
60155,"DENTSPLY IH Inc.",PA,100000010676,618.09,11/20/2013,"Cash or cash equivalent",105333730,"Travel and Lodging","","","","lecture on 11.14.13 in Oklahoma City, OK"
60155,"Dentsply International",PA,100000000185,547.7,06/30/2014,"Cash or cash equivalent",170949646,"Travel and Lodging","","","",""
60155,"Dentsply International",PA,100000000185,530.09,06/04/2014,"Cash or cash equivalent",170949642,"Travel and Lodging","","","",""
60155,"DENTSPLY IH Inc.",PA,100000010676,513.05,12/06/2013,"In-kind items and services",105336822,"Food and Beverage","","","","2013 MSP Germany meeting food & beverage"
60155,"Ivoclar Vivadent, Inc.",NY,100000010562,500,05/27/2014,"Cash or cash equivalent",164138750,Honoraria,"","","",""
60155,"DENTSPLY IH Inc.",PA,100000010676,496.80,11/13/2013,"Cash or cash equivalent",105333366,"Travel and Lodging","","","","lecture on 11.9.13 in Chicago, IL"
60155,"DENTSPLY IH Inc.",PA,100000010676,488.38,11/20/2013,"Cash or cash equivalent",105333736,"Travel and Lodging","","","","lecture at USC in Los Angeles, CA on 11.16.13"
60155,"Dentsply International",PA,100000000185,456.6,02/11/2014,"Cash or cash equivalent",170947522,"Travel and Lodging","","","",""
60155,"DENTSPLY IH Inc.",PA,100000010676,429.72,11/14/2014,"Cash or cash equivalent",178823426,"Travel and Lodging","","","",""
60155,"DENTSPLY IH Inc.",PA,100000010676,380.94,07/17/2014,"In-kind items and services",178800496,"Travel and Lodging","","","","Hotel accommodation for PEERS 2014 meeting"
60155,"Dentsply International",PA,100000000185,375.20,12/03/2013,"Cash or cash equivalent",104813698,"Travel and Lodging","","","",""
60155,"DENTSPLY IH Inc.",PA,100000010676,350.00,12/05/2013,"In-kind items and services",105335390,"Food and Beverage","","","","Food and Beverage at Dec. 5 PEERS meeting"
60155,"Dentsply International",PA,100000000185,347.98,12/09/2014,"Cash or cash equivalent",170959072,"Travel and Lodging","","","",""
60155,"DENTSPLY IH Inc.",PA,100000010676,338,02/07/2014,"In-kind items and services",178767528,"Food and Beverage","","","","Food and beverage at Feb. 7 EV meeting in Boston"
60155,"DENTPSLY IH AB",PA,100000010687,327,04/24/2014,"In-kind items and services",164269374,"Travel and Lodging","","","",""
60155,"DENTPSLY IH AB",PA,100000010687,325.75,03/12/2014,"In-kind items and services",164269130,"Travel and Lodging","","","",""
60155,"Dentsply International",PA,100000000185,306.6,02/18/2014,"Cash or cash equivalent",170947526,"Travel and Lodging","","","",""
60155,"Dentsply International",PA,100000000185,287.92,04/08/2014,"Cash or cash equivalent",170949608,"Travel and Lodging","","","",""
60155,"DENTSPLY IH Inc.",PA,100000010676,276.5,02/06/2014,"In-kind items and services",178767540,"Travel and Lodging","","","","Hotel room for Feb. 6 stay in Boston for EV meeting"
60155,"DENTPSLY IH AB",PA,100000010687,227.82,03/14/2014,"In-kind items and services",164269116,"Travel and Lodging","","","",""
60155,"DENTSPLY IH Inc.",PA,100000010676,218.83,07/17/2014,"In-kind items and services",178800510,Gift,"","","","Welcome bag, Jacket & speaker gifts at 2014 PEERS meeting"
60155,"DENTSPLY IH Inc.",PA,100000010676,194.52,05/08/2014,"Cash or cash equivalent",178783186,"Travel and Lodging","","","",""
60155,"DENTSPLY IH Inc.",PA,100000010676,190.97,12/04/2013,"In-kind items and services",105337254,"Travel and Lodging","","","","Hotel accommodation for PEERS Dec. EV meeting"
60155,"DENTSPLY IH Inc.",PA,100000010676,189.28,05/22/2014,"Cash or cash equivalent",178791732,"Travel and Lodging","","","",""
60155,"Dentsply International",PA,100000000185,126.44,05/13/2014,"Cash or cash equivalent",170949626,"Travel and Lodging","","","",""
60155,"GC America Inc.",IL,100000005690,111.05,10/13/2014,"Cash or cash equivalent",187683964,"Food and Beverage","","","",""
60155,"DENTPSLY IH AB",PA,100000010687,110.72,03/13/2014,"In-kind items and services",164269112,"Food and Beverage","","","",""
60155,"DENTSPLY IH Inc.",PA,100000010676,96.3,11/13/2014,"Cash or cash equivalent",178821532,"Food and Beverage","","","",""
60155,"DENTSPLY IH Inc.",PA,100000010676,78.21,04/11/2014,"Cash or cash equivalent",178792164,"Food and Beverage","","","",""
60155,"DENTPSLY IH AB",PA,100000010687,70,04/25/2014,"In-kind items and services",164269380,"Food and Beverage","","","",""
60155,"DENTSPLY IH Inc.",PA,100000010676,69.33,04/02/2014,"Cash or cash equivalent",178775303,"Food and Beverage","","","",""
60155,"DENTSPLY IH Inc.",PA,100000010676,69,11/06/2014,"In-kind items and services",178808170,"Food and Beverage","","","","PEERS reception at ACP New Orleans 2014"
60155,"DENTPSLY IH AB",PA,100000010687,66,09/15/2014,"Cash or cash equivalent",164269220,"Food and Beverage","","","","Dinner, discussing agreement"
60155,"DENTSPLY IH Inc.",PA,100000010676,65,02/07/2014,"In-kind items and services",178767544,Gift,"","","","Sweater gift for attending Boston EV meeting Feb. 7"
60155,"DENTSPLY IH Inc.",PA,100000010676,58.1,05/21/2014,"Cash or cash equivalent",178795786,"Food and Beverage","","","",""
60155,"DENTPSLY IH AB",PA,100000010687,55.47,03/12/2014,"In-kind items and services",164269134,"Food and Beverage","","","",""
60155,"DENTSPLY IH Inc.",PA,100000010676,52.1,02/07/2014,"In-kind items and services",178767542,"Travel and Lodging","","","","Shuttle service to office and airport for Boston EV meeting Feb. 6-7"
60155,"DENTSPLY IH Inc.",PA,100000010676,48.6,02/14/2014,"Cash or cash equivalent",178768496,"Food and Beverage","","","",""
60155,"DENTSPLY IH Inc.",PA,100000010676,47.86,03/28/2014,"Cash or cash equivalent",178777483,"Food and Beverage","","","",""
60155,"DENTSPLY IH Inc.",PA,100000010676,44.51,11/20/2013,"Cash or cash equivalent",105333734,"Food and Beverage","","","","lecture at USC in Los Angeles, CA on 11.16.13"
60155,"DENTSPLY IH Inc.",PA,100000010676,43.2,04/17/2014,"Cash or cash equivalent",178789652,"Food and Beverage","","","",""
60155,"DENTSPLY IH Inc.",PA,100000010676,39.89,08/13/2013,"Cash or cash equivalent",105331956,"Food and Beverage","","","",""
60155,"DENTSPLY IH Inc.",PA,100000010676,38.12,03/20/2014,"Cash or cash equivalent",178775240,"Food and Beverage","","","",""
