Physician_Profile_ID,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_Name,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_State,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_ID,Total_Amount_of_Payment_USDollars,Date_of_Payment,Form_of_Payment_or_Transfer_of_Value,Record_ID,Nature_of_Payment_or_Transfer_of_Value,Name_of_Third_Party_Entity_Receiving_Payment_or_Transfer_of_Value,Name_of_Associated_Covered_Drug_or_Biological1,Name_of_Associated_Covered_Drug_or_Biological2,Contextual_Information
132783,"Boston Scientific Corporation",MA,100000005674,14317,12/10/2014,"Cash or cash equivalent",153121601,"Consulting Fee","CARDIOVASCULAR MEDICINE PC","","",""
132783,"Boston Scientific Corporation",MA,100000005674,9722.31,12/10/2014,"Cash or cash equivalent",153121578,"Consulting Fee","CARDIOVASCULAR MEDICINE PC","","",""
132783,"Boehringer Ingelheim Pharmaceuticals, Inc.",CT,100000000234,3750.00,11/20/2013,"Cash or cash equivalent",104482766,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","Midwest Cardiovascular Research Foundation",Pradaxa,"",""
132783,"Boehringer Ingelheim Pharmaceuticals, Inc.",CT,100000000234,3400,07/29/2014,"Cash or cash equivalent",196536810,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","Midwest Cardiovascular Research Foundation",Pradaxa,"",""
132783,"Boehringer Ingelheim Pharmaceuticals, Inc.",CT,100000000234,3400,09/08/2014,"Cash or cash equivalent",196536796,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","Midwest Cardiovascular Research Foundation",Pradaxa,"",""
132783,"Boehringer Ingelheim Pharmaceuticals, Inc.",CT,100000000234,3400,06/20/2014,"Cash or cash equivalent",196536818,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","Midwest Cardiovascular Research Foundation",Pradaxa,"",""
132783,"E.R. Squibb & Sons, L.L.C.",NJ,100000005499,3200,08/26/2014,"Cash or cash equivalent",188042724,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",ELIQUIS,"",""
132783,"E.R. Squibb & Sons, L.L.C.",NJ,100000005499,3200,02/19/2014,"Cash or cash equivalent",187776134,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",ELIQUIS,"",""
132783,"Gilead Sciences Inc",CA,100000000108,3000,05/07/2014,"Cash or cash equivalent",164552628,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","Cardiovascular Medicine, PC",Ranexa,"","627173-1680313-mzamel20140630075915-86-mzamel20140630075915-86-86-Gilead Sciences-VRL"
132783,"Gilead Sciences Inc",CA,100000000108,3000,02/09/2014,"Cash or cash equivalent",164830576,Honoraria,"Cardiovascular Medicine, PC",Ranexa,"","578166-1593788-mzamel20140310141146-12-mzamel20140310141146-12-12-Gilead Sciences-VRL"
132783,"Covidien Sales LLC",MA,100000000098,2800.00,11/13/2013,"Cash or cash equivalent",31676397,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","","","",""
132783,"Covidien Sales LLC",MA,100000000098,2800,10/06/2014,"Cash or cash equivalent",222035932,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","","","",""
