Physician_Profile_ID,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_Name,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_State,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_ID,Total_Amount_of_Payment_USDollars,Date_of_Payment,Form_of_Payment_or_Transfer_of_Value,Record_ID,Nature_of_Payment_or_Transfer_of_Value,Name_of_Third_Party_Entity_Receiving_Payment_or_Transfer_of_Value,Name_of_Associated_Covered_Drug_or_Biological1,Name_of_Associated_Covered_Drug_or_Biological2,Contextual_Information
107860,"RIKCO INTERNATIONAL, LLC",WI,100000010754,7250,10/01/2014,"Cash or cash equivalent",214827550,"Consulting Fee","","","","Dr. Comfort"
107860,"RIKCO INTERNATIONAL, LLC",WI,100000010754,7250,12/03/2014,"Cash or cash equivalent",214827558,"Consulting Fee","","","","Dr. Comfort"
107860,"RIKCO INTERNATIONAL, LLC",WI,100000010754,7250,07/09/2014,"Cash or cash equivalent",214827542,"Consulting Fee","","","","Dr. Comfort"
107860,"RIKCO INTERNATIONAL, LLC",WI,100000010754,7250,10/29/2014,"Cash or cash equivalent",214827554,"Consulting Fee","","","","Dr. Comfort"
107860,"RIKCO INTERNATIONAL, LLC",WI,100000010754,7250,12/29/2014,"Cash or cash equivalent",214827560,"Consulting Fee","","","","Dr. Comfort"
107860,"RIKCO INTERNATIONAL, LLC",WI,100000010754,7250,08/13/2014,"Cash or cash equivalent",214827544,"Consulting Fee","","","","Dr. Comfort"
107860,"RIKCO INTERNATIONAL, LLC",WI,100000010754,7250,04/09/2014,"Cash or cash equivalent",214827531,"Consulting Fee","","","","Dr. Comfort"
107860,"RIKCO INTERNATIONAL, LLC",WI,100000010754,7250,08/27/2014,"Cash or cash equivalent",214827546,"Consulting Fee","","","","Dr. Comfort"
107860,"RIKCO INTERNATIONAL, LLC",WI,100000010754,7250,02/12/2014,"Cash or cash equivalent",214827528,"Consulting Fee","","","","Dr. Comfort"
107860,"RIKCO INTERNATIONAL, LLC",WI,100000010754,7250,06/04/2014,"Cash or cash equivalent",214827538,"Consulting Fee","","","","Dr. Comfort"
107860,"RIKCO INTERNATIONAL, LLC",WI,100000010754,7250,05/07/2014,"Cash or cash equivalent",214827536,"Consulting Fee","","","","Dr. Comfort"
107860,"RIKCO INTERNATIONAL, LLC",WI,100000010754,4800.00,08/28/2013,"Cash or cash equivalent",104041818,"Consulting Fee","","","",""
107860,"RIKCO INTERNATIONAL, LLC",WI,100000010754,4500.00,08/22/2013,"Cash or cash equivalent",104041820,"Consulting Fee","","","",""
107860,"RIKCO INTERNATIONAL, LLC",WI,100000010754,4078,02/05/2014,"Cash or cash equivalent",214827526,"Consulting Fee","","","","Dr. Comfort"
107860,"RIKCO INTERNATIONAL, LLC",WI,100000010754,4050.00,09/30/2013,"Cash or cash equivalent",104041822,"Consulting Fee","","","",""
107860,"RIKCO INTERNATIONAL, LLC",WI,100000010754,1770.90,10/02/2013,"Cash or cash equivalent",104041816,"Royalty or License","","","",""
107860,"RIKCO INTERNATIONAL, LLC",WI,100000010754,1211.56,04/09/2014,"Cash or cash equivalent",214827564,"Royalty or License","","","","Dr. Comfort"
107860,"RIKCO INTERNATIONAL, LLC",WI,100000010754,671.24,09/30/2013,"Cash or cash equivalent",104041814,"Travel and Lodging","","","",""
107860,"RIKCO INTERNATIONAL, LLC",WI,100000010754,636.45,11/12/2014,"Cash or cash equivalent",214827514,"Travel and Lodging","","","","Dr. Comfort"
107860,"RIKCO INTERNATIONAL, LLC",WI,100000010754,565.51,08/22/2013,"Cash or cash equivalent",104041806,"Travel and Lodging","","","",""
107860,"RIKCO INTERNATIONAL, LLC",WI,100000010754,444.2,10/01/2014,"Cash or cash equivalent",214827502,"Travel and Lodging","","","","Dr. Comfort"
107860,"RIKCO INTERNATIONAL, LLC",WI,100000010754,413.44,07/09/2014,"Cash or cash equivalent",214827562,"Royalty or License","","","","Dr. Comfort"
107860,"RIKCO INTERNATIONAL, LLC",WI,100000010754,400.86,02/05/2014,"Cash or cash equivalent",214827488,"Travel and Lodging","","","","Dr. Comfort"
107860,"RIKCO INTERNATIONAL, LLC",WI,100000010754,377.00,08/22/2013,"Cash or cash equivalent",104041808,"Travel and Lodging","","","",""
