Physician_Profile_ID,Category,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_Name,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_State,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_ID,Total_Amount_of_Payment_USDollars,Date_of_Payment,Category,Record_ID
288857,GNRL,"Biomet Orthopedics, LLC",IN,100000005643,24375,10/31/2014,GNRL,195474716
288857,GNRL,"Biomet Orthopedics, LLC",IN,100000005643,14750,08/29/2014,GNRL,195474680
288857,GNRL,"Biomet Orthopedics, LLC",IN,100000005643,14592.5,03/07/2014,GNRL,195474604
288857,GNRL,"Biomet Orthopedics, LLC",IN,100000005643,3375,01/24/2014,GNRL,195474731
288857,GNRL,"Biomet Orthopedics, LLC",IN,100000005643,2000,04/04/2014,GNRL,195474734
288857,GNRL,"Biomet Orthopedics, LLC",IN,100000005643,1000,08/15/2014,GNRL,195474684
288857,GNRL,"Biomet Orthopedics, LLC",IN,100000005643,1000,08/22/2014,GNRL,195474682
288857,GNRL,"Biomet Orthopedics, LLC",IN,100000005643,841.01,03/07/2014,GNRL,195474598
288857,GNRL,"Biomet Orthopedics, LLC",IN,100000005643,750,08/08/2014,GNRL,195474686
288857,GNRL,"Biomet Orthopedics, LLC",IN,100000005643,625,11/07/2014,GNRL,195474724
288857,GNRL,"Arthrex, Inc.",FL,100000005371,435,03/06/2014,GNRL,187658988
288857,GNRL,"Biomet Orthopedics, LLC",IN,100000005643,390.08,08/29/2014,GNRL,195474690
288857,GNRL,"Arthrex, Inc.",FL,100000005371,385,02/26/2014,GNRL,187658986
288857,GNRL,"Biomet Orthopedics, LLC",IN,100000005643,368.2,10/31/2014,GNRL,195474714
288857,GNRL,"Biomet Orthopedics, LLC",IN,100000005643,258,06/21/2014,GNRL,195474650
288857,GNRL,"Biomet Orthopedics, LLC",IN,100000005643,250,11/07/2014,GNRL,195474720
288857,GNRL,"Biomet Orthopedics, LLC",IN,100000005643,215.55,10/16/2014,GNRL,195474706
288857,GNRL,"Biomet Orthopedics, LLC",IN,100000005643,212.19,10/10/2014,GNRL,195474738
288857,GNRL,"Biomet Orthopedics, LLC",IN,100000005643,195.28,03/07/2014,GNRL,195474638
288857,GNRL,"Biomet Orthopedics, LLC",IN,100000005643,178.08,01/23/2014,GNRL,195474612
288857,GNRL,"Biomet Orthopedics, LLC",IN,100000005643,152.9,09/04/2014,GNRL,195474700
288857,GNRL,"Biomet Orthopedics, LLC",IN,100000005643,140.17,10/10/2014,GNRL,195474746
288857,GNRL,"Biomet Orthopedics, LLC",IN,100000005643,139,12/31/2014,GNRL,195474696
288857,GNRL,"Biomet Orthopedics, LLC",IN,100000005643,137.86,06/20/2014,GNRL,195474673
288857,GNRL,"Biomet Orthopedics, LLC",IN,100000005643,134.72,06/30/2014,GNRL,195474647
288857,GNRL,"Biomet Orthopedics, LLC",IN,100000005643,128.4,02/27/2014,GNRL,195474634
288857,GNRL,"Biomet Orthopedics, LLC",IN,100000005643,122.93,01/23/2014,GNRL,195474608
288857,GNRL,"Biomet Orthopedics, LLC",IN,100000005643,122.93,01/23/2014,GNRL,195474728
288857,GNRL,"Stryker Corporation",MI,100000010503,100.32,01/14/2014,GNRL,199016120
288857,GNRL,"Stryker Corporation",MI,100000010503,84.73,08/29/2013,GNRL,104162318
288857,GNRL,"Biomet Orthopedics, LLC",IN,100000005643,77.49,06/21/2014,GNRL,195474694
288857,GNRL,"Biomet Orthopedics, LLC",IN,100000005643,40.8,10/31/2014,GNRL,195474710
288857,GNRL,"Biomet Orthopedics, LLC",IN,100000005643,36,12/28/2014,GNRL,195474740
288857,GNRL,"EBI Medical Systems, LLC",NJ,100000005653,29.69,10/02/2014,GNRL,195644970
288857,GNRL,"Smith & Nephew, Inc.",TN,100000005456,28.21,03/01/2014,GNRL,182797780
288857,GNRL,"EBI Medical Systems, LLC",NJ,100000005653,27.62,03/24/2014,GNRL,195644956
288857,GNRL,"Biomet Orthopedics, LLC",IN,100000005643,26.9,04/01/2014,GNRL,195474630
288857,GNRL,"Biomet Orthopedics, LLC",IN,100000005643,23.9,04/01/2014,GNRL,195474626
288857,GNRL,"Biomet Orthopedics, LLC",IN,100000005643,22.35,06/23/2014,GNRL,195474644
288857,GNRL,"Biomet Orthopedics, LLC",IN,100000005643,21.9,04/01/2014,GNRL,195474622
288857,GNRL,"Biomet Orthopedics, LLC",IN,100000005643,21.21,01/31/2014,GNRL,195474632
288857,GNRL,"Biomet Orthopedics, LLC",IN,100000005643,19.83,10/10/2014,GNRL,195474744
288857,GNRL,"Biomet Orthopedics, LLC",IN,100000005643,19.5,08/29/2014,GNRL,195474676
288857,GNRL,"SANOFI-AVENTIS U.S. LLC",NJ,100000000076,18.7,06/24/2014,GNRL,188717900
288857,GNRL,"SANOFI-AVENTIS U.S. LLC",NJ,100000000076,18.00,12/09/2013,GNRL,101602014
288857,GNRL,"Biomet Orthopedics, LLC",IN,100000005643,15.99,06/23/2014,GNRL,195474666
288857,GNRL,"Pfizer Inc.",NY,100000000286,15.88,06/16/2014,GNRL,207297988
288857,GNRL,"BIOVENTUS LLC",NC,100000000302,14.43,12/11/2013,GNRL,102296482
288857,GNRL,"Pfizer Inc.",NY,100000000286,14.41,12/12/2013,GNRL,205164910
288857,GNRL,"Horizon Pharma USA, Inc.",IL,100000005713,13.8,04/16/2014,GNRL,207895216
288857,GNRL,"Pfizer Inc.",NY,100000000286,13.79,09/12/2013,GNRL,205610072
288857,GNRL,"E.R. Squibb & Sons, L.L.C.",NJ,100000005499,13.63,06/19/2014,GNRL,187930926
288857,GNRL,"Bioventus LLC",NC,100000000302,13.48,07/16/2014,GNRL,214131434
288857,GNRL,"Stryker Corporation",MI,100000010503,13.15,04/09/2014,GNRL,199016122
288857,GNRL,"Pfizer Inc.",NY,100000000286,13.03,03/31/2014,GNRL,207192056
288857,GNRL,"Mallinckrodt LLC",MO,100000005429,12.08,02/04/2014,GNRL,210884090
288857,GNRL,"Pfizer Inc.",NY,100000000286,11.99,02/12/2014,GNRL,206250414
288857,GNRL,"Bioventus LLC",NC,100000000302,11.91,09/25/2014,GNRL,214136222
288857,GNRL,"EBI Medical Systems, LLC",NJ,100000005653,11.47,03/26/2014,GNRL,195644942
288857,GNRL,"Mallinckrodt LLC",MO,100000005429,11.26,08/19/2014,GNRL,210884086
