Physician_Profile_ID,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_Name,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_State,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_ID,Total_Amount_of_Payment_USDollars,Date_of_Payment,Form_of_Payment_or_Transfer_of_Value,Record_ID,Nature_of_Payment_or_Transfer_of_Value,Name_of_Third_Party_Entity_Receiving_Payment_or_Transfer_of_Value,Name_of_Associated_Covered_Drug_or_Biological1,Name_of_Associated_Covered_Drug_or_Biological2,Contextual_Information
15780,"Medtronic Vascular, Inc.",MN,100000010384,4500,06/13/2014,"Cash or cash equivalent",137302952,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","","","",""
15780,"Medtronic Vascular, Inc.",MN,100000010384,3000,07/23/2014,"Cash or cash equivalent",137300956,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","","","",""
15780,"Medtronic Vascular, Inc.",MN,100000010384,3000,07/23/2014,"Cash or cash equivalent",137300952,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","","","",""
15780,"Medtronic Vascular, Inc.",MN,100000010384,3000,07/23/2014,"Cash or cash equivalent",137300960,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","","","",""
15780,"Medtronic Vascular, Inc.",MN,100000010384,2100,07/23/2014,"Cash or cash equivalent",137298373,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","","","",""
15780,"Medtronic Vascular, Inc.",MN,100000010384,2100,07/23/2014,"Cash or cash equivalent",137298366,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","","","",""
15780,"Medtronic Vascular, Inc.",MN,100000010384,1893.71,06/25/2014,"In-kind items and services",137296934,"Travel and Lodging","","","",""
15780,"Medtronic Vascular, Inc.",MN,100000010384,1295,06/29/2014,"In-kind items and services",137295444,"Travel and Lodging","","","",""
15780,"Medtronic Vascular, Inc.",MN,100000010384,1250,06/13/2014,"Cash or cash equivalent",137295196,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","","","",""
15780,"Medtronic Vascular, Inc.",MN,100000010384,1200,07/23/2014,"Cash or cash equivalent",137294886,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","","","",""
15780,"Medtronic Vascular, Inc.",MN,100000010384,1200,06/13/2014,"Cash or cash equivalent",137294880,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","","","",""
15780,"Medtronic Vascular, Inc.",MN,100000010384,840.06,06/23/2014,"In-kind items and services",137292280,"Travel and Lodging","","","",""
15780,"Medtronic Vascular, Inc.",MN,100000010384,800.97,05/14/2014,"In-kind items and services",137291918,"Travel and Lodging","","","",""
15780,"Medtronic Vascular, Inc.",MN,100000010384,689.48,05/01/2014,"In-kind items and services",137290542,"Travel and Lodging","","","",""
15780,"Medtronic Vascular, Inc.",MN,100000010384,627.84,07/31/2014,"In-kind items and services",137289690,"Travel and Lodging","","","",""
15780,"Medtronic Vascular, Inc.",MN,100000010384,615.74,05/01/2014,"In-kind items and services",137288874,"Travel and Lodging","","","",""
