Physician_Profile_ID,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_Name,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_State,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_ID,Total_Amount_of_Payment_USDollars,Date_of_Payment,Form_of_Payment_or_Transfer_of_Value,Record_ID,Nature_of_Payment_or_Transfer_of_Value,Name_of_Third_Party_Entity_Receiving_Payment_or_Transfer_of_Value,Name_of_Associated_Covered_Drug_or_Biological1,Name_of_Associated_Covered_Drug_or_Biological2,Contextual_Information
189872,"Onyx Pharmaceuticals, Inc., an Amgen subsidiary",CA,100000000276,3000,11/11/2014,"Cash or cash equivalent",175122618,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",Kyprolis,"",""
189872,"GlaxoSmithKline, LLC.",NC,100000005449,2500.00,11/13/2013,"Cash or cash equivalent",104545054,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","","VOTRIENT ARCC","",""
189872,"GlaxoSmithKline, LLC.",NC,100000005449,2500.00,11/04/2013,"Cash or cash equivalent",104544818,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","","VOTRIENT ARCC","",""
189872,"GlaxoSmithKline, LLC.",NC,100000005449,2500,02/28/2014,"Cash or cash equivalent",198459984,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",VOTRIENT,"",""
189872,"GlaxoSmithKline, LLC.",NC,100000005449,2500,05/22/2014,"Cash or cash equivalent",198459936,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",VOTRIENT,"",""
189872,"GlaxoSmithKline, LLC.",NC,100000005449,2500,02/21/2014,"Cash or cash equivalent",198460026,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",VOTRIENT,"",""
189872,"Astellas Pharma US Inc",IL,100000000137,2450,12/19/2014,"Cash or cash equivalent",168613966,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",Xtandi,"",""
189872,"Astellas Pharma US Inc",IL,100000000137,2100,02/12/2014,"Cash or cash equivalent",168511288,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",Xtandi,"",""
189872,"Medivation Inc.",CA,100000010858,2100,02/27/2014,"Cash or cash equivalent",221253996,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",XTANDI,"",""
189872,"Medivation Inc.",CA,100000010858,2100,07/17/2014,"Cash or cash equivalent",221254504,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",XTANDI,"",""
