Physician_Profile_ID,Category,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_Name,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_State,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_ID,Total_Amount_of_Payment_USDollars,Date_of_Payment,Category,Record_ID
1225348,GNRL,"Boston Scientific Corporation",MA,100000005674,15000,04/30/2014,GNRL,153100075
1225348,GNRL,"Boston Scientific Corporation",MA,100000005674,12500,06/11/2014,GNRL,153100098
1225348,GNRL,"AtriCure, Inc.",OH,100000005372,695.66,05/06/2014,GNRL,164034276
1225348,GNRL,"BIOTRONIK INC.",OR,100000010579,631,05/21/2014,GNRL,221284556
1225348,GNRL,"BIOTRONIK INC.",OR,100000010579,605.2,09/15/2014,GNRL,221294832
1225348,GNRL,"BIOTRONIK INC.",OR,100000010579,586.94,09/17/2014,GNRL,221332580
1225348,GNRL,"St. Jude Medical, Inc.",MN,100000000310,468.88,08/21/2014,GNRL,164653062
1225348,GNRL,"BIOTRONIK INC.",OR,100000010579,393.44,04/01/2014,GNRL,221330134
1225348,GNRL,"BIOTRONIK INC.",OR,100000010579,305.61,04/21/2014,GNRL,221324006
1225348,GNRL,"St. Jude Medical, Inc.",MN,100000000310,208.36,08/21/2014,GNRL,164653430
1225348,GNRL,"St. Jude Medical, Inc.",MN,100000000310,208.36,08/23/2014,GNRL,164653470
1225348,GNRL,"St. Jude Medical, Inc.",MN,100000000310,208.36,08/22/2014,GNRL,164651987
1225348,GNRL,"Boston Scientific Corporation",MA,100000005674,196.85,02/27/2014,GNRL,153100058
1225348,GNRL,"Janssen Pharmaceuticals, Inc",NJ,100000000232,182.78,11/13/2013,GNRL,23817823
1225348,GNRL,"AtriCure, Inc.",OH,100000005372,174.85,05/06/2014,GNRL,164034278
1225348,GNRL,"St. Jude Medical, Inc.",MN,100000000310,149.45,08/22/2014,GNRL,164651546
1225348,GNRL,"Boston Scientific Corporation",MA,100000005674,149.15,10/23/2014,GNRL,153100112
1225348,GNRL,"Medtronic Vascular, Inc.",MN,100000010384,132.81,12/13/2013,GNRL,13137670
1225348,GNRL,"Biosense Webster, Inc.",CA,100000005693,119.71,05/13/2014,GNRL,120507659
1225348,GNRL,"BIOTRONIK INC.",OR,100000010579,107.5,09/27/2014,GNRL,221332462
1225348,GNRL,"BIOTRONIK INC.",OR,100000010579,104.55,05/28/2014,GNRL,221284766
1225348,GNRL,"AtriCure, Inc.",OH,100000005372,104.08,05/07/2014,GNRL,164034280
1225348,GNRL,"BIOTRONIK INC.",OR,100000010579,102.24,09/16/2014,GNRL,221332500
1225348,GNRL,"Medtronic Vascular, Inc.",MN,100000010384,96.77,09/23/2013,GNRL,13137663
1225348,GNRL,"Boston Scientific Corporation",MA,100000005674,95.79,09/16/2014,GNRL,153100102
1225348,GNRL,"Boston Scientific Corporation",MA,100000005674,91.63,10/28/2014,GNRL,153100106
1225348,GNRL,"The Medicines Company",NJ,100000010428,85.11,08/27/2013,GNRL,32602745
1225348,GNRL,"St. Jude Medical, Inc.",MN,100000000310,83.93,08/22/2014,GNRL,164650954
1225348,GNRL,"BIOTRONIK INC.",OR,100000010579,79.75,04/09/2014,GNRL,221330558
1225348,GNRL,"Medtronic Vascular, Inc.",MN,100000010384,79.31,09/21/2013,GNRL,13137666
1225348,GNRL,"St. Jude Medical, Inc.",MN,100000000310,79.25,08/22/2014,GNRL,164650942
1225348,GNRL,"St. Jude Medical, Inc.",MN,100000000310,78.38,08/23/2014,GNRL,164651692
1225348,GNRL,"Boston Scientific Corporation",MA,100000005674,75.95,02/28/2014,GNRL,153100070
1225348,GNRL,"St. Jude Medical, Inc.",MN,100000000310,71.25,08/24/2014,GNRL,164653466
1225348,GNRL,"Medtronic Vascular, Inc.",MN,100000010384,70.48,12/03/2013,GNRL,13137665
1225348,GNRL,"St. Jude Medical, Inc.",MN,100000000310,67.5,08/22/2014,GNRL,164653026
1225348,GNRL,"St. Jude Medical, Inc.",MN,100000000310,67.33,08/23/2014,GNRL,164651706
1225348,GNRL,"St. Jude Medical, Inc.",MN,100000000310,64.83,08/23/2014,GNRL,164651990
1225348,GNRL,"St. Jude Medical, Inc.",MN,100000000310,63.02,08/24/2014,GNRL,164654046
1225348,GNRL,"BIOTRONIK INC.",OR,100000010579,62.78,09/26/2014,GNRL,221332952
1225348,GNRL,"St. Jude Medical, Inc.",MN,100000000310,62.12,08/22/2014,GNRL,164652552
1225348,GNRL,"St. Jude Medical, Inc.",MN,100000000310,56.45,09/30/2014,GNRL,164696942
1225348,GNRL,"St. Jude Medical, Inc.",MN,100000000310,50,08/21/2014,GNRL,164653718
1225348,GNRL,"St. Jude Medical, Inc.",MN,100000000310,50,08/23/2014,GNRL,164652590
1225348,GNRL,"BIOTRONIK INC.",OR,100000010579,48.39,04/01/2014,GNRL,221330144
1225348,GNRL,"BIOTRONIK INC.",OR,100000010579,46.29,09/27/2014,GNRL,221333070
1225348,GNRL,"BIOTRONIK INC.",OR,100000010579,41.98,04/01/2014,GNRL,221330278
1225348,GNRL,"Boston Scientific Corporation",MA,100000005674,40.4,10/24/2014,GNRL,153100118
1225348,GNRL,"BIOTRONIK INC.",OR,100000010579,39.67,04/09/2014,GNRL,221330494
1225348,GNRL,"BIOTRONIK INC.",OR,100000010579,35.07,09/27/2014,GNRL,221333186
1225348,GNRL,"Boston Scientific Corporation",MA,100000005674,26.41,09/18/2013,GNRL,19750325
1225348,GNRL,"BIOTRONIK INC.",OR,100000010579,24,05/21/2014,GNRL,221284558
1225348,GNRL,"BIOTRONIK INC.",OR,100000010579,24,09/15/2014,GNRL,221294830
1225348,GNRL,"St. Jude Medical, Inc.",MN,100000000310,22.89,08/24/2014,GNRL,164652874
1225348,GNRL,"BIOTRONIK INC.",OR,100000010579,20.33,09/27/2014,GNRL,221333140
1225348,GNRL,"Boston Scientific Corporation",MA,100000005674,19.1,04/24/2014,GNRL,153100092
1225348,GNRL,"BIOTRONIK INC.",OR,100000010579,18.13,09/26/2014,GNRL,221332792
1225348,GNRL,"Medtronic Vascular, Inc.",MN,100000010384,17.63,10/03/2013,GNRL,13137669
1225348,GNRL,"BIOTRONIK INC.",OR,100000010579,15.9,09/28/2014,GNRL,221333412
1225348,GNRL,"Boston Scientific Corporation",MA,100000005674,15.57,03/20/2014,GNRL,153100080
1225348,GNRL,"BIOTRONIK INC.",OR,100000010579,15.33,09/26/2014,GNRL,221332906
1225348,GNRL,"St. Jude Medical, Inc.",MN,100000000310,14.96,08/01/2014,GNRL,164721674
1225348,GNRL,"St. Jude Medical, Inc.",MN,100000000310,13.96,08/28/2014,GNRL,164711842
1225348,GNRL,"St. Jude Medical, Inc.",MN,100000000310,13.76,08/20/2014,GNRL,164711878
1225348,GNRL,"Janssen Pharmaceuticals, Inc",NJ,100000000232,13.51,09/12/2014,GNRL,155837380
1225348,GNRL,"BIOTRONIK INC.",OR,100000010579,11.72,09/26/2014,GNRL,221332664
1225348,GNRL,"Boston Scientific Corporation",MA,100000005674,11.3,04/09/2014,GNRL,153100086
1225348,GNRL,"BIOTRONIK INC.",OR,100000010579,11.3,09/27/2014,GNRL,221332422
1225348,GNRL,"St. Jude Medical, Inc.",MN,100000000310,11.29,01/07/2014,GNRL,164814704
1225348,GNRL,"St. Jude Medical, Inc.",MN,100000000310,10.67,07/01/2014,GNRL,164737620
1225348,GNRL,"BIOTRONIK INC.",OR,100000010579,10.17,09/28/2014,GNRL,221333358
