Physician_Profile_ID,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_Name,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_State,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_ID,Total_Amount_of_Payment_USDollars,Date_of_Payment,Form_of_Payment_or_Transfer_of_Value,Record_ID,Nature_of_Payment_or_Transfer_of_Value,Name_of_Third_Party_Entity_Receiving_Payment_or_Transfer_of_Value,Name_of_Associated_Covered_Drug_or_Biological1,Name_of_Associated_Covered_Drug_or_Biological2,Contextual_Information
155519,"Covidien Sales LLC",MA,100000000098,3500.00,10/09/2013,"Cash or cash equivalent",104893670,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","","","",""
155519,"Covidien Sales LLC",MA,100000000098,2800.00,11/27/2013,"Cash or cash equivalent",104893672,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","","","",""
155519,"Covidien Sales LLC",MA,100000000098,2800,05/12/2014,"Cash or cash equivalent",218395324,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","","","",""
155519,"Covidien Sales LLC",MA,100000000098,2800,06/04/2014,"Cash or cash equivalent",218395320,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","","","",""
155519,"Covidien Sales LLC",MA,100000000098,2100.00,10/16/2013,"Cash or cash equivalent",104893684,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","","","",""
155519,"Covidien Sales LLC",MA,100000000098,2100,03/12/2014,"Cash or cash equivalent",218395328,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","","","",""
155519,"Covidien Sales LLC",MA,100000000098,2100,01/31/2014,"Cash or cash equivalent",218395306,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","","","",""
155519,"Bard Peripheral Vascular, Inc.",AZ,100000005481,1900,12/31/2014,"In-kind items and services",215170916,Gift,"","","",""
155519,"Covidien Sales LLC",MA,100000000098,1750,11/05/2014,"Cash or cash equivalent",218395342,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","","","",""
155519,"Covidien LP",MA,100000000083,612.5,02/28/2014,"Cash or cash equivalent",218031778,"Consulting Fee","","","",""
155519,"Covidien Sales LLC",MA,100000000098,525,11/24/2014,"Cash or cash equivalent",218395292,"Consulting Fee","","","",""
155519,"Covidien Sales LLC",MA,100000000098,241.19,04/01/2014,"Cash or cash equivalent",218395348,"Food and Beverage","","","",""
155519,"Covidien Sales LLC",MA,100000000098,193.57,10/03/2014,"Cash or cash equivalent",218395316,"Food and Beverage","","","",""
155519,"Covidien Sales LLC",MA,100000000098,163.38,02/27/2014,"Cash or cash equivalent",218395318,"Food and Beverage","","","",""
155519,"Covidien Sales LLC",MA,100000000098,162.78,05/08/2014,"Cash or cash equivalent",218395336,"Food and Beverage","","","",""
