GIS_Number,Doing_Business_As,Class,Map Name,Hse#,Address,Deedholder,Acres,Residential Occupancy Type,Style Descr,Year Built,Total Living Area,Commercial Occupancy Type,Year Built_2,Gross Bldg Area,2011 Land Res,2011 Land Comm,2011 Land Total,2011 Dwlg,2011 Improv,2011 Total
141745201200000,,Exempt,CITY PROPERTY,1833,8TH ST NW,CEDAR RAPIDS CITY OF,0.151,,,,,,,,0,0,0,0,0,0
141745201400000,,Exempt,CITY PROPERTY,1832,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.297,,,,,,,,0,0,0,0,0,0
141745201500000,,Exempt,CITY PROPERTY,1826,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.228,,,,,,,,0,0,0,0,0,0
141745202100000,,Exempt,CITY PROPERTY,1850,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.119,,,,,,,,0,0,0,0,0,0
141745202300000,,Exempt,CITY PROPERTY,1854,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.252,Single-Family,Salvage,1900-01-01,1052.0,,,,0,0,0,0,0,0
141745202400000,,Exempt,CITY PROPERTY,1868,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.114,Single-Family,1 Story Frame,1962-01-01,715.0,,,,0,0,0,0,0,0
141745300100000,,Exempt,CITY PROPERTY,1860,8TH ST NW,CEDAR RAPIDS CITY OF,0.155,Single-Family,Salvage,1954-01-01,864.0,,,,0,0,0,0,0,0
141745300500000,,Exempt,CITY PROPERTY,1800,8TH ST NW,CEDAR RAPIDS CITY OF,0.204,,,,,,,,0,0,0,0,0,0
141745300600000,,Exempt,CITY PROPERTY,1810,8TH ST NW,CEDAR RAPIDS CITY OF,0.164,Detached Structures Only,,2010-01-01,,,,,0,0,0,0,0,0
141745300800000,,Exempt,CITY PROPERTY,1818,8TH ST NW,CEDAR RAPIDS CITY OF,0.149,Detached Structures Only,,2010-01-01,,,,,0,0,0,0,0,0
141745300900000,,Exempt,CITY PROPERTY,1824,8TH ST NW,CEDAR RAPIDS CITY OF,0.164,,,,,,,,0,0,0,0,0,0
141745301000000,,Exempt,CITY PROPERTY,1828,8TH ST NW,CEDAR RAPIDS CITY OF,0.164,,,,,,,,0,0,0,0,0,0
141745301200000,,Exempt,CITY PROPERTY,1836,8TH ST NW,CEDAR RAPIDS CITY OF,0.164,Detached Structures Only,,2010-01-01,,,,,0,0,0,0,0,0
141745301300000,,Exempt,CITY PROPERTY,1840,8TH ST NW,CEDAR RAPIDS CITY OF,0.164,Detached Structures Only,,2010-01-01,,,,,0,0,0,0,0,0
141745301500000,,Exempt,CITY PROPERTY,1848,8TH ST NW,CEDAR RAPIDS CITY OF,0.149,Single-Family,Salvage,1954-01-01,864.0,,,,0,0,0,0,0,0
141745301600000,,Exempt,CITY PROPERTY,1852,8TH ST NW,CEDAR RAPIDS CITY OF,0.164,Detached Structures Only,,2010-01-01,,,,,0,0,0,0,0,0
141747600100000,,Exempt,CITY PROPERTY,1837,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.354,,,,,,,,0,0,0,0,0,0
141747600200000,,Exempt,CITY PROPERTY,1825,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.548,Single-Family,Salvage,1923-01-01,1084.0,,,,0,0,0,0,0,0
141747600400000,,Exempt,CITY PROPERTY,1817,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.262,,,,,,,,0,0,0,0,0,0
141747600500000,,Exempt,CITY PROPERTY,1815,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.295,Single-Family,Salvage,1923-01-01,1034.0,,,,0,0,0,0,0,0
141810100100000,,Exempt,CITY PROPERTY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,44.11,,,,,,,,0,0,0,0,0,0
141815105300000,,Exempt,CITY PROPERTY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,19.7,,,,,,,,0,0,0,0,0,0
141817600100000,,Exempt,CITY PROPERTY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,38.75,,,,,,,,0,0,0,0,0,0
141820100200000,,Exempt,CITY PROPERTY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,5.95,,,,,,,,0,0,0,0,0,0
141822600100000,,Exempt,CITY PROPERTY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,4.37,,,,,,,,0,0,0,0,0,0
141822600400000,,Exempt,CITY PROPERTY,3326,ELLIS RD NW,CEDAR RAPIDS CITY OF,0.388,,,,,,,,0,0,0,0,0,0
141822600500000,,Exempt,CITY PROPERTY,3334,ELLIS RD NW,CEDAR RAPIDS CITY OF,0.452,,,,,,,,0,0,0,0,0,0
141822600700000,,Exempt,CITY PROPERTY,3338,ELLIS RD NW,CEDAR RAPIDS CITY OF,0.771,,,,,,,,0,0,0,0,0,0
141822800100000,,Exempt,CITY PROPERTY,0,VACANT LAND NE,CEDAR RAPIDS CITY OF,4.0,,,,,,,,0,0,0,0,0,0
141840101700000,,Exempt,CITY PROPERTY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,2.5,,,,,,,,0,0,0,0,0,0
141840102100000,,Exempt,CITY PROPERTY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,3.59,,,,,,,,0,0,0,0,0,0
141847603000000,,Exempt,CITY PROPERTY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,2.96,,,,,,,,0,0,0,0,0,0
141922803800000,,Exempt,CITY PROPERTY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,0.149,,,,,,,,0,0,0,0,0,0
141940100100000,,Exempt,CITY PROPERTY,1101,19TH ST NW,CEDAR RAPIDS CITY OF,19.83,,,,,,,,0,0,0,0,0,0
141945500300000,,Exempt,CITY PROPERTY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,0.316,,,,,,,,0,0,0,0,0,0
141945601700000,,Exempt,CITY PROPERTY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,,,,,,,,,0,0,0,0,0,0
141947900100000,,Exempt,CITY PROPERTY,730,19TH ST NW,CEDAR RAPIDS CITY OF,0.193,,,,,,,,0,0,0,0,0,0
142010100100000,,Exempt,CITY PROPERTY,1735,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.195,Single-Family,Salvage,1914-01-01,836.0,,,,0,0,0,0,0,0
142010100400000,,Exempt,CITY PROPERTY,1725,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.324,Single-Family,,1900-01-01,,,,,0,0,0,0,0,0
142010100600000,,Exempt,CITY PROPERTY,1717,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.453,,,1878-01-01,,,,,0,0,0,0,0,0
142010101100000,,Exempt,CITY PROPERTY,600,PENN AVE NW,CEDAR RAPIDS CITY OF,0.12,Single-Family,Salvage,1941-01-01,520.0,,,,0,0,0,0,0,0
142010200100000,,Exempt,CITY PROPERTY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,0.2118,,,,,,,,0,0,0,0,0,0
142010200200000,,Exempt,CITY PROPERTY,1600,1ST ST NW,CEDAR RAPIDS CITY OF,0.15,,,,,,,,0,0,0,0,0,0
142010300100000,,Exempt,CITY PROPERTY,1626,4TH ST NW,CEDAR RAPIDS CITY OF,0.178,,,,,,,,0,0,0,0,0,0
142010300300000,,Exempt,CITY PROPERTY,1631,5TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,0,0,0,0,0,0
142010300400000,,Exempt,CITY PROPERTY,1627,5TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,0,0,0,0,0,0
142010300500000,,Exempt,CITY PROPERTY,1617,5TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,0,0,0,0,0,0
142010300600000,,Exempt,CITY PROPERTY,1611,5TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,0,0,0,0,0,0
142010300900000,,Exempt,CITY PROPERTY,414,O AVE NW,CEDAR RAPIDS CITY OF,0.047,,,,,,,,0,0,0,0,0,0
142010301000000,,Exempt,CITY PROPERTY,1602,4TH ST NW,CEDAR RAPIDS CITY OF,0.132,,,,,,,,0,0,0,0,0,0
142010301100000,,Exempt,CITY PROPERTY,1604,4TH ST NW,CEDAR RAPIDS CITY OF,0.153,,,,,,,,0,0,0,0,0,0
142010301200000,,Exempt,CITY PROPERTY,1608,4TH ST NW,CEDAR RAPIDS CITY OF,0.141,Detached Structures Only,,2010-01-01,,,,,0,0,0,0,0,0
142010301300000,,Exempt,CITY PROPERTY,1616,4TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,0,0,0,0,0,0
142010301400000,,Exempt,CITY PROPERTY,1622,4TH ST NW,CEDAR RAPIDS CITY OF,0.147,Single-Family,Salvage,1905-01-01,570.0,,,,0,0,0,0,0,0
142010301500000,,Exempt,CITY PROPERTY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,0,0,0,0,0,0
142010400100000,,Exempt,CITY PROPERTY,1668,1ST ST NW,CEDAR RAPIDS CITY OF,0.164,Detached Structures Only,Salvage,2000-01-01,,,,,0,0,0,0,0,0
142010400300000,,Exempt,CITY PROPERTY,1669,6TH ST NW,CEDAR RAPIDS CITY OF,0.147,Detached Structures Only,,1918-01-01,,,,,0,0,0,0,0,0
142010400400000,,Exempt,CITY PROPERTY,1659,6TH ST NW,CEDAR RAPIDS CITY OF,0.294,Single-Family,Salvage,1915-01-01,528.0,,,,0,0,0,0,0,0
142010400500000,,Exempt,CITY PROPERTY,1649,6TH ST NW,CEDAR RAPIDS CITY OF,0.22,Single-Family,,1910-01-01,,,,,0,0,0,0,0,0
142010400600000,,Exempt,CITY PROPERTY,1641,6TH ST NW,CEDAR RAPIDS CITY OF,0.22,,,,,,,,0,0,0,0,0,0
142010400700000,,Exempt,CITY PROPERTY,1637,6TH ST NW,CEDAR RAPIDS CITY OF,0.147,Single-Family,Salvage,1903-01-01,572.0,,,,0,0,0,0,0,0
142010400800000,,Exempt,CITY PROPERTY,1629,6TH ST NW,CEDAR RAPIDS CITY OF,0.147,Detached Structures Only,,2010-01-01,,,,,0,0,0,0,0,0
142010401100000,,Exempt,CITY PROPERTY,1607,6TH ST NW,CEDAR RAPIDS CITY OF,0.147,Detached Structures Only,,2010-01-01,,,,,0,0,0,0,0,0
142010401200000,,Exempt,CITY PROPERTY,1605,6TH ST NW,CEDAR RAPIDS CITY OF,0.147,Single-Family,,1946-01-01,,,,,0,0,0,0,0,0
142010401300000,,Exempt,CITY PROPERTY,1601,6TH ST NW,CEDAR RAPIDS CITY OF,0.132,Single-Family,Salvage,1900-01-01,624.0,,,,0,0,0,0,0,0
142010401400000,,Exempt,CITY PROPERTY,1600,5TH ST NW,CEDAR RAPIDS CITY OF,0.132,Detached Structures Only,,2010-01-01,,,,,0,0,0,0,0,0
142010401500000,,Exempt,CITY PROPERTY,1606,5TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,0,0,0,0,0,0
142010401600000,,Exempt,CITY PROPERTY,1612,5TH ST NW,CEDAR RAPIDS CITY OF,0.147,Single-Family,,1905-01-01,,,,,0,0,0,0,0,0
142010401700000,,Exempt,CITY PROPERTY,1618,5TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,0,0,0,0,0,0
142010401800000,,Exempt,CITY PROPERTY,1622,5TH ST NW,CEDAR RAPIDS CITY OF,0.147,Single-Family,Salvage,1950-01-01,825.0,,,,0,0,0,0,0,0
142010401900000,,Exempt,CITY PROPERTY,1626,5TH ST NW,CEDAR RAPIDS CITY OF,0.147,Single-Family,,1900-01-01,,,,,0,0,0,0,0,0
142010402100000,,Exempt,CITY PROPERTY,1638,5TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,0,0,0,0,0,0
142010402200000,,Exempt,CITY PROPERTY,1642,5TH ST NW,CEDAR RAPIDS CITY OF,0.176,,,,,,,,0,0,0,0,0,0
142010402300000,,Exempt,CITY PROPERTY,1652,5TH ST NW,CEDAR RAPIDS CITY OF & HOWARD E BROWN % CR FINANCE,0.265,Detached Structures Only,,1857-01-01,,,,,0,0,0,0,0,0
142010402400000,,Exempt,CITY PROPERTY,1664,1ST ST NW,CEDAR RAPIDS CITY OF,0.128,,,,,,,,0,0,0,0,0,0
142010500100000,,Exempt,CITY PROPERTY,1670,6TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,1915-01-01,,,,,0,0,0,0,0,0
142010500200000,,Exempt,CITY PROPERTY,1659,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,0,0,0,0,0,0
142010500300000,,Exempt,CITY PROPERTY,1655,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.147,Single-Family,Salvage,1915-01-01,672.0,,,,0,0,0,0,0,0
142010500400000,,Exempt,CITY PROPERTY,1653,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.147,Single-Family,Salvage,1900-01-01,764.0,,,,0,0,0,0,0,0
142010500500000,,Exempt,CITY PROPERTY,1649,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.367,,,,,,,,0,0,0,0,0,0
142010500600000,,Exempt,CITY PROPERTY,1643,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.22,,,,,,,,0,0,0,0,0,0
142010500700000,,Exempt,CITY PROPERTY,1641,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.147,Detached Structures Only,,2010-01-01,,,,,0,0,0,0,0,0
142010501000000,,Exempt,CITY PROPERTY,1621,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,0,0,0,0,0,0
142010501100000,,Exempt,CITY PROPERTY,1617,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.147,Single-Family,Salvage,1910-01-01,576.0,,,,0,0,0,0,0,0
142010501200000,,Exempt,CITY PROPERTY,1611,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,0,0,0,0,0,0
142010501300000,,Exempt,CITY PROPERTY,1607,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.147,Single-Family,Salvage,1900-01-01,520.0,,,,0,0,0,0,0,0
142010501500000,,Exempt,CITY PROPERTY,616,O AVE NW,CEDAR RAPIDS CITY OF,0.07,Single-Family,Salvage,1910-01-01,480.0,,,,0,0,0,0,0,0
142010501700000,,Exempt,CITY PROPERTY,1606,6TH ST NW,CEDAR RAPIDS CITY OF,0.147,Single-Family,Salvage,1904-01-01,676.0,,,,0,0,0,0,0,0
142010501800000,,Exempt,CITY PROPERTY,1616,6TH ST NW,CEDAR RAPIDS CITY OF,0.147,Single-Family,Salvage,1900-01-01,594.0,,,,0,0,0,0,0,0
142010501900000,,Exempt,CITY PROPERTY,1618,6TH ST NW,CEDAR RAPIDS CITY OF,0.147,Detached Structures Only,,2011-01-01,,,,,0,0,0,0,0,0
142010502000000,,Exempt,CITY PROPERTY,1624,6TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,0,0,0,0,0,0
142010502100000,,Exempt,CITY PROPERTY,1626,6TH ST NW,CEDAR RAPIDS CITY OF,0.147,Single-Family,Salvage,1900-01-01,564.0,,,,0,0,0,0,0,0
142010502200000,,Exempt,CITY PROPERTY,1630,6TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,0,0,0,0,0,0
142010502300000,,Exempt,CITY PROPERTY,1636,6TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,0,0,0,0,0,0
142010502400000,,Exempt,CITY PROPERTY,1640,6TH ST NW,CEDAR RAPIDS CITY OF,0.147,Single-Family,Salvage,1950-01-01,1240.0,,,,0,0,0,0,0,0
142010502500000,,Exempt,CITY PROPERTY,1646,6TH ST NW,CEDAR RAPIDS CITY OF,0.22,,,,,,,,0,0,0,0,0,0
142010502600000,,Exempt,CITY PROPERTY,1656,6TH ST NW,CEDAR RAPIDS CITY OF,0.22,Single-Family,,1910-01-01,,,,,0,0,0,0,0,0
142010502700000,,Exempt,CITY PROPERTY,1662,6TH ST NW,CEDAR RAPIDS CITY OF,0.147,Detached Structures Only,,1911-01-01,,,,,0,0,0,0,0,0
142010502800000,,Exempt,CITY PROPERTY,1668,6TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,1881-01-01,,,,,0,0,0,0,0,0
142012600200000,,Exempt,CITY PROPERTY,719,Q AVE NW,CEDAR RAPIDS CITY OF,0.084,,,,,,,,0,0,0,0,0,0
142012600300000,,Exempt,CITY PROPERTY,721,Q AVE NW,CEDAR RAPIDS CITY OF,0.084,,,,,,,,0,0,0,0,0,0
142012600400000,,Exempt,CITY PROPERTY,1733,8TH ST NW,CEDAR RAPIDS CITY OF,0.147,Detached Structures Only,,1924-01-01,,,,,0,0,0,0,0,0
142012600500000,,Exempt,CITY PROPERTY,1727,8TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,0,0,0,0,0,0
142012600600000,,Exempt,CITY PROPERTY,1723,8TH ST NW,CEDAR RAPIDS CITY OF,0.147,Single-Family,Salvage,1937-01-01,640.0,,,,0,0,0,0,0,0
142012600700000,,Exempt,CITY PROPERTY,1717,8TH ST NW,CEDAR RAPIDS CITY OF,0.147,Detached Structures Only,,1937-01-01,,,,,0,0,0,0,0,0
142012600800000,,Exempt,CITY PROPERTY,1713,8TH ST NW,CEDAR RAPIDS CITY OF,0.147,Single-Family,Salvage,1924-01-01,902.0,,,,0,0,0,0,0,0
142012601200000,,Exempt,CITY PROPERTY,1708,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.118,,,,,,,,0,0,0,0,0,0
142012601300000,,Exempt,CITY PROPERTY,1714,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.147,Detached Structures Only,,1937-01-01,,,,,0,0,0,0,0,0
142012601400000,,Exempt,CITY PROPERTY,1718,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.147,Single-Family,,1926-01-01,,,,,0,0,0,0,0,0
142012700700000,,Exempt,CITY PROPERTY,816,PENN AVE NW,CEDAR RAPIDS CITY OF,0.169,,,,,,,,0,0,0,0,0,0
142012701100000,,Exempt,CITY PROPERTY,1716,8TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,0,0,0,0,0,0
142012701300000,,Exempt,CITY PROPERTY,1726,8TH ST NW,CEDAR RAPIDS CITY OF,0.147,Detached Structures Only,,1944-01-01,,,,,0,0,0,0,0,0
142012800900000,,Exempt,CITY PROPERTY,1708,9TH ST NW,CEDAR RAPIDS CITY OF,0.201,Single-Family,Salvage,1958-01-01,1968.0,,,,0,0,0,0,0,0
142013000100000,,Exempt,CITY PROPERTY,1674,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.159,Detached Structures Only,,1927-01-01,,,,,0,0,0,0,0,0
142013000200000,,Exempt,CITY PROPERTY,1673,8TH ST NW,CEDAR RAPIDS CITY OF,0.159,Single-Family,Salvage,1925-01-01,900.0,,,,0,0,0,0,0,0
142013000400000,,Exempt,CITY PROPERTY,1657,8TH ST NW,CEDAR RAPIDS CITY OF,0.147,Detached Structures Only,,1946-01-01,,,,,0,0,0,0,0,0
142013000600000,,Exempt,CITY PROPERTY,1645,8TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,0,0,0,0,0,0
142013000900000,,Exempt,CITY PROPERTY,1633,8TH ST NW,CEDAR RAPIDS CITY OF,0.147,Detached Structures Only,,1900-01-01,,,,,0,0,0,0,0,0
142013001200000,,Exempt,CITY PROPERTY,1619,8TH ST NW,CEDAR RAPIDS CITY OF,0.147,Detached Structures Only,,2010-01-01,,,,,0,0,0,0,0,0
142013001700000,,Exempt,CITY PROPERTY,1606,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,0,0,0,0,0,0
142013001800000,,Exempt,CITY PROPERTY,1614,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,0,0,0,0,0,0
142013001900000,,Exempt,CITY PROPERTY,1618,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.147,Detached Structures Only,,1905-01-01,,,,,0,0,0,0,0,0
142013002000000,,Exempt,CITY PROPERTY,1626,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.22,,,,,,,,0,0,0,0,0,0
142013002100000,,Exempt,CITY PROPERTY,1628,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.11,Detached Structures Only,,1910-01-01,,,,,0,0,0,0,0,0
142013002200000,,Exempt,CITY PROPERTY,1632,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.11,Detached Structures Only,,1915-01-01,,,,,0,0,0,0,0,0
142013002300000,,Exempt,CITY PROPERTY,1634,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.147,Single-Family,,1910-01-01,,,,,0,0,0,0,0,0
142013002400000,,Exempt,CITY PROPERTY,1642,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.147,Detached Structures Only,,1900-01-01,,,,,0,0,0,0,0,0
142013002500000,,Exempt,CITY PROPERTY,1646,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.147,Detached Structures Only,,1946-01-01,,,,,0,0,0,0,0,0
142013002800000,,Exempt,CITY PROPERTY,1654,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.147,Single-Family,Salvage,1905-01-01,572.0,,,,0,0,0,0,0,0
142013100600000,,Exempt,CITY PROPERTY,1645,9TH ST NW,CEDAR RAPIDS CITY OF,0.176,Detached Structures Only,,1952-01-01,,,,,0,0,0,0,0,0
142013101300000,,Exempt,CITY PROPERTY,818,O AVE NW,CEDAR RAPIDS CITY OF,0.249,Detached Structures Only,,1950-01-01,,,,,0,0,0,0,0,0
142013101500000,,Exempt,CITY PROPERTY,1604,8TH ST NW,CEDAR RAPIDS CITY OF,0.147,Detached Structures Only,,1946-01-01,,,,,0,0,0,0,0,0
142013102000000,,Exempt,CITY PROPERTY,1632,8TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,0,0,0,0,0,0
142013102400000,,Exempt,CITY PROPERTY,1654,8TH ST NW,CEDAR RAPIDS CITY OF,0.147,Single-Family,Salvage,1948-01-01,1032.0,,,,0,0,0,0,0,0
142013102500000,,Exempt,CITY PROPERTY,1658,8TH ST NW,CEDAR RAPIDS CITY OF,0.147,Single-Family,Salvage,1900-01-01,1007.0,,,,0,0,0,0,0,0
142013200100000,,Exempt,CITY PROPERTY,1670,9TH ST NW,CEDAR RAPIDS CITY OF,0.357,,,,,,,,0,0,0,0,0,0
142013201000000,,Exempt,CITY PROPERTY,1621,10TH ST NW,CEDAR RAPIDS CITY OF,0.2122,Two-Family Duplex,1 Story Frame,1960-01-01,1408.0,,,,0,0,0,0,0,0
142013202100000,,Exempt,CITY PROPERTY,1640,9TH ST NW,CEDAR RAPIDS CITY OF,0.172,Single-Family,Salvage,1952-01-01,864.0,,,,0,0,0,0,0,0
142015100200000,,Exempt,CITY PROPERTY,717,O AVE NW,CEDAR RAPIDS CITY OF,0.132,,,,,,,,0,0,0,0,0,0
142015100300000,,Exempt,CITY PROPERTY,723,O AVE NW,CEDAR RAPIDS CITY OF,0.132,,,,,,,,0,0,0,0,0,0
142015100600000,,Exempt,CITY PROPERTY,1511,8TH ST NW,CEDAR RAPIDS CITY OF,0.165,Single-Family,Salvage,1955-01-01,833.0,,,,0,0,0,0,0,0
142015200300000,,Exempt,CITY PROPERTY,813,O AVE NW,CEDAR RAPIDS CITY OF,0.234,,,,,,,,0,0,0,0,0,0
142015202900000,,Exempt,CITY PROPERTY,1518,8TH ST NW,CEDAR RAPIDS CITY OF,0.124,Single-Family,,1945-01-01,,,,,0,0,0,0,0,0
142015501100000,ELLIS PARK CHURCH OF GOD,Exempt,CITY PROPERTY,726,L AVE NW,CEDAR RAPIDS CITY OF,0.5876,,,,,School - Class Room,1891,7276,0,0,0,0,0,0
142015501500000,,Exempt,CITY PROPERTY,1320,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.118,Detached Structures Only,,1912-01-01,,,,,0,0,0,0,0,0
142015501600000,WAREHOUSE,Exempt,CITY PROPERTY,1324,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.1175,,,,,Warehouse,1922,2280,0,0,0,0,0,0
142015501700000,,Exempt,CITY PROPERTY,1328,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.118,,,1920-01-01,,,,,0,0,0,0,0,0
142015501800000,,Exempt,CITY PROPERTY,1332,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.1469,,,,,Store - Retail Small,1912,1364,0,0,0,0,0,0
142015501900000,,Exempt,CITY PROPERTY,1336,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.07,Detached Structures Only,,2010-01-01,,,,,0,0,0,0,0,0
142015502000000,,Exempt,CITY PROPERTY,1338,ELLIS BLVD NW,CEDAR RAPIDS CITY OF,0.085,Single-Family,Salvage,1925-01-01,958.0,,,,0,0,0,0,0,0
142015600100000,,Exempt,CITY PROPERTY,809,M AVE NW,CEDAR RAPIDS CITY OF,0.144,Single-Family,Salvage,1944-01-01,845.0,,,,0,0,0,0,0,0
142015601000000,,Exempt,CITY PROPERTY,1308,8TH ST NW,CEDAR RAPIDS CITY OF,0.118,Detached Structures Only,,2010-01-01,,,,,0,0,0,0,0,0
142015701300000,,Exempt,CITY PROPERTY,1306,9TH ST NW,CEDAR RAPIDS CITY OF,0.147,Detached Structures Only,,2010-01-01,,,,,0,0,0,0,0,0
142017600100000,,Exempt,CITY PROPERTY,107,O AVE NW,CEDAR RAPIDS CITY OF,0.083,Single-Family,Salvage,1931-01-01,495.0,,,,0,0,0,0,0,0
142017600200000,,Exempt,CITY PROPERTY,1531,4TH ST NW,CEDAR RAPIDS CITY OF,0.132,Detached Structures Only,,2002-01-01,,,,,0,0,0,0,0,0
142017600300000,,Exempt,CITY PROPERTY,1527,4TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,0,0,0,0,0,0
142017600400000,,Exempt,CITY PROPERTY,1523,4TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,0,0,0,0,0,0
142017600500000,,Exempt,CITY PROPERTY,1517,4TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,0,0,0,0,0,0
142017600600000,,Exempt,CITY PROPERTY,1513,4TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,0,0,0,0,0,0
142017600700000,,Exempt,CITY PROPERTY,1509,4TH ST NW,CEDAR RAPIDS CITY OF,0.147,,,,,,,,0,0,0,0,0,0
142017600800000,,Exempt,CITY PROPERTY,1503,4TH ST NW,CEDAR RAPIDS CITY OF,0.147,Single-Family,,1890-01-01,,,,,0,0,0,0,0,0
142017600900000,,Exempt,CITY PROPERTY,306,N AVE NW,CEDAR RAPIDS CITY OF,0.115,,,,,,,,0,0,0,0,0,0
142017601100000,,Exempt,CITY PROPERTY,1502,1ST ST NW,CEDAR RAPIDS CITY OF,0.272,,,,,,,,0,0,0,0,0,0
142017601200000,,Exempt,CITY PROPERTY,1512,1ST ST NW,CEDAR RAPIDS CITY OF,0.214,,,,,,,,0,0,0,0,0,0
142017601300000,,Exempt,CITY PROPERTY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,0.087,Detached Structures Only,,2002-01-01,,,,,0,0,0,0,0,0
142017601400000,,Exempt,CITY PROPERTY,1514,1ST ST NW,CEDAR RAPIDS CITY OF,0.103,Single-Family,Salvage,1900-01-01,704.0,,,,0,0,0,0,0,0
142017601500000,,Exempt,CITY PROPERTY,1522,1ST ST NW,CEDAR RAPIDS CITY OF % CITY OF CEDAR RAPIDS FINANCE,0.161,Detached Structures Only,,1928-01-01,,,,,0,0,0,0,0,0
