Physician_Profile_ID,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_Name,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_State,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_ID,Total_Amount_of_Payment_USDollars,Date_of_Payment,Form_of_Payment_or_Transfer_of_Value,Record_ID,Nature_of_Payment_or_Transfer_of_Value,Name_of_Third_Party_Entity_Receiving_Payment_or_Transfer_of_Value,Name_of_Associated_Covered_Drug_or_Biological1,Name_of_Associated_Covered_Drug_or_Biological2,Contextual_Information
157428,"Sandoz Inc.",NJ,100000000062,9500.00,10/09/2015,"Cash or cash equivalent",337187988,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","","","",""
157428,"Gilead Sciences Inc",CA,100000000108,6500.00,02/03/2015,"Cash or cash equivalent",317776604,"Consulting Fee","","","",CLININD;1326630-12062317;1326630-12062317;11263133;VPL
157428,"Genentech USA, Inc.",CA,100000000226,5700.00,07/30/2015,"Cash or cash equivalent",317776576,"Consulting Fee","","NonCovered Product","",""
157428,"Pharmacyclics LLC, An AbbVie Company",CA,100000136439,3500.00,11/19/2015,"Cash or cash equivalent",326071825,"Consulting Fee","",IMBRUVICA,"",""
157428,"Genentech USA, Inc.",CA,100000000226,3000.00,04/11/2014,"Cash or cash equivalent",208350002,"Consulting Fee","","","",""
157428,"AbbVie, Inc.",IL,100000000204,2800.00,12/19/2013,"Cash or cash equivalent",104616018,"Consulting Fee","",ABT-199,"","R and D on New Product"
157428,"Pharmacyclics LLC, An AbbVie Company",CA,100000136439,1061.60,11/19/2015,"In-kind items and services",326072340,"Travel and Lodging","",IMBRUVICA,"",""
157428,"Sandoz Inc.",NJ,100000000062,993.70,10/09/2015,"Cash or cash equivalent",337188018,"Travel and Lodging","","","",""
157428,"F. Hoffmann-La Roche AG","",100000005656,957.23,06/30/2014,"In-kind items and services",208168120,"Consulting Fee","",Rituxan,"",""
157428,"Genentech USA, Inc.",CA,100000000226,921.30,07/30/2015,"In-kind items and services",317778818,"Travel and Lodging","","NonCovered Product","",""
157428,"Genentech USA, Inc.",CA,100000000226,640.31,04/11/2014,"In-kind items and services",208350004,"Travel and Lodging","","","",""
157428,"F. Hoffmann-La Roche AG","",100000005656,637.45,12/31/2014,"In-kind items and services",227856542,"Consulting Fee","",Rituxan,"",""
157428,"Genentech, Inc.",CA,100000000089,584.00,12/31/2013,"In-kind items and services",29779695,"Consulting Fee","",Rituxan,"",""
