Physician_Profile_ID,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_Name,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_State,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_ID,Total_Amount_of_Payment_USDollars,Date_of_Payment,Form_of_Payment_or_Transfer_of_Value,Record_ID,Nature_of_Payment_or_Transfer_of_Value,Name_of_Third_Party_Entity_Receiving_Payment_or_Transfer_of_Value,Name_of_Associated_Covered_Drug_or_Biological1,Name_of_Associated_Covered_Drug_or_Biological2,Contextual_Information
281903,"GlaxoSmithKline, LLC.",NC,100000005449,80.97,11/24/2015,"In-kind items and services",319877258,"Food and Beverage","",TANZEUM,"",""
281903,"Astellas Pharma US Inc",IL,100000000137,74.99,06/17/2014,"In-kind items and services",168656196,Education,"","","",""
281903,"Astellas Pharma US Inc",IL,100000000137,73.00,05/27/2015,"In-kind items and services",294701174,Education,"","","",""
281903,"Takeda Pharmaceuticals U.S.A., Inc.",IL,100000000337,69.00,10/25/2013,"In-kind items and services",103247744,"Consulting Fee","",Brintellix,"",""
281903,"Janssen Pharmaceuticals, Inc",NJ,100000000232,49.95,11/01/2013,"In-kind items and services",23817282,Education,"",Invokana,"","Medical Textbook"
281903,"SANOFI-AVENTIS U.S. LLC",NJ,100000000076,47.88,06/10/2015,"In-kind items and services",319067850,"Food and Beverage","","","",""
281903,"E.R. Squibb & Sons, L.L.C.",NJ,100000005499,44.33,11/18/2014,"Cash or cash equivalent",188157532,"Food and Beverage","",ELIQUIS,"",""
281903,"SANOFI-AVENTIS U.S. LLC",NJ,100000000076,43.75,09/11/2014,"In-kind items and services",188799386,"Food and Beverage","","","",""
281903,"Pfizer Inc.",NY,100000000286,39.66,05/28/2014,"In-kind items and services",207180136,"Food and Beverage","",ELIQUIS,"",""
281903,"SANOFI-AVENTIS U.S. LLC",NJ,100000000076,37.18,09/10/2015,"In-kind items and services",318982986,"Food and Beverage","",APIDRA,LANTUS,""
281903,"E.R. Squibb & Sons, L.L.C.",NJ,100000005499,31.36,02/25/2015,"Cash or cash equivalent",332299665,"Food and Beverage","",ELIQUIS,"",""
281903,"Amgen Inc.",CA,100000000203,30.14,11/17/2015,"In-kind items and services",297316640,"Food and Beverage","",Repatha,"",""
281903,"E.R. Squibb & Sons, L.L.C.",NJ,100000005499,26.95,08/20/2013,"Cash or cash equivalent",13996076,"Food and Beverage","",ELIQUIS,"",""
281903,"SANOFI-AVENTIS U.S. LLC",NJ,100000000076,13.51,12/15/2014,"In-kind items and services",188870890,"Food and Beverage","",LANTUS,"",""
281903,"Otsuka America Pharmaceutical, Inc.",MD,100000010723,13.17,01/31/2014,"In-kind items and services",216151441,Education,"","ABILIFY TABLET","",""
281903,"SANOFI-AVENTIS U.S. LLC",NJ,100000000076,13.15,10/30/2013,"In-kind items and services",14239151,"Food and Beverage","",LANTUS,APIDRA,""
281903,"Horizon Pharma USA, Inc.",IL,100000005713,2.88,12/05/2013,"Cash or cash equivalent",101999480,Education,"","DUEXIS-800mg Ibuprofen- 26.6mg Famotidine","",""
281903,"Horizon Pharma USA, Inc.",IL,100000005713,2.88,10/14/2013,"Cash or cash equivalent",101999478,Education,"","DUEXIS-800mg Ibuprofen- 26.6mg Famotidine","",""
281903,"Horizon Pharma USA, Inc.",IL,100000005713,2.88,10/14/2013,"Cash or cash equivalent",101999476,Education,"","DUEXIS-800mg Ibuprofen- 26.6mg Famotidine","",""
281903,"Horizon Pharma USA, Inc.",IL,100000005713,2.88,12/05/2013,"Cash or cash equivalent",101999482,Education,"","DUEXIS-800mg Ibuprofen- 26.6mg Famotidine","",""
