Physician_Profile_ID,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_Name,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_State,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_ID,Total_Amount_of_Payment_USDollars,Date_of_Payment,Form_of_Payment_or_Transfer_of_Value,Record_ID,Nature_of_Payment_or_Transfer_of_Value,Name_of_Third_Party_Entity_Receiving_Payment_or_Transfer_of_Value,Name_of_Associated_Covered_Drug_or_Biological1,Name_of_Associated_Covered_Drug_or_Biological2,Contextual_Information
241198,"Covidien Sales LLC",MA,100000000098,111.17,09/03/2013,"Cash or cash equivalent",104899934,"Food and Beverage","","","",""
241198,"Actavis Pharma Inc",NJ,100000010642,24.86,11/06/2014,"In-kind items and services",187493706,"Food and Beverage","","ESTRACE CREAM","",""
241198,"AstraZeneca Pharmaceuticals LP",DE,100000000146,24.46,04/28/2015,"In-kind items and services",255366681,"Food and Beverage","",FASLODEX,"","Informational Meal"
241198,"Ethicon US, LLC",OH,100000061307,22.17,12/16/2014,"In-kind items and services",120928753,"Food and Beverage","","","",""
241198,"Ethicon US, LLC",OH,100000061307,21.11,02/10/2015,"In-kind items and services",269767238,"Food and Beverage","","","","Related to product discussion"
241198,"Bayer HealthCare Pharmaceuticals Inc.",NJ,100000005467,20.61,05/22/2014,"In-kind items and services",219068498,"Food and Beverage","",Mirena,Skyla,""
241198,"Bayer HealthCare Pharmaceuticals Inc.",NJ,100000005467,18.46,03/27/2015,"In-kind items and services",335024016,"Food and Beverage","",Mirena,Skyla,""
241198,"AbbVie, Inc.",IL,100000000204,17.65,01/05/2014,"In-kind items and services",189107766,"Food and Beverage","",Lupron,"",""
241198,"Bayer HealthCare Pharmaceuticals Inc.",NJ,100000005467,16.90,08/06/2014,"In-kind items and services",219049948,"Food and Beverage","",Mirena,Skyla,""
241198,"AbbVie, Inc.",IL,100000000204,16.54,12/11/2014,"In-kind items and services",189644708,"Food and Beverage","",Lupron,Lupaneta,""
241198,"Bayer HealthCare Pharmaceuticals Inc.",NJ,100000005467,16.51,01/16/2014,"In-kind items and services",219070834,"Food and Beverage","",Mirena,Skyla,""
241198,"Genzyme Corporation",MA,100000000297,16.15,09/04/2013,"In-kind items and services",14248375,"Food and Beverage","","","",""
241198,"HOLOGIC INC",MA,100000010400,16.11,08/19/2015,"In-kind items and services",247072434,"Food and Beverage","","","",""
241198,"Warner Chilcott LLC",NJ,100000010614,15.43,09/26/2013,"In-kind items and services",22937074,"Food and Beverage","","ESTRACE CREAM","",""
241198,"Warner Chilcott LLC",NJ,100000010614,14.63,10/17/2013,"In-kind items and services",22937075,"Food and Beverage","","MINASTRIN 24 FE","",""
241198,"Shionogi Inc",NJ,100000005589,14.27,04/16/2015,"In-kind items and services",294498998,"Food and Beverage","",Osphena,"",""
241198,"Actavis Pharma Inc",NJ,100000010642,14.16,10/10/2013,"In-kind items and services",31215363,"Food and Beverage","",GENERESS,"",""
241198,"Astellas Pharma US Inc",IL,100000000137,13.93,08/29/2013,"In-kind items and services",111784736,"Food and Beverage","",VESIcare,"",""
241198,"The Medicines Company",NJ,100000010428,13.62,09/01/2015,"In-kind items and services",337720464,"Food and Beverage","",IONSYS,"",""
