Physician_Profile_ID,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_Name,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_State,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_ID,Total_Amount_of_Payment_USDollars,Date_of_Payment,Form_of_Payment_or_Transfer_of_Value,Record_ID,Nature_of_Payment_or_Transfer_of_Value,Name_of_Third_Party_Entity_Receiving_Payment_or_Transfer_of_Value,Name_of_Associated_Covered_Drug_or_Biological1,Name_of_Associated_Covered_Drug_or_Biological2,Contextual_Information
345077,"Amgen Inc.",CA,100000000203,21.82,09/24/2015,"In-kind items and services",297749918,"Food and Beverage","",Prolia,Repatha,""
345077,"Boehringer Ingelheim Pharmaceuticals, Inc.",CT,100000000234,21.18,10/08/2015,"In-kind items and services",290302036,"Food and Beverage","","SPIRIVA RESPIMAT",STIOLTO,""
345077,"SHIONOGI INC",NJ,100000005589,19.32,08/20/2013,"In-kind items and services",103380602,"Food and Beverage","",Osphena,"",""
345077,"GlaxoSmithKline, LLC.",NC,100000005449,19.15,11/06/2015,"In-kind items and services",320825584,"Food and Beverage","",ANORO,"",""
345077,"Novartis Pharmaceuticals Corporation",NJ,100000000228,18.08,08/13/2013,"In-kind items and services",24088980,"Food and Beverage","","ARCAPTA NEOHALER","",""
345077,"Meda Pharmaceuticals, Inc.",NJ,100000011184,17.52,02/18/2014,"In-kind items and services",221138660,"Food and Beverage","",Dymista,"",""
345077,"Janssen Pharmaceuticals, Inc",NJ,100000000232,16.98,07/08/2015,"In-kind items and services",275614374,"Food and Beverage","",Invokana,Xarelto,"Related to product discussion"
345077,"EISAI INC.",NJ,100000000136,16.62,04/22/2015,"Cash or cash equivalent",338050750,"Food and Beverage","",BELVIQ,"",""
345077,"AstraZeneca Pharmaceuticals LP",DE,100000000146,16.57,02/19/2015,"In-kind items and services",254901041,"Food and Beverage","",FARXIGA,"","Informational Meal"
345077,"Lilly USA, LLC",IN,100000000066,15.64,10/23/2015,"In-kind items and services",268070502,"Food and Beverage","",HUMALOG,TRADJENTA,""
345077,"Novo Nordisk Inc",NJ,100000000144,15.64,06/16/2015,"In-kind items and services",266832752,"Food and Beverage","",Saxenda,"",""
345077,"Janssen Pharmaceuticals, Inc",NJ,100000000232,15.07,08/12/2015,"In-kind items and services",275614376,"Food and Beverage","",Invokana,Xarelto,"Related to product discussion"
345077,"GlaxoSmithKline, LLC.",NC,100000005449,15.04,09/10/2014,"In-kind items and services",198725510,"Food and Beverage","",TANZEUM,"",""
345077,"Takeda Pharmaceuticals America, Inc.",IL,100000000339,14.87,05/12/2015,"In-kind items and services",337133940,"Food and Beverage","",Brintellix,"",""
345077,"Janssen Pharmaceuticals, Inc",NJ,100000000232,14.13,04/14/2015,"In-kind items and services",275614372,"Food and Beverage","",INVOKANA,"",""
345077,"Takeda Pharmaceuticals America, Inc.",IL,100000000339,14.00,12/02/2014,"In-kind items and services",194547612,"Food and Beverage","",Contrave,"",""
345077,"Meda Pharmaceuticals, Inc.",NJ,100000011184,13.68,09/23/2014,"In-kind items and services",221169624,"Food and Beverage","",Aerospan,"",""
345077,"Janssen Pharmaceuticals, Inc",NJ,100000000232,13.61,05/19/2014,"In-kind items and services",156661890,"Food and Beverage","",Xarelto,Invokana,""
345077,"Novo Nordisk Inc",NJ,100000000144,13.60,11/12/2014,"In-kind items and services",162250390,"Food and Beverage","",Levemir,Victoza,""
345077,"Janssen Pharmaceuticals, Inc",NJ,100000000232,13.31,06/26/2014,"In-kind items and services",156661892,"Food and Beverage","",Invokana,Xarelto,""
345077,"AstraZeneca Pharmaceuticals LP",DE,100000000146,13.09,03/04/2014,"In-kind items and services",148405884,"Food and Beverage","",FARXIGA,"","Informational Meal"
345077,"AstraZeneca Pharmaceuticals LP",DE,100000000146,12.86,07/15/2014,"In-kind items and services",148378086,"Food and Beverage","",CRESTOR,"","Informational Meal"
345077,"GlaxoSmithKline, LLC.",NC,100000005449,12.81,04/30/2014,"In-kind items and services",198666416,"Food and Beverage","","","",""
345077,"AstraZeneca Pharmaceuticals LP",DE,100000000146,12.43,01/20/2015,"In-kind items and services",256337494,"Food and Beverage","",FARXIGA,"","Informational Meal"
345077,"Takeda Pharmaceuticals America, Inc.",IL,100000000339,12.22,04/01/2014,"In-kind items and services",194547602,"Food and Beverage","",Brintellix,"",""
345077,"Boehringer Ingelheim Pharmaceuticals, Inc.",CT,100000000234,12.21,01/27/2015,"In-kind items and services",290302038,"Food and Beverage","",PRADAXA,"SPIRIVA RESPIMAT",""
345077,"FOREST PHARMACEUTICALS, INC.",NJ,100000005529,12.16,02/25/2014,"In-kind items and services",146792608,"Food and Beverage","",FETZIMA,VIIBRYD,""
345077,"Janssen Pharmaceuticals, Inc",NJ,100000000232,12.01,09/17/2013,"In-kind items and services",102821892,"Food and Beverage","",Xarelto,Invokana,""
345077,"Takeda Pharmaceuticals America, Inc.",IL,100000000339,11.97,02/11/2014,"In-kind items and services",194547598,"Food and Beverage","",Brintellix,"",""
345077,"GlaxoSmithKline, LLC.",NC,100000005449,11.90,02/03/2015,"In-kind items and services",320825572,"Food and Beverage","",TANZEUM,"",""
345077,"Purdue Pharma L.P.",CT,100000005432,11.73,08/27/2013,"Cash or cash equivalent",103060508,"Food and Beverage","",OXYCONTIN,BUTRANS,""
345077,"Janssen Pharmaceuticals, Inc",NJ,100000000232,11.72,12/09/2014,"In-kind items and services",156661904,"Food and Beverage","","","",""
345077,"AstraZeneca Pharmaceuticals LP",DE,100000000146,11.62,04/22/2014,"In-kind items and services",149062760,"Food and Beverage","",FARXIGA,"","Informational Meal"
345077,"GlaxoSmithKline, LLC.",NC,100000005449,11.45,02/24/2015,"In-kind items and services",320825578,"Food and Beverage","",ARNUITY,ADVAIR,""
345077,"Janssen Pharmaceuticals, Inc",NJ,100000000232,10.79,01/13/2015,"In-kind items and services",275614378,"Food and Beverage","",Xarelto,Invokana,""
345077,"AstraZeneca Pharmaceuticals LP",DE,100000000146,10.78,03/11/2014,"In-kind items and services",149932846,"Food and Beverage","",FARXIGA,"","Informational Meal"
345077,"Valeritas, Inc.",NJ,100000010873,10.73,03/24/2015,"In-kind items and services",324697442,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","","","",""
345077,"LILLY USA, LLC",IN,100000000066,10.55,11/04/2014,"In-kind items and services",137588548,"Food and Beverage","",JARDIANCE,TRADJENTA,""
345077,"Janssen Pharmaceuticals, Inc",NJ,100000000232,10.43,10/01/2013,"In-kind items and services",102821896,"Food and Beverage","",Invokana,Xarelto,""
345077,"AbbVie, Inc.",IL,100000000204,10.43,09/19/2013,"In-kind items and services",104616114,"Food and Beverage","",Androgel,"",""
345077,"Janssen Pharmaceuticals, Inc",NJ,100000000232,10.37,09/30/2014,"In-kind items and services",156661896,"Food and Beverage","",Invokana,Xarelto,""
345077,"Janssen Pharmaceuticals, Inc",NJ,100000000232,8.24,11/18/2014,"In-kind items and services",156661902,"Food and Beverage","","","",""
345077,"Janssen Pharmaceuticals, Inc",NJ,100000000232,5.07,08/28/2014,"In-kind items and services",156661894,"Food and Beverage","",Xarelto,Invokana,""
345077,"Janssen Pharmaceuticals, Inc",NJ,100000000232,3.22,09/18/2014,"In-kind items and services",156661898,"Food and Beverage","","","",""
345077,"Janssen Pharmaceuticals, Inc",NJ,100000000232,1.23,11/18/2014,"In-kind items and services",156661900,"Food and Beverage","","","",""
345077,"Takeda Pharmaceuticals America, Inc.",IL,100000000339,1.21,12/04/2014,"In-kind items and services",194547615,"Food and Beverage","",Contrave,"",""
345077,"Takeda Pharmaceuticals America, Inc.",IL,100000000339,0.53,03/31/2014,"In-kind items and services",194547608,"Food and Beverage","",Brintellix,"",""
345077,"Takeda Pharmaceuticals America, Inc.",IL,100000000339,0.30,02/10/2014,"In-kind items and services",194547588,"Food and Beverage","",Brintellix,"",""
