Physician_Profile_ID,Category,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_Name,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_State,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_ID,Total_Amount_of_Payment_USDollars,Date_of_Payment,Category,Record_ID
100584,GNRL,"BIomet 3i, LLC",FL,100000005638,385.81,09/20/2014,GNRL,200267556
100584,GNRL,"BIOMET 3I, LLC",FL,100000005638,86.05,11/09/2013,GNRL,103029932
100584,GNRL,"BIOMET 3I, LLC",FL,100000005638,82.00,09/10/2013,GNRL,103032880
100584,GNRL,"Zimmer Biomet Holdings, Inc.",IN,100000000103,64.99,02/03/2015,GNRL,301275312
100584,GNRL,"Zimmer Biomet Holdings, Inc.",IN,100000000103,38.88,05/13/2015,GNRL,300950270
100584,GNRL,"BIomet 3i, LLC",FL,100000005638,36.71,09/20/2014,GNRL,200235774
100584,GNRL,"Biomet Biologics, LLC",IN,100000005640,35.46,09/20/2014,GNRL,195578883
100584,GNRL,"BIomet 3i, LLC",FL,100000005638,32.62,09/20/2014,GNRL,200221174
100584,GNRL,"BIOMET 3I, LLC",FL,100000005638,31.00,11/09/2013,GNRL,103029934
100584,GNRL,"BIomet 3i, LLC",FL,100000005638,29.36,09/20/2014,GNRL,200220591
100584,GNRL,"BIomet 3i, LLC",FL,100000005638,26.90,07/08/2014,GNRL,200215102
100584,GNRL,"Zimmer Biomet Holdings, Inc.",IN,100000000103,26.57,01/26/2015,GNRL,300905084
100584,GNRL,"Zimmer Biomet Holdings, Inc.",IN,100000000103,26.27,03/24/2015,GNRL,300886458
100584,GNRL,"BIomet 3i, LLC",FL,100000005638,26.06,09/23/2014,GNRL,200235751
100584,GNRL,"BIomet 3i, LLC",FL,100000005638,25.42,01/30/2014,GNRL,200297512
100584,GNRL,"BIOMET 3I, LLC",FL,100000005638,24.02,11/10/2013,GNRL,103029938
100584,GNRL,"BIomet 3i, LLC",FL,100000005638,23.21,05/20/2014,GNRL,200169094
100584,GNRL,"BIomet 3i, LLC",FL,100000005638,23.12,04/07/2014,GNRL,200185244
100584,GNRL,"BIomet 3i, LLC",FL,100000005638,22.45,10/01/2014,GNRL,200233016
100584,GNRL,"BIomet 3i, LLC",FL,100000005638,20.12,10/09/2014,GNRL,200235766
100584,GNRL,"BIOMET 3I, LLC",FL,100000005638,16.57,12/23/2013,GNRL,103029936
100584,GNRL,"BIomet 3i, LLC",FL,100000005638,14.89,11/14/2014,GNRL,200234493
100584,GNRL,"Zimmer Biomet Holdings, Inc.",IN,100000000103,14.83,11/17/2015,GNRL,301127560
100584,GNRL,"BIomet 3i, LLC",FL,100000005638,11.20,08/19/2014,GNRL,200234442
100584,GNRL,"DENTSPLY IH Inc.",PA,100000010676,10.36,10/28/2015,GNRL,328670466
100584,GNRL,"BIomet 3i, LLC",FL,100000005638,9.19,06/12/2014,GNRL,200202344
100584,GNRL,"Zimmer Biomet Holdings, Inc.",IN,100000000103,7.73,10/29/2015,GNRL,301037422
100584,GNRL,"Zimmer Biomet Holdings, Inc.",IN,100000000103,6.23,08/13/2015,GNRL,300998868
