Physician_Profile_ID,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_Name,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_State,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_ID,Total_Amount_of_Payment_USDollars,Date_of_Payment,Form_of_Payment_or_Transfer_of_Value,Record_ID,Nature_of_Payment_or_Transfer_of_Value,Name_of_Third_Party_Entity_Receiving_Payment_or_Transfer_of_Value,Name_of_Associated_Covered_Drug_or_Biological1,Name_of_Associated_Covered_Drug_or_Biological2,Contextual_Information
183169,"Medtronic Vascular, Inc.",MN,100000010384,165.46,10/21/2015,"In-kind items and services",296308278,"Food and Beverage","","","",""
183169,"Cardiovascular Systems Inc.",MN,100000000117,148.89,10/27/2015,"Cash or cash equivalent",318253876,"Food and Beverage","","","",""
183169,"Abbott Laboratories",IL,100000010680,148.58,10/28/2013,"In-kind items and services",102325998,"Food and Beverage","","","",""
183169,"Abbott Laboratories",IL,100000010680,118.87,10/02/2013,"In-kind items and services",102327014,"Food and Beverage","","","",""
183169,"Boston Scientific Corporation",MA,100000005674,114.90,10/28/2013,"In-kind items and services",101913598,"Food and Beverage","","","",""
183169,"Cardiac Assist, Inc.",PA,100000010798,114.26,04/16/2014,"In-kind items and services",197183359,"Food and Beverage","","","",""
183169,"Thoratec Corporation",CA,100000000296,112.34,08/20/2013,"In-kind items and services",103186802,"Food and Beverage","","","",""
183169,"Cardiovascular Systems Inc.",MN,100000000117,91.70,11/03/2015,"Cash or cash equivalent",318253970,"Food and Beverage","","","",""
183169,"Medtronic Vascular, Inc.",MN,100000010384,33.76,08/09/2013,"In-kind items and services",101395498,"Food and Beverage","","","",""
183169,"St. Jude Medical, Inc.",MN,100000000310,24.24,06/09/2015,"Cash or cash equivalent",259521016,"Food and Beverage","","","",""
183169,"Cardiovascular Systems Inc.",MN,100000000117,23.56,12/02/2014,"Cash or cash equivalent",204235294,"Food and Beverage","","","",""
183169,"Medtronic Vascular, Inc.",MN,100000010384,22.77,08/28/2013,"In-kind items and services",101395502,"Food and Beverage","","","",""
183169,"Janssen Pharmaceuticals, Inc",NJ,100000000232,13.25,04/29/2015,"In-kind items and services",275429926,"Food and Beverage","",Xarelto,"",""
183169,"Medtronic Vascular, Inc.",MN,100000010384,12.71,08/09/2013,"In-kind items and services",101395500,"Food and Beverage","","","",""
183169,"Medtronic Vascular, Inc.",MN,100000010384,11.98,05/16/2014,"In-kind items and services",137306652,"Food and Beverage","","","",""
183169,"Janssen Pharmaceuticals, Inc",NJ,100000000232,11.70,11/14/2014,"In-kind items and services",156465906,"Food and Beverage","",Xarelto,"",""
183169,"Vascular Dynamics, Inc.",CA,100000011037,11.60,06/10/2015,"Cash or cash equivalent",281626394,"Food and Beverage","","","",""
183169,"Medtronic Vascular, Inc.",MN,100000010384,10.75,04/17/2014,"In-kind items and services",137314364,"Food and Beverage","","","",""
183169,"Cardiovascular Systems Inc.",MN,100000000117,9.26,12/02/2014,"Cash or cash equivalent",204235318,"Food and Beverage","","","",""
