Physician_Profile_ID,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_Name,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_State,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_ID,Total_Amount_of_Payment_USDollars,Date_of_Payment,Form_of_Payment_or_Transfer_of_Value,Record_ID,Nature_of_Payment_or_Transfer_of_Value,Name_of_Third_Party_Entity_Receiving_Payment_or_Transfer_of_Value,Name_of_Associated_Covered_Drug_or_Biological1,Name_of_Associated_Covered_Drug_or_Biological2,Contextual_Information
190533,"Novo Nordisk Inc",NJ,100000000144,100.00,11/11/2015,"In-kind items and services",270176332,"Food and Beverage","",Victoza,"",""
190533,"Astellas Pharma US Inc",IL,100000000137,74.99,07/29/2014,"In-kind items and services",168379334,Education,"","","",""
190533,"Takeda Pharmaceuticals America, Inc.",IL,100000000339,70.95,09/05/2013,"In-kind items and services",103316098,"Consulting Fee","",Amitiza,"",""
190533,"Novo Nordisk Inc",NJ,100000000144,61.89,11/19/2015,"In-kind items and services",270110814,"Food and Beverage","",Saxenda,"",""
190533,"Janssen Pharmaceuticals, Inc",NJ,100000000232,21.27,02/04/2014,"In-kind items and services",156676152,"Food and Beverage","",Xarelto,"",""
190533,"E.R. Squibb & Sons, L.L.C.",NJ,100000005499,20.92,10/16/2014,"Cash or cash equivalent",188104632,"Food and Beverage","",ELIQUIS,"",""
190533,"Novo Nordisk Inc",NJ,100000000144,19.01,12/17/2015,"In-kind items and services",270231246,"Food and Beverage","",Victoza,"",""
190533,"Janssen Pharmaceuticals, Inc",NJ,100000000232,18.79,09/18/2014,"In-kind items and services",156676154,"Food and Beverage","",Xarelto,"",""
190533,"Novo Nordisk Inc",NJ,100000000144,16.49,03/03/2015,"In-kind items and services",270259494,"Food and Beverage","",Levemir,NovoLog,""
190533,"Janssen Pharmaceuticals, Inc",NJ,100000000232,16.14,03/06/2014,"In-kind items and services",156676148,"Food and Beverage","",Invokana,"",""
190533,"AstraZeneca Pharmaceuticals LP",DE,100000000146,15.31,09/23/2013,"In-kind items and services",174057554,"Food and Beverage","",BRILINTA,"","Educational Program"
190533,"Takeda Pharmaceuticals America, Inc.",IL,100000000339,14.92,10/28/2014,"In-kind items and services",194565170,"Food and Beverage","",Contrave,"",""
190533,"Boehringer Ingelheim Pharmaceuticals, Inc.",CT,100000000234,14.70,10/30/2015,"In-kind items and services",290105284,"Food and Beverage","",PRADAXA,"",""
190533,"Pfizer Inc.",NY,100000000286,14.08,10/21/2015,"In-kind items and services",322358394,Education,"",LYRICA,"",""
190533,"Pfizer Inc.",NY,100000000286,14.08,10/05/2015,"In-kind items and services",322641916,Education,"",LYRICA,"",""
190533,"Pfizer Inc.",NY,100000000286,14.08,11/16/2015,"In-kind items and services",323491694,Education,"",LYRICA,"",""
190533,"Janssen Pharmaceuticals, Inc",NJ,100000000232,13.93,08/24/2015,"In-kind items and services",275627126,"Food and Beverage","",Xarelto,Invokana,"Related to product discussion"
190533,"Merck Sharp & Dohme Corporation",NJ,100000000053,13.84,11/25/2014,"In-kind items and services",202503282,"Food and Beverage","",ZETIA,"",""
190533,"AstraZeneca Pharmaceuticals LP",DE,100000000146,13.37,01/06/2015,"In-kind items and services",256276490,"Food and Beverage","",FARXIGA,"","Informational Meal"
190533,"Amgen Inc.",CA,100000000203,13.36,10/16/2015,"In-kind items and services",297761466,"Food and Beverage","",Prolia,Repatha,""
190533,"AstraZeneca Pharmaceuticals LP",DE,100000000146,13.02,11/05/2015,"In-kind items and services",255467588,"Food and Beverage","","BYDUREON PEN","","Informational Meal"
190533,"EISAI INC.",NJ,100000000136,12.95,06/26/2015,"Cash or cash equivalent",338008604,"Food and Beverage","",BELVIQ,"",""
190533,"Novo Nordisk Inc",NJ,100000000144,12.86,05/15/2015,"In-kind items and services",269721024,"Food and Beverage","",Saxenda,"",""
190533,"Lilly USA, LLC",IN,100000000066,12.80,04/17/2015,"In-kind items and services",268075854,"Food and Beverage","",TRADJENTA,JARDIANCE,""
190533,"Takeda Pharmaceuticals America, Inc.",IL,100000000339,12.74,11/17/2014,"In-kind items and services",194565179,"Food and Beverage","",Contrave,"",""
190533,"Novo Nordisk Inc",NJ,100000000144,12.44,09/03/2015,"In-kind items and services",269941122,"Food and Beverage","",NovoLog,"",""
190533,"Lilly USA, LLC",IN,100000000066,12.36,03/27/2015,"In-kind items and services",268075852,"Food and Beverage","",HUMALOG,TRULICITY,""
190533,"FOREST PHARMACEUTICALS, INC.",NJ,100000005529,11.85,08/20/2013,"In-kind items and services",6760986,"Food and Beverage","",TUDORZA,DALIRESP,""
190533,"Pfizer Inc.",NY,100000000286,10.88,08/08/2013,"In-kind items and services",205286336,"Food and Beverage","",ELIQUIS,VIAGRA,""
190533,"Takeda Pharmaceuticals America, Inc.",IL,100000000339,10.77,10/31/2013,"In-kind items and services",103316100,"Food and Beverage","",Oseni,Kazano,""
190533,"Takeda Pharmaceuticals America, Inc.",IL,100000000339,10.00,09/20/2015,"In-kind items and services",336979276,Education,"",CONTRAVE,"",""
190533,"Novo Nordisk Inc",NJ,100000000144,9.54,08/28/2015,"In-kind items and services",269956162,"Food and Beverage","",Saxenda,"",""
190533,"Novo Nordisk Inc",NJ,100000000144,4.41,10/22/2015,"In-kind items and services",270035268,"Food and Beverage","",NovoLog,"",""
190533,"Takeda Pharmaceuticals America, Inc.",IL,100000000339,2.56,09/26/2013,"In-kind items and services",103316102,"Consulting Fee","",ULORIC,"",""
190533,"Janssen Pharmaceuticals, Inc",NJ,100000000232,1.24,03/06/2014,"In-kind items and services",156676150,"Food and Beverage","",Invokana,"",""
