Physician_Profile_ID,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_Name,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_State,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_ID,Total_Amount_of_Payment_USDollars,Date_of_Payment,Form_of_Payment_or_Transfer_of_Value,Record_ID,Nature_of_Payment_or_Transfer_of_Value,Name_of_Third_Party_Entity_Receiving_Payment_or_Transfer_of_Value,Name_of_Associated_Covered_Drug_or_Biological1,Name_of_Associated_Covered_Drug_or_Biological2,Contextual_Information
894350,"Intuitive Surgical, Inc.",CA,100000005384,155.60,11/04/2014,"In-kind items and services",211826076,"Travel and Lodging","","","",""
894350,"Intuitive Surgical, Inc.",CA,100000005384,155.60,11/04/2014,"In-kind items and services",211826074,"Travel and Lodging","","","",""
894350,"Intuitive Surgical, Inc.",CA,100000005384,132.97,10/21/2014,"In-kind items and services",211826072,"Food and Beverage","","","",""
894350,"Intuitive Surgical, Inc.",CA,100000005384,63.69,03/05/2015,"Cash or cash equivalent",341638650,"Food and Beverage","","","",""
894350,"Intuitive Surgical, Inc.",CA,100000005384,26.52,11/26/2015,"Cash or cash equivalent",341638644,"Food and Beverage","","","",""
894350,"Intuitive Surgical, Inc.",CA,100000005384,26.11,06/11/2015,"Cash or cash equivalent",341638639,"Food and Beverage","","","",""
894350,"The Medicines Company",NJ,100000010428,22.89,02/27/2015,"In-kind items and services",337743108,"Food and Beverage","",ORBACTIV,"",""
894350,"Baxter Healthcare",IL,100000011010,19.54,04/28/2015,"In-kind items and services",338198756,"Food and Beverage","","BioSurgery - FLOSEAL","",""
894350,"Intuitive Surgical, Inc.",CA,100000005384,18.91,09/24/2014,"In-kind items and services",211826064,"Food and Beverage","","","",""
894350,"Intuitive Surgical, Inc.",CA,100000005384,17.50,09/17/2014,"In-kind items and services",211826060,"Travel and Lodging","","","",""
894350,"Intuitive Surgical, Inc.",CA,100000005384,16.23,11/26/2014,"In-kind items and services",211826080,"Food and Beverage","","","",""
894350,"Intuitive Surgical, Inc.",CA,100000005384,15.40,09/24/2014,"In-kind items and services",211826066,"Travel and Lodging","","","",""
894350,"Intuitive Surgical, Inc.",CA,100000005384,14.32,11/26/2014,"In-kind items and services",211826086,"Travel and Lodging","","","",""
894350,"Intuitive Surgical, Inc.",CA,100000005384,13.34,10/22/2015,"Cash or cash equivalent",341638634,"Travel and Lodging","","","",""
894350,"Intuitive Surgical, Inc.",CA,100000005384,13.12,09/24/2014,"In-kind items and services",211826070,"Travel and Lodging","","","",""
894350,"Intuitive Surgical, Inc.",CA,100000005384,13.10,09/16/2014,"In-kind items and services",211826054,"Food and Beverage","","","",""
894350,"Intuitive Surgical, Inc.",CA,100000005384,9.52,09/24/2014,"In-kind items and services",211826062,"Food and Beverage","","","",""
894350,"Intuitive Surgical, Inc.",CA,100000005384,8.92,11/26/2014,"In-kind items and services",211826084,"Travel and Lodging","","","",""
894350,"Intuitive Surgical, Inc.",CA,100000005384,8.63,11/26/2014,"In-kind items and services",211826082,"Travel and Lodging","","","",""
894350,"Intuitive Surgical, Inc.",CA,100000005384,8.49,09/17/2014,"In-kind items and services",211826058,"Travel and Lodging","","","",""
894350,"Intuitive Surgical, Inc.",CA,100000005384,7.00,09/24/2014,"In-kind items and services",211826068,"Travel and Lodging","","","",""
894350,"Intuitive Surgical, Inc.",CA,100000005384,6.40,10/22/2015,"Cash or cash equivalent",341638628,"Travel and Lodging","","","",""
894350,"Intuitive Surgical, Inc.",CA,100000005384,5.34,10/22/2015,"Cash or cash equivalent",341638624,"Travel and Lodging","","","",""
894350,"Intuitive Surgical, Inc.",CA,100000005384,4.20,09/17/2014,"In-kind items and services",211826056,"Travel and Lodging","","","",""
894350,"Intuitive Surgical, Inc.",CA,100000005384,3.42,11/26/2014,"In-kind items and services",211826078,"Food and Beverage","","","",""
