Physician_Profile_ID,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_Name,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_State,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_ID,Total_Amount_of_Payment_USDollars,Date_of_Payment,Form_of_Payment_or_Transfer_of_Value,Record_ID,Nature_of_Payment_or_Transfer_of_Value,Name_of_Third_Party_Entity_Receiving_Payment_or_Transfer_of_Value,Name_of_Associated_Covered_Drug_or_Biological1,Name_of_Associated_Covered_Drug_or_Biological2,Contextual_Information
114928,"Pacira Pharmaceuticals Incorporated",NJ,100000000135,3810.00,11/10/2015,"Cash or cash equivalent",340309774,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",EXPAREL,"",1
114928,"Pacira Pharmaceuticals Incorporated",NJ,100000000135,2910.00,07/29/2015,"Cash or cash equivalent",340309766,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",EXPAREL,"",0
114928,"Arthrex, Inc.",FL,100000005371,1613.00,01/18/2014,"In-kind items and services",187652666,Education,"","","",""
114928,"Arthrex, Inc.",FL,100000005371,1512.00,10/17/2013,"In-kind items and services",23189520,Education,"","","",""
114928,"Pacira Pharmaceuticals Incorporated",NJ,100000000135,1500.00,06/18/2014,"Cash or cash equivalent",195541090,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",Exparel,"",""
114928,"Pacira Pharmaceuticals Incorporated",NJ,100000000135,1455.00,08/26/2015,"Cash or cash equivalent",340309768,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",EXPAREL,"",0
114928,"WARDLOW ENTERPRISES",IA,100000010546,1382.31,01/18/2014,"In-kind items and services",153916000,"Travel and Lodging","","","",""
114928,"Smith & Nephew, Inc.",TN,100000005456,850.50,06/18/2015,"In-kind items and services",303161780,"Travel and Lodging","","","",""
114928,"Smith & Nephew, Inc.",TN,100000005456,772.23,06/30/2014,"In-kind items and services",182920856,"Travel and Lodging","","","",""
114928,"Zimmer Holding Inc",IN,100000000103,647.20,10/02/2014,"In-kind items and services",216464289,"Travel and Lodging","","","","Travel and lodging provided in the context of a medical training and education program on the safe and effective use of Zimmer products."
114928,"Arthrex, Inc.",FL,100000005371,525.38,12/11/2013,"In-kind items and services",23189525,"Travel and Lodging","","","",""
114928,"Pacira Pharmaceuticals Incorporated",NJ,100000000135,500.00,06/11/2015,"Cash or cash equivalent",340309764,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",EXPAREL,"",0
114928,"Smith & Nephew, Inc.",TN,100000005456,425.75,07/01/2014,"In-kind items and services",182920860,"Travel and Lodging","","","",""
