Physician_Profile_ID,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_Name,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_State,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_ID,Total_Amount_of_Payment_USDollars,Date_of_Payment,Form_of_Payment_or_Transfer_of_Value,Record_ID,Nature_of_Payment_or_Transfer_of_Value,Name_of_Third_Party_Entity_Receiving_Payment_or_Transfer_of_Value,Name_of_Associated_Covered_Drug_or_Biological1,Name_of_Associated_Covered_Drug_or_Biological2,Contextual_Information
334078,"Boehringer Ingelheim Pharmaceuticals, Inc.",CT,100000000234,41.67,10/24/2013,"In-kind items and services",104459216,"Food and Beverage","",SPIRIVA,"",""
334078,"Roche Diagnostics Corporation",IN,100000005419,22.21,05/06/2015,"In-kind items and services",300030428,"Food and Beverage","","","",""
334078,"Janssen Pharmaceuticals, Inc",NJ,100000000232,21.42,05/19/2015,"In-kind items and services",275561852,"Food and Beverage","",Xarelto,Invokana,""
334078,"AbbVie, Inc.",IL,100000000204,20.88,11/01/2013,"In-kind items and services",31090876,"Food and Beverage","",Androgel,"",""
334078,"Boehringer Ingelheim Pharmaceuticals, Inc.",CT,100000000234,20.84,11/20/2013,"In-kind items and services",104447262,"Food and Beverage","",PRADAXA,"",""
334078,"Daiichi Sankyo Inc.",NJ,100000000195,19.81,12/13/2013,"In-kind items and services",108664698,"Food and Beverage","",Azor,"",""
334078,"Takeda Pharmaceuticals America, Inc.",IL,100000000339,19.18,04/03/2014,"In-kind items and services",194482336,"Food and Beverage","",Brintellix,"",""
334078,"Sunovion Pharmaceuticals Inc.",MA,100000000254,17.19,10/28/2013,"In-kind items and services",12898256,"Food and Beverage","",Brovana,"",""
334078,"Daiichi Sankyo Inc.",NJ,100000000195,16.00,11/12/2013,"In-kind items and services",108657528,"Food and Beverage","",Welchol,"",""
334078,"GlaxoSmithKline, LLC.",NC,100000005449,15.90,06/25/2014,"In-kind items and services",198800002,"Food and Beverage","",ANORO,BREO,""
334078,"AbbVie, Inc.",IL,100000000204,15.12,09/01/2013,"In-kind items and services",31090875,"Food and Beverage","",Androgel,"",""
334078,"AstraZeneca Pharmaceuticals LP",DE,100000000146,14.77,10/07/2013,"In-kind items and services",12164631,"Food and Beverage","",ONGLYZA,"","Informational Meal"
