Physician_Profile_ID,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_Name,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_State,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_ID,Total_Amount_of_Payment_USDollars,Date_of_Payment,Form_of_Payment_or_Transfer_of_Value,Record_ID,Nature_of_Payment_or_Transfer_of_Value,Name_of_Third_Party_Entity_Receiving_Payment_or_Transfer_of_Value,Name_of_Associated_Covered_Drug_or_Biological1,Name_of_Associated_Covered_Drug_or_Biological2,Contextual_Information
900898,"Arthrex, Inc.",FL,100000005371,3406.00,02/23/2015,"In-kind items and services",301696985,Education,"","","",""
900898,"Arthrex, Inc.",FL,100000005371,3258.00,06/12/2015,"In-kind items and services",301696988,Education,"","","",""
900898,"RSW Medical Company, Inc.",SD,100000010409,380.00,02/23/2015,"In-kind items and services",292568304,"Travel and Lodging","","","",""
900898,"Arthrex, Inc.",FL,100000005371,306.04,06/30/2015,"In-kind items and services",301697002,"Travel and Lodging","","","",""
900898,"Arthrex, Inc.",FL,100000005371,55.20,06/30/2015,"In-kind items and services",301696996,"Food and Beverage","","","",""
900898,"RSW Medical Company, Inc.",SD,100000010409,40.00,12/06/2013,"In-kind items and services",22617945,Education,"","","",""
900898,"Zimmer Biomet Holdings, Inc.",IN,100000000103,33.86,05/21/2015,"In-kind items and services",301267434,"Food and Beverage","","","",""
900898,"Stryker Corporation",MI,100000010503,30.46,07/11/2014,"Cash or cash equivalent",199187600,"Food and Beverage","","","",""
900898,"Arthrex, Inc.",FL,100000005371,28.00,02/23/2015,"In-kind items and services",301696978,"Food and Beverage","","","",""
900898,"Stryker Corporation",MI,100000010503,12.14,01/21/2015,"Cash or cash equivalent",324365566,"Food and Beverage","","","",""
900898,"Bioventus LLC",NC,100000000302,10.57,08/09/2013,"In-kind items and services",22833034,"Food and Beverage","","","",""
