Physician_Profile_ID,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_Name,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_State,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_ID,Total_Amount_of_Payment_USDollars,Date_of_Payment,Form_of_Payment_or_Transfer_of_Value,Record_ID,Nature_of_Payment_or_Transfer_of_Value,Name_of_Third_Party_Entity_Receiving_Payment_or_Transfer_of_Value,Name_of_Associated_Covered_Drug_or_Biological1,Name_of_Associated_Covered_Drug_or_Biological2,Contextual_Information
179780,"AstraZeneca Pharmaceuticals LP",DE,100000000146,101.36,01/14/2015,"In-kind items and services",255767360,"Food and Beverage","","BYDUREON PEN",FARXIGA,"Informational Meal"
179780,"Astellas Pharma US Inc",IL,100000000137,99.00,05/15/2015,"In-kind items and services",294811274,Education,"","","",""
179780,"Janssen Pharmaceuticals, Inc",NJ,100000000232,85.00,06/02/2015,"In-kind items and services",275141570,Education,"",Xarelto,"","Medical Textbook"
179780,"AstraZeneca Pharmaceuticals LP",DE,100000000146,23.34,06/03/2015,"In-kind items and services",256070454,"Food and Beverage","",SYMBICORT,"","Informational Meal"
179780,"AstraZeneca Pharmaceuticals LP",DE,100000000146,22.07,12/03/2014,"In-kind items and services",150217604,"Food and Beverage","","BYDUREON WEEKLY","","Informational Meal"
179780,"Daiichi Sankyo Inc.",NJ,100000000195,21.40,05/28/2014,"In-kind items and services",199570366,"Food and Beverage","","","",""
179780,"AstraZeneca Pharmaceuticals LP",DE,100000000146,21.18,08/18/2014,"In-kind items and services",148421980,"Food and Beverage","","BYDUREON WEEKLY","","Informational Meal"
179780,"AstraZeneca Pharmaceuticals LP",DE,100000000146,19.34,05/19/2014,"In-kind items and services",148410504,"Food and Beverage","",FARXIGA,"","Informational Meal"
179780,"Novo Nordisk Inc",NJ,100000000144,18.89,05/05/2014,"In-kind items and services",161236818,"Food and Beverage","",Levemir,NovoLog,""
179780,"Novo Nordisk Inc",NJ,100000000144,18.33,06/29/2015,"In-kind items and services",266914718,"Food and Beverage","",Levemir,NovoLog,""
179780,"Janssen Pharmaceuticals, Inc",NJ,100000000232,18.25,09/30/2015,"In-kind items and services",275141544,"Food and Beverage","",Invokana,Xarelto,"Related to product discussion"
179780,"Novo Nordisk Inc",NJ,100000000144,17.31,06/01/2015,"In-kind items and services",266790066,"Food and Beverage","",Levemir,Victoza,""
179780,"Novo Nordisk Inc",NJ,100000000144,16.88,09/10/2014,"In-kind items and services",162093890,"Food and Beverage","","","",""
179780,"AstraZeneca Pharmaceuticals LP",DE,100000000146,16.81,03/05/2014,"In-kind items and services",148366688,"Food and Beverage","",FARXIGA,"","Informational Meal"
179780,"Astellas Pharma US Inc",IL,100000000137,16.68,04/21/2014,"In-kind items and services",168865048,"Food and Beverage","",Myrbetriq,"",""
179780,"Astellas Pharma US Inc",IL,100000000137,16.67,10/08/2015,"In-kind items and services",294921934,"Food and Beverage","",Myrbetriq,Vesicare,""
179780,"AbbVie, Inc.",IL,100000000204,16.33,01/06/2014,"In-kind items and services",189112796,"Food and Beverage","",Synthroid,"",""
179780,"Boehringer Ingelheim Pharmaceuticals, Inc.",CT,100000000234,16.10,09/21/2015,"In-kind items and services",290395894,"Food and Beverage","",STIOLTO,"",""
