Physician_Profile_ID,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_Name,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_State,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_ID,Total_Amount_of_Payment_USDollars,Date_of_Payment,Form_of_Payment_or_Transfer_of_Value,Record_ID,Nature_of_Payment_or_Transfer_of_Value,Name_of_Third_Party_Entity_Receiving_Payment_or_Transfer_of_Value,Name_of_Associated_Covered_Drug_or_Biological1,Name_of_Associated_Covered_Drug_or_Biological2,Contextual_Information
351918,"Allergan Inc.",CA,100000000278,99.52,03/05/2014,"In-kind items and services",192429918,"Food and Beverage","",COMBIGAN,"",""
351918,"Allergan Inc.",CA,100000000278,87.95,10/15/2013,"In-kind items and services",102516698,"Food and Beverage","",LUMIGAN,"",""
351918,"Alcon Laboratories Inc",TX,100000005405,85.94,08/08/2013,"In-kind items and services",23021808,"Food and Beverage","","","",""
351918,"Allergan Inc.",CA,100000000278,84.66,02/05/2014,"In-kind items and services",192429914,"Food and Beverage","",RESTASIS,"",""
351918,"Alcon Laboratories Inc",TX,100000005405,82.60,06/25/2014,"In-kind items and services",167489392,"Food and Beverage","","","",""
351918,"Alcon Laboratories Inc",TX,100000005405,82.37,05/27/2014,"In-kind items and services",167489396,"Food and Beverage","","","",""
351918,"Alcon Laboratories Inc",TX,100000005405,61.60,10/10/2013,"In-kind items and services",23028088,"Food and Beverage","","","",""
351918,"Alcon Laboratories Inc",TX,100000005405,23.90,05/29/2014,"In-kind items and services",167489400,"Food and Beverage","","","",""
351918,"Allergan Inc.",CA,100000000278,19.75,06/09/2014,"In-kind items and services",198007528,"Food and Beverage","",RESTASIS,"",""
351918,"Allergan Inc.",CA,100000000278,17.59,08/29/2013,"In-kind items and services",102516696,"Food and Beverage","",LUMIGAN,"",""
351918,"Allergan Inc.",CA,100000000278,14.03,09/23/2014,"In-kind items and services",198007532,"Food and Beverage","",RESTASIS,"",""
351918,"Allergan Inc.",CA,100000000278,13.99,03/11/2014,"In-kind items and services",198007510,"Food and Beverage","",RESTASIS,"",""
351918,"Allergan Inc.",CA,100000000278,12.27,05/04/2015,"In-kind items and services",288641754,"Food and Beverage","",RESTASIS,"",""
351918,"Allergan Inc.",CA,100000000278,11.16,09/30/2013,"In-kind items and services",102516702,"Food and Beverage","",RESTASIS,"",""
351918,"Johnson & Johnson Vision Care, Inc.",FL,100000005397,11.12,07/29/2014,"In-kind items and services",124112387,"Food and Beverage","","","",""
351918,"Alcon Laboratories Inc",TX,100000005405,3.90,05/29/2014,"In-kind items and services",167489404,"Food and Beverage","","","",""
351918,"Allergan Inc.",CA,100000000278,2.41,03/28/2014,"In-kind items and services",198007518,"Food and Beverage","",RESTASIS,"",""
351918,"Allergan Inc.",CA,100000000278,1.95,10/25/2013,"In-kind items and services",102516704,"Food and Beverage","",RESTASIS,"",""
351918,"Allergan Inc.",CA,100000000278,1.39,08/26/2013,"In-kind items and services",102516700,"Food and Beverage","",RESTASIS,"",""
351918,"Allergan Inc.",CA,100000000278,1.29,12/18/2014,"In-kind items and services",198007538,"Food and Beverage","",RESTASIS,"",""
351918,"Allergan Inc.",CA,100000000278,1.23,03/11/2014,"In-kind items and services",198007514,"Food and Beverage","",RESTASIS,"",""
351918,"Allergan Inc.",CA,100000000278,1.20,05/12/2014,"In-kind items and services",198007522,"Food and Beverage","",RESTASIS,"",""
351918,"Allergan Inc.",CA,100000000278,0.46,02/20/2014,"In-kind items and services",198007502,"Food and Beverage","",RESTASIS,"",""
351918,"Johnson & Johnson Vision Care, Inc.",FL,100000005397,0.33,07/29/2014,"In-kind items and services",124112389,"Food and Beverage","","","",""
