Physician_Profile_ID,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_Name,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_State,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_ID,Total_Amount_of_Payment_USDollars,Date_of_Payment,Form_of_Payment_or_Transfer_of_Value,Record_ID,Nature_of_Payment_or_Transfer_of_Value,Name_of_Third_Party_Entity_Receiving_Payment_or_Transfer_of_Value,Name_of_Associated_Covered_Drug_or_Biological1,Name_of_Associated_Covered_Drug_or_Biological2,Contextual_Information
306763,"Questcor Pharmaceuticals",CA,100000010569,3000.00,08/22/2013,"Cash or cash equivalent",30069899,Honoraria,"",ACTHAR,"",""
306763,"Questcor Pharmaceuticals",CA,100000010569,300.80,08/22/2013,"Cash or cash equivalent",30069906,"Travel and Lodging","",ACTHAR,"",""
306763,"Questcor Pharmaceuticals",CA,100000010569,288.46,08/22/2013,"Cash or cash equivalent",30069902,"Food and Beverage","",ACTHAR,"",""
306763,"Cyberonics, Inc.",TX,100000010946,242.04,09/27/2013,"In-kind items and services",104883938,"Food and Beverage","","","",""
306763,"Questcor Pharmaceuticals",CA,100000010569,211.68,08/22/2013,"In-kind items and services",30069904,"Travel and Lodging","",ACTHAR,"",""
306763,"Supernus Pharmaceuticals, Inc.",MD,100000011150,174.67,10/02/2013,"Cash or cash equivalent",31965788,"Food and Beverage","","TROKENDI XR","",""
306763,"Cyberonics, Inc.",TX,100000010946,159.19,12/07/2013,"In-kind items and services",104883494,"Food and Beverage","","","",""
306763,"Cyberonics, Inc.",TX,100000010946,151.76,06/29/2015,"In-kind items and services",336811912,"Food and Beverage","","","",""
306763,"Cyberonics, Inc.",TX,100000010946,138.74,09/30/2014,"In-kind items and services",210220316,"Food and Beverage","","","",""
306763,"Cyberonics, Inc.",TX,100000010946,126.36,11/12/2015,"In-kind items and services",336811910,"Food and Beverage","","","",""
306763,"Lundbeck LLC",IL,100000000236,122.06,10/21/2013,"Cash or cash equivalent",29813133,Honoraria,"",SABRIL,"",""
306763,"Cyberonics, Inc.",TX,100000010946,107.25,07/08/2014,"In-kind items and services",210221678,"Food and Beverage","","","",""
306763,"EISAI INC.",NJ,100000000136,101.03,06/09/2015,"Cash or cash equivalent",338042408,"Food and Beverage","",BANZEL,"",""
306763,"EISAI INC.",NJ,100000000136,90.75,07/30/2015,"Cash or cash equivalent",338019176,"Food and Beverage","",FYCOMPA,"",""
306763,"Cyberonics, Inc.",TX,100000010946,90.09,02/12/2015,"In-kind items and services",336811908,"Food and Beverage","","","",""
306763,"Novartis Vaccines and Diagnostics Inc",MA,100000000209,73.11,03/20/2014,"In-kind items and services",165566528,"Food and Beverage","",Menveo,"",""
306763,"Cyberonics, Inc.",TX,100000010946,63.52,01/31/2014,"In-kind items and services",210223918,"Food and Beverage","","","",""
306763,"Eisai Inc.",NJ,100000000136,56.95,10/31/2013,"Cash or cash equivalent",152471626,"Food and Beverage","",Banzel,"",""
306763,"Cyberonics, Inc.",TX,100000010946,37.61,08/15/2013,"In-kind items and services",104881438,"Food and Beverage","","","",""
306763,"Supernus Pharmaceuticals, Inc.",MD,100000011150,33.33,10/02/2013,"Cash or cash equivalent",31965790,"Food and Beverage","","TROKENDI XR","",""
306763,"Supernus Pharmaceuticals, Inc.",MD,100000011150,33.33,10/02/2013,"Cash or cash equivalent",31965793,"Food and Beverage","","TROKENDI XR","",""
306763,"Eisai Inc.",NJ,100000000136,31.41,10/23/2014,"Cash or cash equivalent",184767848,"Food and Beverage","",Banzel,"",""
306763,"Eisai Inc.",NJ,100000000136,29.09,10/24/2014,"Cash or cash equivalent",184734376,"Food and Beverage","",Fycompa,"",""
306763,"Cyberonics, Inc.",TX,100000010946,23.84,11/14/2013,"In-kind items and services",104880802,"Food and Beverage","","","",""
306763,"Questcor Pharmaceuticals",CA,100000010569,22.12,08/22/2013,"Cash or cash equivalent",30069901,"Consulting Fee","",ACTHAR,"",""
306763,"Supernus Pharmaceuticals, Inc.",MD,100000011150,16.03,06/29/2015,"Cash or cash equivalent",335870344,"Food and Beverage","","TROKENDI XR","",""
306763,"Supernus Pharmaceuticals, Inc.",MD,100000011150,15.75,07/14/2015,"Cash or cash equivalent",335870348,"Food and Beverage","","TROKENDI XR","",""
306763,"Eisai Inc.",NJ,100000000136,10.51,04/17/2014,"Cash or cash equivalent",184734378,"Food and Beverage","",Fycompa,"",""
306763,"Cyberonics, Inc.",TX,100000010946,8.10,08/17/2015,"In-kind items and services",336811906,"Food and Beverage","","","",""
306763,"EISAI INC.",NJ,100000000136,2.45,02/25/2015,"Cash or cash equivalent",337953862,"Food and Beverage","",BANZEL,"",""
306763,"EISAI INC.",NJ,100000000136,2.06,01/08/2015,"Cash or cash equivalent",338028046,Education,"",FYCOMPA,"",""
