Physician_Profile_ID,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_Name,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_State,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_ID,Total_Amount_of_Payment_USDollars,Date_of_Payment,Form_of_Payment_or_Transfer_of_Value,Record_ID,Nature_of_Payment_or_Transfer_of_Value,Name_of_Third_Party_Entity_Receiving_Payment_or_Transfer_of_Value,Name_of_Associated_Covered_Drug_or_Biological1,Name_of_Associated_Covered_Drug_or_Biological2,Contextual_Information
143890,"Terumo Medical Corporation",NJ,100000000291,505.70,04/09/2015,"Cash or cash equivalent",270435008,"Travel and Lodging","","","",""
143890,"Terumo Medical Corporation",NJ,100000000291,145.77,10/15/2015,"Cash or cash equivalent",270435028,"Travel and Lodging","","","",""
143890,"Terumo Medical Corporation",NJ,100000000291,134.47,05/07/2015,"Cash or cash equivalent",270435024,"Travel and Lodging","","","",""
143890,"Boston Scientific Corporation",MA,100000005674,101.05,04/10/2014,"In-kind items and services",152937406,"Food and Beverage","","","",""
143890,"Access Closure, Inc",OH,100000010722,28.10,12/05/2013,"In-kind items and services",162748772,"Food and Beverage","","","",""
143890,"Daiichi Sankyo Inc.",NJ,100000000195,23.17,08/26/2013,"In-kind items and services",100787904,"Food and Beverage","",Benicar,"",""
143890,"Bard Peripheral Vascular, Inc.",AZ,100000005481,22.66,10/28/2013,"Cash or cash equivalent",101621504,"Food and Beverage","","","",""
143890,"BIOTRONIK INC.",OR,100000010579,20.89,03/25/2014,"In-kind items and services",221284062,"Food and Beverage","","","",""
143890,"AstraZeneca Pharmaceuticals LP",DE,100000000146,13.02,08/26/2013,"In-kind items and services",101047268,"Food and Beverage","",BRILINTA,"","Informational Meal"
143890,"Astellas Pharma US Inc",IL,100000000137,12.92,12/22/2015,"In-kind items and services",295083448,"Food and Beverage","",Lexiscan,"",""
143890,"Medtronic Vascular, Inc.",MN,100000010384,12.77,01/30/2014,"In-kind items and services",136885008,"Food and Beverage","","","",""
143890,"Terumo Medical Corporation",NJ,100000000291,9.78,05/07/2015,"Cash or cash equivalent",270435020,"Food and Beverage","","","",""
143890,"Terumo Medical Corporation",NJ,100000000291,7.15,05/06/2015,"Cash or cash equivalent",270435016,"Food and Beverage","","","",""
