Physician_Profile_ID,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_Name,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_State,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_ID,Total_Amount_of_Payment_USDollars,Date_of_Payment,Form_of_Payment_or_Transfer_of_Value,Record_ID,Nature_of_Payment_or_Transfer_of_Value,Name_of_Third_Party_Entity_Receiving_Payment_or_Transfer_of_Value,Name_of_Associated_Covered_Drug_or_Biological1,Name_of_Associated_Covered_Drug_or_Biological2,Contextual_Information
176747,"Covidien Sales LLC",MA,100000000098,583.81,05/15/2015,"In-kind items and services",295171596,"Travel and Lodging","","","",""
176747,"Medtronic Vascular, Inc.",MN,100000010384,389.54,05/16/2015,"In-kind items and services",296925880,"Travel and Lodging","","","",""
176747,"Medtronic Vascular, Inc.",MN,100000010384,318.99,07/23/2015,"In-kind items and services",296925874,"Food and Beverage","","","",""
176747,"Medtronic Vascular, Inc.",MN,100000010384,194.92,08/07/2015,"In-kind items and services",296925872,"Travel and Lodging","","","",""
176747,"Medtronic Vascular, Inc.",MN,100000010384,152.95,08/07/2015,"In-kind items and services",296925870,"Travel and Lodging","","","",""
176747,"LILLY USA, LLC",IN,100000000066,99.00,08/06/2014,"In-kind items and services",137680626,Education,"","","",""
176747,"Pfizer Inc.",NY,100000000286,50.21,02/20/2015,"In-kind items and services",323511054,"Food and Beverage","",ELIQUIS,"",""
176747,"Thoratec Corporation",CA,100000000296,44.07,05/13/2015,"In-kind items and services",263747102,"Food and Beverage","","","",""
176747,"Abbott Laboratories",IL,100000010680,39.52,05/16/2015,"In-kind items and services",333063772,"Food and Beverage","","","","CTE84 31278464 19891228"
176747,"Medtronic Vascular, Inc.",MN,100000010384,35.63,08/07/2015,"In-kind items and services",296925878,"Food and Beverage","","","",""
176747,"Abbott Laboratories",IL,100000010680,32.37,03/20/2015,"In-kind items and services",333023898,"Food and Beverage","","","","CTE84 30175813 19891228"
176747,"Boehringer Ingelheim Pharmaceuticals, Inc.",CT,100000000234,29.60,08/10/2015,"In-kind items and services",290528226,"Food and Beverage","",Pradaxa,"",""
176747,"St. Jude Medical, Inc.",MN,100000000310,27.66,02/20/2015,"Cash or cash equivalent",259523026,"Food and Beverage","","","",""
176747,"AstraZeneca Pharmaceuticals LP",DE,100000000146,20.75,03/26/2015,"In-kind items and services",260104376,"Food and Beverage","",CRESTOR,"","Informational Meal"
176747,"LILLY USA, LLC",IN,100000000066,19.65,10/25/2014,"In-kind items and services",137628756,"Food and Beverage","",EFFIENT,"",""
176747,"St. Jude Medical, Inc.",MN,100000000310,19.15,10/06/2015,"Cash or cash equivalent",259523028,"Food and Beverage","","","",""
176747,"Abbott Laboratories",IL,100000010680,18.98,12/15/2015,"In-kind items and services",332924158,"Food and Beverage","","","","CTE84 35629446 21463518"
176747,"Janssen Pharmaceuticals, Inc",NJ,100000000232,18.33,05/05/2015,"In-kind items and services",275782322,"Food and Beverage","",Xarelto,"",""
176747,"E.R. Squibb & Sons, L.L.C.",NJ,100000005499,18.24,04/15/2014,"Cash or cash equivalent",187852446,"Food and Beverage","",ELIQUIS,"",""
176747,"LILLY USA, LLC",IN,100000000066,18.14,09/18/2014,"In-kind items and services",137733624,"Food and Beverage","",EFFIENT,"",""
176747,"Janssen Pharmaceuticals, Inc",NJ,100000000232,17.98,12/11/2015,"In-kind items and services",275782328,"Food and Beverage","",Xarelto,"","Related to product discussion"
176747,"Janssen Pharmaceuticals, Inc",NJ,100000000232,17.41,07/28/2015,"In-kind items and services",275782324,"Food and Beverage","",Xarelto,"",""
176747,"Lilly USA, LLC",IN,100000000066,17.23,04/06/2015,"In-kind items and services",268150314,"Food and Beverage","",EFFIENT,"",""
176747,"Lilly USA, LLC",IN,100000000066,16.78,06/30/2015,"In-kind items and services",268150316,"Food and Beverage","",EFFIENT,"",""
176747,"E.R. Squibb & Sons, L.L.C.",NJ,100000005499,16.71,06/04/2014,"Cash or cash equivalent",187913710,"Food and Beverage","",ELIQUIS,"",""
176747,"Janssen Pharmaceuticals, Inc",NJ,100000000232,16.54,09/29/2015,"In-kind items and services",275782326,"Food and Beverage","",Xarelto,"","Related to product discussion"
176747,"LILLY USA, LLC",IN,100000000066,15.85,06/06/2014,"In-kind items and services",137578564,"Food and Beverage","",EFFIENT,"",""
176747,"LILLY USA, LLC",IN,100000000066,15.55,02/27/2014,"In-kind items and services",137868340,"Food and Beverage","",EFFIENT,"",""
176747,"Actelion Pharmaceuticals US, Inc.",CA,100000010813,15.33,08/17/2015,"In-kind items and services",326574070,"Food and Beverage","","OPSUMIT MACITENTAN","",""
176747,"Lilly USA, LLC",IN,100000000066,15.11,03/02/2015,"In-kind items and services",268150312,"Food and Beverage","",EFFIENT,"",""
