Physician_Profile_ID,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_Name,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_State,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_ID,Total_Amount_of_Payment_USDollars,Date_of_Payment,Form_of_Payment_or_Transfer_of_Value,Record_ID,Nature_of_Payment_or_Transfer_of_Value,Name_of_Third_Party_Entity_Receiving_Payment_or_Transfer_of_Value,Name_of_Associated_Covered_Drug_or_Biological1,Name_of_Associated_Covered_Drug_or_Biological2,Contextual_Information
100584,"BIomet 3i, LLC",FL,100000005638,385.81,09/20/2014,"In-kind items and services",200267556,"Food and Beverage","","","",""
100584,"BIOMET 3I, LLC",FL,100000005638,86.05,11/09/2013,"In-kind items and services",103029932,"Food and Beverage","","","",""
100584,"BIOMET 3I, LLC",FL,100000005638,82.00,09/10/2013,"In-kind items and services",103032880,Education,"","","",""
100584,"Zimmer Biomet Holdings, Inc.",IN,100000000103,64.99,02/03/2015,"In-kind items and services",301275312,"Food and Beverage","","","",""
100584,"Zimmer Biomet Holdings, Inc.",IN,100000000103,38.88,05/13/2015,"In-kind items and services",300950270,"Food and Beverage","","","",""
100584,"BIomet 3i, LLC",FL,100000005638,36.71,09/20/2014,"In-kind items and services",200235774,"Food and Beverage","","","",""
100584,"Biomet Biologics, LLC",IN,100000005640,35.46,09/20/2014,"In-kind items and services",195578883,"Food and Beverage","","","",""
100584,"BIomet 3i, LLC",FL,100000005638,32.62,09/20/2014,"In-kind items and services",200221174,"Food and Beverage","","","",""
100584,"BIOMET 3I, LLC",FL,100000005638,31.00,11/09/2013,"In-kind items and services",103029934,"Food and Beverage","","","",""
100584,"BIomet 3i, LLC",FL,100000005638,29.36,09/20/2014,"In-kind items and services",200220591,"Food and Beverage","","","",""
100584,"BIomet 3i, LLC",FL,100000005638,26.90,07/08/2014,"In-kind items and services",200215102,"Food and Beverage","","","",""
100584,"Zimmer Biomet Holdings, Inc.",IN,100000000103,26.57,01/26/2015,"In-kind items and services",300905084,"Food and Beverage","","","",""
100584,"Zimmer Biomet Holdings, Inc.",IN,100000000103,26.27,03/24/2015,"In-kind items and services",300886458,"Food and Beverage","","","",""
100584,"BIomet 3i, LLC",FL,100000005638,26.06,09/23/2014,"In-kind items and services",200235751,"Food and Beverage","","","",""
100584,"BIomet 3i, LLC",FL,100000005638,25.42,01/30/2014,"In-kind items and services",200297512,"Food and Beverage","","","",""
100584,"BIOMET 3I, LLC",FL,100000005638,24.02,11/10/2013,"In-kind items and services",103029938,"Food and Beverage","","","",""
100584,"BIomet 3i, LLC",FL,100000005638,23.21,05/20/2014,"In-kind items and services",200169094,"Food and Beverage","","","",""
100584,"BIomet 3i, LLC",FL,100000005638,23.12,04/07/2014,"In-kind items and services",200185244,"Food and Beverage","","","",""
100584,"BIomet 3i, LLC",FL,100000005638,22.45,10/01/2014,"In-kind items and services",200233016,"Food and Beverage","","","",""
100584,"BIomet 3i, LLC",FL,100000005638,20.12,10/09/2014,"In-kind items and services",200235766,"Food and Beverage","","","",""
100584,"BIOMET 3I, LLC",FL,100000005638,16.57,12/23/2013,"In-kind items and services",103029936,"Food and Beverage","","","",""
100584,"BIomet 3i, LLC",FL,100000005638,14.89,11/14/2014,"In-kind items and services",200234493,"Food and Beverage","","","",""
100584,"Zimmer Biomet Holdings, Inc.",IN,100000000103,14.83,11/17/2015,"In-kind items and services",301127560,"Food and Beverage","","","",""
100584,"BIomet 3i, LLC",FL,100000005638,11.20,08/19/2014,"In-kind items and services",200234442,"Food and Beverage","","","",""
100584,"DENTSPLY IH Inc.",PA,100000010676,10.36,10/28/2015,"Cash or cash equivalent",328670466,"Food and Beverage","","","",""
100584,"BIomet 3i, LLC",FL,100000005638,9.19,06/12/2014,"In-kind items and services",200202344,"Food and Beverage","","","",""
100584,"Zimmer Biomet Holdings, Inc.",IN,100000000103,7.73,10/29/2015,"In-kind items and services",301037422,"Food and Beverage","","","",""
100584,"Zimmer Biomet Holdings, Inc.",IN,100000000103,6.23,08/13/2015,"In-kind items and services",300998868,"Food and Beverage","","","",""
