Physician_Profile_ID,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_Name,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_State,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_ID,Total_Amount_of_Payment_USDollars,Date_of_Payment,Form_of_Payment_or_Transfer_of_Value,Record_ID,Nature_of_Payment_or_Transfer_of_Value,Name_of_Third_Party_Entity_Receiving_Payment_or_Transfer_of_Value,Name_of_Associated_Covered_Drug_or_Biological1,Name_of_Associated_Covered_Drug_or_Biological2,Contextual_Information
1282164,"Abbott Laboratories",IL,100000010680,610.00,02/12/2014,"In-kind items and services",195957182,"Travel and Lodging","","","","AV AV 10743241 20140331 0011 AV 10743241 20140331 0011 0001"
1282164,"Abbott Laboratories",IL,100000010680,380.48,04/02/2014,"In-kind items and services",195945334,"Travel and Lodging","","","","AV AV 10032140 20140530 0016 AV 10032140 20140530 0016 0009"
1282164,"Abbott Laboratories",IL,100000010680,200.75,03/26/2014,"In-kind items and services",195958140,"Travel and Lodging","","","","AV AV 10201280 20140512 0078 AV 10201280 20140512 0078 0001"
1282164,"AstraZeneca Pharmaceuticals LP",DE,100000000146,124.25,04/24/2014,"In-kind items and services",150620618,"Food and Beverage","",BRILINTA,"","Educational Program"
1282164,"Abbott Laboratories",IL,100000010680,118.67,04/02/2014,"In-kind items and services",195902282,"Food and Beverage","","","","AV AV 10032140 20140530 0013 Day2 AV 10032140 20140530 0013 Day2 0013"
1282164,"Abbott Laboratories",IL,100000010680,116.32,04/03/2014,"In-kind items and services",195916742,"Food and Beverage","","","","CTE84 22454947 17113393"
1282164,"The Medicines Company",NJ,100000010428,109.15,12/09/2013,"In-kind items and services",32602078,"Food and Beverage","",ANGIOMAX,"",""
1282164,"Abbott Laboratories",IL,100000010680,107.20,04/29/2014,"In-kind items and services",195940382,"Food and Beverage","","","","AV AV 10669432 20140520 0004 AV 10669432 20140520 0004 0001"
1282164,"Medtronic Vascular, Inc.",MN,100000010384,99.00,09/04/2014,"In-kind items and services",137222344,"Food and Beverage","","","",""
1282164,"The Medicines Company",NJ,100000010428,85.14,09/12/2013,"In-kind items and services",32602075,Education,"",BRILINTA,ANGIOMAX,""
