Physician_Profile_ID,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_Name,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_State,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_ID,Total_Amount_of_Payment_USDollars,Date_of_Payment,Form_of_Payment_or_Transfer_of_Value,Record_ID,Nature_of_Payment_or_Transfer_of_Value,Name_of_Third_Party_Entity_Receiving_Payment_or_Transfer_of_Value,Name_of_Associated_Covered_Drug_or_Biological1,Name_of_Associated_Covered_Drug_or_Biological2,Contextual_Information
706805,"Stryker Corporation",MI,100000010503,400.00,03/26/2015,"Cash or cash equivalent",316852426,Grant,"","","",""
706805,"WRIGHT MEDICAL TECHNOLOGY, INC.",TN,100000086401,169.69,03/05/2015,"In-kind items and services",301419220,"Food and Beverage","","","",""
706805,"WRIGHT MEDICAL TECHNOLOGY, INC.",TN,100000086401,141.85,10/02/2014,"In-kind items and services",220700262,"Food and Beverage","","","",""
706805,"Stryker Corporation",MI,100000010503,136.13,10/02/2015,"Cash or cash equivalent",316852422,"Food and Beverage","","","",""
706805,"Integra LifeSciences Corporation",NJ,100000010950,123.65,01/21/2015,"In-kind items and services",292395550,"Food and Beverage","","","",""
706805,"Integra LifeSciences Corporation",NJ,100000010950,123.07,10/03/2014,"In-kind items and services",187656428,"Food and Beverage","","","",""
706805,"Integra LifeSciences Corporation",NJ,100000010950,122.70,09/30/2015,"In-kind items and services",292407240,"Food and Beverage","","","",""
706805,"Integra LifeSciences Corporation",NJ,100000010950,120.35,10/06/2014,"In-kind items and services",187645332,"Food and Beverage","","","",""
706805,"WRIGHT MEDICAL TECHNOLOGY, INC.",TN,100000086401,91.64,10/01/2015,"In-kind items and services",301493979,"Food and Beverage","","","",""
706805,"Stryker Corporation",MI,100000010503,68.03,02/11/2015,"Cash or cash equivalent",316852418,"Food and Beverage","","","",""
706805,"Pfizer Inc.",NY,100000000286,64.98,08/27/2015,"In-kind items and services",323616394,"Food and Beverage","",LYRICA,"",""
706805,"Pfizer Inc.",NY,100000000286,58.15,09/16/2014,"In-kind items and services",205856510,"Food and Beverage","",LYRICA,"",""
706805,"Stryker Corporation",MI,100000010503,47.25,08/06/2015,"Cash or cash equivalent",316852420,"Food and Beverage","","","",""
706805,"Stryker Corporation",MI,100000010503,44.80,07/23/2015,"Cash or cash equivalent",316819034,"Food and Beverage","","","",""
706805,"Stryker Corporation",MI,100000010503,40.45,12/01/2015,"Cash or cash equivalent",316819036,"Food and Beverage","","","",""
706805,"Stryker Corporation",MI,100000010503,21.48,10/07/2015,"Cash or cash equivalent",316852424,"Food and Beverage","","","",""
706805,"The Medicines Company",NJ,100000010428,19.08,02/20/2015,"In-kind items and services",337743712,"Food and Beverage","",ORBACTIV,"",""
706805,"The Medicines Company",NJ,100000010428,14.80,09/09/2015,"In-kind items and services",337743718,"Food and Beverage","",ORBACTIV,"",""
706805,"The Medicines Company",NJ,100000010428,13.67,04/20/2015,"In-kind items and services",337743714,"Food and Beverage","",ORBACTIV,"",""
706805,"The Medicines Company",NJ,100000010428,12.90,05/26/2015,"In-kind items and services",337743716,"Food and Beverage","",ORBACTIV,"",""
706805,"Zimmer Biomet Holdings, Inc.",IN,100000000103,12.71,07/30/2015,"In-kind items and services",301277069,"Food and Beverage","","","",""
706805,"WRIGHT MEDICAL TECHNOLOGY, INC.",TN,100000086401,11.46,10/25/2014,"In-kind items and services",220699350,"Food and Beverage","","","",""
706805,"Bioventus LLC",NC,100000000302,11.40,02/13/2015,"In-kind items and services",311824074,"Food and Beverage","","","",""
