Physician_Profile_ID,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_Name,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_State,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_ID,Total_Amount_of_Payment_USDollars,Date_of_Payment,Form_of_Payment_or_Transfer_of_Value,Record_ID,Nature_of_Payment_or_Transfer_of_Value,Name_of_Third_Party_Entity_Receiving_Payment_or_Transfer_of_Value,Name_of_Associated_Covered_Drug_or_Biological1,Name_of_Associated_Covered_Drug_or_Biological2,Contextual_Information
217756,"A-dec, Inc.",OR,100000005393,296.00,07/24/2014,"In-kind items and services",200760354,Gift,"","","",""
217756,"Patterson Companies, Inc.",MN,100000011158,120.00,05/01/2014,"Cash or cash equivalent",217568600,Gift,"","","",""
217756,"Patterson Companies, Inc.",MN,100000011158,120.00,05/01/2014,"Cash or cash equivalent",219313204,Gift,"","","",""
217756,"Patterson Companies, Inc.",MN,100000011158,120.00,05/01/2014,"Cash or cash equivalent",221545608,Gift,"","","",""
217756,"Patterson Companies, Inc.",MN,100000011158,120.00,05/01/2014,"Cash or cash equivalent",221545610,Gift,"","","",""
217756,"Patterson Companies, Inc.",MN,100000011158,120.00,05/01/2014,"Cash or cash equivalent",217588396,Gift,"","","",""
217756,"VOCO America Inc.",NC,100000011159,101.57,03/06/2014,"In-kind items and services",186410626,"Food and Beverage","","","",""
217756,"BIOMET 3I, LLC",FL,100000005638,30.00,11/05/2013,"In-kind items and services",103030870,"Food and Beverage","","","",""
217756,"Henry Schein, Inc.",NY,100000005547,22.53,12/10/2014,"In-kind items and services",178622034,"Food and Beverage","","","",""
217756,"Henry Schein, Inc.",NY,100000005547,13.90,06/03/2014,"In-kind items and services",178630883,Gift,"","","",""
217756,"Heraeus Kulzer, LLC",IN,100000011000,12.49,12/04/2014,"Cash or cash equivalent",219998542,"Food and Beverage","","","",""
217756,"Ultradent Products Inc",UT,100000005497,11.99,07/15/2014,"Cash or cash equivalent",212334042,"Food and Beverage","","Dental and Orthodontic supplies","",""
217756,"Dentsply International",PA,100000000185,10.41,07/10/2014,"Cash or cash equivalent",170954128,"Food and Beverage","","","",""
