Physician_Profile_ID,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_Name,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_State,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_ID,Total_Amount_of_Payment_USDollars,Date_of_Payment,Form_of_Payment_or_Transfer_of_Value,Record_ID,Nature_of_Payment_or_Transfer_of_Value,Name_of_Third_Party_Entity_Receiving_Payment_or_Transfer_of_Value,Name_of_Associated_Covered_Drug_or_Biological1,Name_of_Associated_Covered_Drug_or_Biological2,Contextual_Information
429232,"LifeCell Corporation",NJ,100000010566,697.50,11/13/2015,"In-kind items and services",293256510,"Travel and Lodging","","","",""
429232,"LifeCell Corporation",NJ,100000010566,587.51,09/05/2014,"In-kind items and services",188347470,"Travel and Lodging","","","",""
429232,"LifeCell Corporation",NJ,100000010566,562.82,09/05/2014,"In-kind items and services",188354306,"Travel and Lodging","","","",""
429232,"LifeCell Corporation",NJ,100000010566,150.00,11/13/2015,"In-kind items and services",293266254,"Food and Beverage","","","",""
429232,"LifeCell Corporation",NJ,100000010566,138.83,09/05/2014,"In-kind items and services",188354304,"Food and Beverage","","","",""
429232,"LifeCell Corporation",NJ,100000010566,110.76,09/05/2014,"In-kind items and services",188352744,"Food and Beverage","","","",""
429232,"LifeCell Corporation",NJ,100000010566,78.39,09/06/2014,"In-kind items and services",188354302,"Food and Beverage","","","",""
429232,"LifeCell Corporation",NJ,100000010566,61.96,11/14/2015,"In-kind items and services",293266248,"Food and Beverage","","","",""
429232,"LifeCell Corporation",NJ,100000010566,50.00,11/14/2015,"In-kind items and services",293266241,"Food and Beverage","","","",""
429232,"LifeCell Corporation",NJ,100000010566,38.74,09/06/2014,"In-kind items and services",188354300,"Food and Beverage","","","",""
429232,"LifeCell Corporation",NJ,100000010566,26.20,09/05/2014,"In-kind items and services",188355560,"Food and Beverage","","","",""
429232,"GlaxoSmithKline, LLC.",NC,100000005449,22.40,01/28/2015,"In-kind items and services",319948214,"Food and Beverage","",TANZEUM,"",""
