Physician_Profile_ID,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_Name,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_State,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_ID,Total_Amount_of_Payment_USDollars,Date_of_Payment,Form_of_Payment_or_Transfer_of_Value,Record_ID,Nature_of_Payment_or_Transfer_of_Value,Name_of_Third_Party_Entity_Receiving_Payment_or_Transfer_of_Value,Name_of_Associated_Covered_Drug_or_Biological1,Name_of_Associated_Covered_Drug_or_Biological2,Contextual_Information
260716,"Henry Schein, Inc.",NY,100000005547,694.46,11/01/2013,"In-kind items and services",102262682,"Travel and Lodging","","","",""
260716,"KaVo Dental Technologies LLC",NC,100000005724,631.32,04/16/2015,"In-kind items and services",338071152,Grant,"","","",""
260716,"Henry Schein, Inc.",NY,100000005547,328.20,04/15/2015,"In-kind items and services",333247660,"Travel and Lodging","","","",""
260716,"PureLife, LLC",CA,100000010486,327.00,09/25/2013,"Cash or cash equivalent",103353452,Gift,"","","",""
260716,"A-dec, Inc.",OR,100000005393,326.70,08/13/2013,"In-kind items and services",23400287,Gift,"","","",""
260716,"A-dec, Inc.",OR,100000005393,146.00,07/21/2015,"In-kind items and services",294294160,Gift,"","","",""
260716,"Dental Equipment LLC",NC,100000005720,142.91,12/11/2013,"In-kind items and services",103705264,"Travel and Lodging","","","",""
260716,"A-dec, Inc.",OR,100000005393,120.00,08/26/2015,"In-kind items and services",294294172,Gift,"","","",""
260716,"Dental Equipment LLC",NC,100000005720,105.96,12/06/2013,"In-kind items and services",103705078,"Travel and Lodging","","","",""
260716,"A-dec, Inc.",OR,100000005393,99.00,10/04/2013,"In-kind items and services",105480976,Gift,"","","",""
260716,"A-dec, Inc.",OR,100000005393,99.00,10/04/2013,"In-kind items and services",23398957,Gift,"","","",""
260716,"A-dec, Inc.",OR,100000005393,87.07,08/09/2013,"In-kind items and services",23398954,Gift,"","","",""
260716,"A-dec, Inc.",OR,100000005393,85.11,08/10/2013,"Cash or cash equivalent",23401241,"Food and Beverage","","","",""
260716,"A-dec, Inc.",OR,100000005393,85.00,12/23/2015,"In-kind items and services",294305956,Gift,"","","",""
260716,"A-dec, Inc.",OR,100000005393,79.00,07/21/2015,"In-kind items and services",294294162,Gift,"","","",""
260716,"A-dec, Inc.",OR,100000005393,54.00,06/04/2015,"In-kind items and services",294294158,Gift,"","","",""
260716,"A-dec, Inc.",OR,100000005393,50.00,05/29/2014,"In-kind items and services",200750705,Gift,"","","",""
260716,"A-dec, Inc.",OR,100000005393,49.00,08/11/2015,"In-kind items and services",294294166,Gift,"","","",""
260716,"A-dec, Inc.",OR,100000005393,48.00,03/05/2014,"In-kind items and services",200750694,Gift,"","","",""
260716,"A-dec, Inc.",OR,100000005393,40.32,08/08/2013,"In-kind items and services",23400286,Gift,"","","",""
260716,"A-dec, Inc.",OR,100000005393,39.50,09/17/2013,"In-kind items and services",105480974,Gift,"","","",""
260716,"A-dec, Inc.",OR,100000005393,39.50,09/17/2013,"In-kind items and services",23398956,Gift,"","","",""
260716,"A-dec, Inc.",OR,100000005393,37.29,08/10/2013,"In-kind items and services",23399609,Gift,"","","",""
260716,"A-dec, Inc.",OR,100000005393,25.00,06/19/2014,"In-kind items and services",200750716,Gift,"","","",""
260716,"A-dec, Inc.",OR,100000005393,24.00,07/07/2014,"In-kind items and services",200750732,Gift,"","","",""
260716,"A-dec, Inc.",OR,100000005393,15.44,08/10/2013,"Cash or cash equivalent",23400858,"Food and Beverage","","","",""
260716,"Ivoclar Vivadent, Inc.",NY,100000010562,14.00,11/11/2014,"Cash or cash equivalent",164138766,"Food and Beverage","","","",""
260716,"A-dec, Inc.",OR,100000005393,14.00,12/04/2015,"In-kind items and services",294305952,Gift,"","","",""
260716,"A-dec, Inc.",OR,100000005393,13.50,05/20/2014,"In-kind items and services",200779218,Gift,"","","",""
260716,"A-dec, Inc.",OR,100000005393,12.80,04/15/2014,"In-kind items and services",200750700,Gift,"","","",""
260716,"Dental Equipment LLC",NC,100000005720,12.16,12/06/2013,"In-kind items and services",103705076,"Food and Beverage","","","",""
260716,"A-dec, Inc.",OR,100000005393,12.00,06/19/2014,"In-kind items and services",200750722,Gift,"","","",""
260716,"Philips Electronics North America Corporation",MA,100000000198,11.86,10/28/2015,"Cash or cash equivalent",298649068,"Food and Beverage","","","",""
260716,"A-dec, Inc.",OR,100000005393,11.50,06/04/2015,"In-kind items and services",294294152,Gift,"","","",""
260716,"A-dec, Inc.",OR,100000005393,10.25,06/05/2014,"In-kind items and services",200750712,Gift,"","","",""
260716,"A-dec, Inc.",OR,100000005393,8.00,09/12/2013,"In-kind items and services",23398955,Gift,"","","",""
260716,"A-dec, Inc.",OR,100000005393,6.90,05/20/2014,"In-kind items and services",200779224,Gift,"","","",""
260716,"A-dec, Inc.",OR,100000005393,5.12,07/16/2014,"In-kind items and services",200750736,Gift,"","","",""
260716,"A-dec, Inc.",OR,100000005393,3.52,07/16/2014,"In-kind items and services",200750742,Gift,"","","",""
260716,"A-dec, Inc.",OR,100000005393,1.35,07/07/2014,"In-kind items and services",200750726,Gift,"","","",""
260716,"A-dec, Inc.",OR,100000005393,1.28,08/26/2015,"In-kind items and services",294294168,Gift,"","","",""
