Physician_Profile_ID,Category,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_Name,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_State,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_ID,Total_Amount_of_Payment_USDollars,Date_of_Payment,Category,Record_ID
1128607,GNRL,"Amgen Inc.",CA,100000000203,1200.00,12/03/2013,GNRL,8982121
1128607,GNRL,"Amgen Inc.",CA,100000000203,385.44,11/22/2013,GNRL,8982127
1128607,GNRL,"Amgen Inc.",CA,100000000203,243.28,11/21/2013,GNRL,8982126
1128607,GNRL,"Amgen Inc.",CA,100000000203,186.00,11/21/2013,GNRL,8982124
1128607,GNRL,"Amgen Inc.",CA,100000000203,149.99,11/22/2013,GNRL,8982123
1128607,GNRL,"Stryker Corporation",MI,100000010503,149.18,03/25/2015,GNRL,316834438
1128607,GNRL,"Amgen Inc.",CA,100000000203,125.00,11/21/2013,GNRL,8982122
1128607,GNRL,"Amgen Inc.",CA,100000000203,125.00,04/24/2014,GNRL,138224002
1128607,GNRL,"Lilly USA, LLC",IN,100000000066,97.01,02/26/2015,GNRL,268094484
1128607,GNRL,"Amgen Inc.",CA,100000000203,86.25,10/28/2014,GNRL,138224006
1128607,GNRL,"LILLY USA, LLC",IN,100000000066,83.46,04/24/2014,GNRL,137571260
1128607,GNRL,"Amgen Inc.",CA,100000000203,66.00,11/22/2013,GNRL,8982125
1128607,GNRL,"Amgen Inc.",CA,100000000203,62.25,03/03/2014,GNRL,138224000
1128607,GNRL,"Pacira Pharmaceuticals Incorporated",NJ,100000000135,57.92,08/07/2014,GNRL,195543356
1128607,GNRL,"LILLY USA, LLC",IN,100000000066,30.52,04/25/2014,GNRL,137937152
1128607,GNRL,"LILLY USA, LLC",IN,100000000066,21.60,09/25/2014,GNRL,137884734
1128607,GNRL,"Amgen Inc.",CA,100000000203,21.53,03/18/2015,GNRL,297793136
1128607,GNRL,"LILLY USA, LLC",IN,100000000066,20.22,02/20/2014,GNRL,137697874
1128607,GNRL,"Amgen Inc.",CA,100000000203,19.84,12/22/2014,GNRL,138224008
1128607,GNRL,"LILLY USA, LLC",IN,100000000066,17.64,06/26/2014,GNRL,137707894
1128607,GNRL,"LILLY USA, LLC",IN,100000000066,17.15,08/07/2013,GNRL,4763063
1128607,GNRL,"Amgen Inc.",CA,100000000203,16.43,07/31/2014,GNRL,138224004
1128607,GNRL,"Lilly USA, LLC",IN,100000000066,15.50,09/03/2015,GNRL,268094472
1128607,GNRL,"Amgen Inc.",CA,100000000203,14.99,03/20/2014,GNRL,138224010
1128607,GNRL,"Amgen Inc.",CA,100000000203,14.88,07/16/2015,GNRL,297793142
1128607,GNRL,"Lilly USA, LLC",IN,100000000066,14.54,06/11/2015,GNRL,268094476
1128607,GNRL,"Lilly USA, LLC",IN,100000000066,14.50,01/22/2015,GNRL,268094478
1128607,GNRL,"Lilly USA, LLC",IN,100000000066,13.77,02/12/2015,GNRL,268094482
1128607,GNRL,"Lilly USA, LLC",IN,100000000066,2.50,09/03/2015,GNRL,268094474
1128607,GNRL,"LILLY USA, LLC",IN,100000000066,2.00,09/25/2014,GNRL,137892460
1128607,GNRL,"Lilly USA, LLC",IN,100000000066,1.70,02/12/2015,GNRL,268094480
1128607,GNRL,"LILLY USA, LLC",IN,100000000066,1.19,06/26/2014,GNRL,137874484
