Physician_Profile_ID,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_Name,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_State,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_ID,Total_Amount_of_Payment_USDollars,Date_of_Payment,Form_of_Payment_or_Transfer_of_Value,Record_ID,Nature_of_Payment_or_Transfer_of_Value,Name_of_Third_Party_Entity_Receiving_Payment_or_Transfer_of_Value,Name_of_Associated_Covered_Drug_or_Biological1,Name_of_Associated_Covered_Drug_or_Biological2,Contextual_Information
348828,"Takeda Pharmaceuticals America, Inc.",IL,100000000339,91.21,10/09/2014,"In-kind items and services",194551394,"Food and Beverage","",ENTYVIO,"",""
348828,"Given Imaging, Inc.",CT,100000000348,67.41,08/28/2015,"In-kind items and services",325026242,"Food and Beverage","","","",""
348828,"Ferring Pharmaceuticals Inc.",NJ,100000000309,45.71,11/11/2013,"In-kind items and services",102091550,"Food and Beverage","",PREPOPIK,"",""
348828,"Covidien LP",MA,100000000083,31.48,10/14/2014,"Cash or cash equivalent",218030180,"Food and Beverage","","","",""
348828,"Boston Scientific Corporation",MA,100000005674,22.68,06/11/2014,"In-kind items and services",152969010,"Food and Beverage","","","",""
348828,"AbbVie, Inc.",IL,100000000204,20.79,09/22/2013,"In-kind items and services",31088529,"Food and Beverage","",Creon,"",""
348828,"Actavis Pharma Inc",NJ,100000010642,18.60,10/08/2015,"In-kind items and services",339693070,"Food and Beverage","",LINZESS,"",""
348828,"Janssen Biotech, Inc.",PA,100000000329,17.88,01/27/2015,"In-kind items and services",270258106,"Food and Beverage","",Simponi,Remicade,"Related to product discussion"
348828,"Actavis Pharma Inc",NJ,100000010642,17.23,06/05/2015,"In-kind items and services",339625066,"Food and Beverage","",LINZESS,"",""
348828,"AbbVie, Inc.",IL,100000000204,16.87,12/31/2013,"In-kind items and services",31088530,"Food and Beverage","",Humira,"",""
348828,"Boston Scientific Corporation",MA,100000005674,16.72,04/16/2015,"In-kind items and services",245962072,"Food and Beverage","","","",""
348828,"Braintree Laboratories, Inc.",MA,100000000153,16.36,07/20/2015,"In-kind items and services",252773078,"Food and Beverage","",SUPREP,"",""
348828,"Ironwood Pharmaceuticals, Inc",MA,100000000245,15.67,12/11/2015,"In-kind items and services",325031698,"Food and Beverage","","LINZESS 145 mcg","LINZESS 290 mcg",""
348828,"Given Imaging, Inc.",CT,100000000348,15.38,12/02/2015,"In-kind items and services",325026250,"Food and Beverage","","","",""
348828,"UCB, Inc.",GA,100000000073,15.02,03/28/2014,"In-kind items and services",170923972,"Food and Beverage","",Cimzia,"",""
348828,"UCB, Inc.",GA,100000000073,14.88,10/23/2015,"In-kind items and services",260198844,"Food and Beverage","",Cimzia,"",""
348828,"AbbVie, Inc.",IL,100000000204,14.86,08/06/2015,"In-kind items and services",317244905,"Food and Beverage","",Humira,"",""
348828,"Actavis Pharma Inc",NJ,100000010642,14.75,01/21/2015,"In-kind items and services",339482658,"Food and Beverage","",DELZICOL,"ASACOL HD",""
348828,"Genentech USA, Inc.",CA,100000000226,14.68,10/04/2013,"In-kind items and services",29759878,"Food and Beverage","",Pegasys,"",""
348828,"Prometheus Laboratories Inc.",CA,100000010425,14.30,12/21/2015,"In-kind items and services",326490366,"Food and Beverage","",Non-Covered-Product,"",""
348828,"Takeda Pharmaceuticals America, Inc.",IL,100000000339,14.25,03/12/2015,"In-kind items and services",337033824,"Food and Beverage","",Entyvio,"",""
348828,"Takeda Pharmaceuticals America, Inc.",IL,100000000339,14.25,12/01/2015,"In-kind items and services",337431812,"Food and Beverage","",Entyvio,"",""
348828,"AbbVie, Inc.",IL,100000000204,14.16,01/24/2014,"In-kind items and services",189140372,"Food and Beverage","",Humira,"",""
348828,"Janssen Biotech, Inc.",PA,100000000329,13.91,09/04/2013,"In-kind items and services",23870248,"Food and Beverage","",Remicade,Simponi,""
348828,"AbbVie, Inc.",IL,100000000204,13.89,11/06/2015,"In-kind items and services",316934418,"Food and Beverage","",Humira,"",""
348828,"AbbVie, Inc.",IL,100000000204,13.69,02/27/2014,"In-kind items and services",189187164,"Food and Beverage","",Humira,"",""
348828,"Janssen Biotech, Inc.",PA,100000000329,13.65,11/16/2015,"In-kind items and services",270258058,"Food and Beverage","",REMICADE,SIMPONI,"Related to bona-fide consulting activity"
348828,"UCB, Inc.",GA,100000000073,13.58,02/28/2014,"In-kind items and services",170906080,"Food and Beverage","",Cimzia,"",""
348828,"AbbVie, Inc.",IL,100000000204,13.56,02/05/2014,"In-kind items and services",189157884,"Food and Beverage","",Humira,"",""
348828,"Braintree Laboratories, Inc.",MA,100000000153,13.32,12/19/2013,"Cash or cash equivalent",102080278,"Food and Beverage","",SUPREP,"",""
348828,"Janssen Biotech, Inc.",PA,100000000329,13.19,09/28/2015,"In-kind items and services",270258086,"Food and Beverage","",Remicade,Simponi,"Related to bona-fide consulting activity"
348828,"AbbVie, Inc.",IL,100000000204,13.06,06/02/2015,"In-kind items and services",316982330,"Food and Beverage","",Humira,"",""
348828,"AbbVie, Inc.",IL,100000000204,12.99,07/08/2015,"In-kind items and services",317374234,"Food and Beverage","",Humira,"",""
348828,"Braintree Laboratories, Inc.",MA,100000000153,12.98,09/17/2015,"In-kind items and services",252775142,"Food and Beverage","",SUPREP,"",""
348828,"Janssen Biotech, Inc.",PA,100000000329,12.97,04/08/2015,"In-kind items and services",270258098,"Food and Beverage","",Simponi,Olysio,"Related to product discussion"
348828,"AbbVie, Inc.",IL,100000000204,12.82,01/14/2015,"In-kind items and services",308617140,"Food and Beverage","",Humira,"",""
348828,"UCB, Inc.",GA,100000000073,12.70,12/12/2014,"In-kind items and services",169199867,"Food and Beverage","",Cimzia,"",""
348828,"Janssen Biotech, Inc.",PA,100000000329,12.50,08/05/2013,"In-kind items and services",23870246,"Food and Beverage","",Simponi,"",""
348828,"Janssen Biotech, Inc.",PA,100000000329,12.47,06/09/2014,"In-kind items and services",156665492,"Food and Beverage","",Remicade,Simponi,""
348828,"Janssen Biotech, Inc.",PA,100000000329,12.37,05/12/2014,"In-kind items and services",156665520,"Food and Beverage","","Simponi Aria",Simponi,""
348828,"AbbVie, Inc.",IL,100000000204,12.32,04/08/2014,"In-kind items and services",189258080,"Food and Beverage","",Humira,"",""
348828,"Janssen Biotech, Inc.",PA,100000000329,12.32,07/28/2015,"In-kind items and services",270258078,"Food and Beverage","",Remicade,Simponi,"Related to bona-fide consulting activity"
348828,"AbbVie, Inc.",IL,100000000204,12.30,03/31/2014,"In-kind items and services",189244260,"Food and Beverage","",Humira,"",""
348828,"Prometheus Laboratories Inc.",CA,100000010425,12.12,09/16/2014,"Cash or cash equivalent",219490884,Education,"",Lotronex,"",""
348828,"Actavis Pharma Inc",NJ,100000010642,12.11,12/02/2015,"In-kind items and services",339325016,"Food and Beverage","",VIBERZI,"",""
348828,"Braintree Laboratories, Inc.",MA,100000000153,12.07,11/19/2013,"Cash or cash equivalent",102080274,"Food and Beverage","",SUPREP,"",""
348828,"Takeda Pharmaceuticals America, Inc.",IL,100000000339,12.05,12/02/2014,"In-kind items and services",194551376,"Food and Beverage","",Entyvio,"",""
348828,"Janssen Biotech, Inc.",PA,100000000329,11.96,04/02/2015,"In-kind items and services",270258126,"Food and Beverage","",Simponi,"","Related to product discussion"
348828,"AbbVie, Inc.",IL,100000000204,11.93,01/22/2015,"In-kind items and services",308681498,"Food and Beverage","",Humira,"",""
348828,"Janssen Biotech, Inc.",PA,100000000329,11.84,08/03/2015,"In-kind items and services",270258082,"Food and Beverage","",Remicade,Simponi,"Related to bona-fide consulting activity"
348828,"AbbVie, Inc.",IL,100000000204,11.83,02/17/2015,"In-kind items and services",317306824,"Food and Beverage","",Humira,"",""
348828,"Janssen Biotech, Inc.",PA,100000000329,11.80,11/02/2015,"In-kind items and services",270258053,"Food and Beverage","",REMICADE,SIMPONI,"Related to bona-fide consulting activity"
348828,"Actavis Pharma Inc",NJ,100000010642,11.69,04/22/2014,"In-kind items and services",187472900,"Food and Beverage","",DELZICOL,"",""
348828,"Warner Chilcott LLC",NJ,100000010614,11.49,10/21/2013,"In-kind items and services",102356998,"Food and Beverage","","ASACOL HD","",""
348828,"Janssen Biotech, Inc.",PA,100000000329,11.45,11/04/2013,"In-kind items and services",23870252,"Food and Beverage","",Remicade,Simponi,""
348828,"Janssen Biotech, Inc.",PA,100000000329,11.45,04/18/2014,"In-kind items and services",156665502,"Food and Beverage","",Simponi,"",""
348828,"AbbVie, Inc.",IL,100000000204,11.39,09/03/2014,"In-kind items and services",189482720,"Food and Beverage","",Humira,"",""
348828,"Takeda Pharmaceuticals America, Inc.",IL,100000000339,11.36,09/16/2015,"In-kind items and services",337334436,"Food and Beverage","",Entyvio,"",""
348828,"Actavis Pharma Inc",NJ,100000010642,11.32,10/13/2015,"In-kind items and services",339242600,"Food and Beverage","",LINZESS,"",""
348828,"Actavis Pharma Inc",NJ,100000010642,11.20,09/09/2015,"In-kind items and services",339234816,"Food and Beverage","",LINZESS,"",""
348828,"Prometheus Laboratories Inc.",CA,100000010425,11.19,11/12/2014,"Cash or cash equivalent",219498410,Education,"",Lotronex,"",""
348828,"Janssen Biotech, Inc.",PA,100000000329,11.19,05/21/2015,"In-kind items and services",270258130,"Food and Beverage","",Simponi,"","Related to product discussion"
348828,"UCB, Inc.",GA,100000000073,11.16,01/28/2015,"In-kind items and services",260174472,"Food and Beverage","",Cimzia,"",""
348828,"Braintree Laboratories, Inc.",MA,100000000153,11.12,01/16/2015,"In-kind items and services",252766286,"Food and Beverage","",SUPREP,"",""
348828,"Genentech USA, Inc.",CA,100000000226,10.93,04/10/2014,"In-kind items and services",208318322,"Food and Beverage","",Pegasys,"",""
348828,"UCB, Inc.",GA,100000000073,10.86,04/25/2014,"In-kind items and services",170084484,"Food and Beverage","",Cimzia,"",""
348828,"AbbVie, Inc.",IL,100000000204,10.86,06/27/2014,"In-kind items and services",189389900,"Food and Beverage","",Humira,"",""
348828,"Janssen Biotech, Inc.",PA,100000000329,10.85,10/11/2013,"In-kind items and services",23870250,"Food and Beverage","",Remicade,Simponi,""
348828,"Takeda Pharmaceuticals America, Inc.",IL,100000000339,10.85,10/10/2015,"In-kind items and services",337369818,"Food and Beverage","",Entyvio,"",""
348828,"Takeda Pharmaceuticals America, Inc.",IL,100000000339,10.69,03/03/2014,"In-kind items and services",194551364,"Food and Beverage","",Dexilant,"",""
348828,"Janssen Biotech, Inc.",PA,100000000329,10.67,12/02/2015,"In-kind items and services",270258066,"Food and Beverage","",REMICADE,SIMPONI,"Related to bona-fide consulting activity"
348828,"Actavis Pharma Inc",NJ,100000010642,10.63,07/21/2015,"In-kind items and services",339187882,"Food and Beverage","",LINZESS,"",""
348828,"Janssen Biotech, Inc.",PA,100000000329,10.60,07/25/2014,"In-kind items and services",156665504,"Food and Beverage","",Simponi,"",""
348828,"Janssen Biotech, Inc.",PA,100000000329,10.60,03/04/2015,"In-kind items and services",270258050,"Food and Beverage","",Olysio,Simponi,"Related to product discussion"
348828,"Actavis Pharma Inc",NJ,100000010642,10.55,11/24/2015,"In-kind items and services",339174076,"Food and Beverage","",VIBERZI,"",""
348828,"AbbVie, Inc.",IL,100000000204,10.52,05/07/2014,"In-kind items and services",189307580,"Food and Beverage","",Humira,"",""
348828,"AbbVie, Inc.",IL,100000000204,10.43,02/11/2015,"In-kind items and services",308894040,"Food and Beverage","",Humira,"",""
348828,"Salix Pharmaceuticals, Ltd",NC,100000010796,10.40,01/28/2015,"In-kind items and services",295224170,"Food and Beverage","",UCERIS,"BUDESONIDE FOAM",""
348828,"AbbVie, Inc.",IL,100000000204,10.39,04/23/2014,"In-kind items and services",189283714,"Food and Beverage","",Humira,"",""
348828,"Actavis Pharma Inc",NJ,100000010642,10.35,07/21/2014,"In-kind items and services",187472902,"Food and Beverage","",DELZICOL,"",""
348828,"Genentech USA, Inc.",CA,100000000226,10.30,01/10/2014,"In-kind items and services",208318324,"Food and Beverage","",Pegasys,"",""
348828,"AbbVie, Inc.",IL,100000000204,10.22,09/24/2014,"In-kind items and services",189516666,"Food and Beverage","",Humira,"",""
348828,"AbbVie, Inc.",IL,100000000204,10.20,12/10/2014,"In-kind items and services",189642454,"Food and Beverage","",Humira,"",""
348828,"Janssen Biotech, Inc.",PA,100000000329,10.14,02/05/2015,"In-kind items and services",270258028,"Food and Beverage","",OLYSIO,Simponi,"Related to product discussion"
348828,"AbbVie, Inc.",IL,100000000204,10.07,07/15/2014,"In-kind items and services",189409104,"Food and Beverage","",Humira,"",""
348828,"Actavis Pharma Inc",NJ,100000010642,10.07,10/13/2015,"In-kind items and services",339145942,"Food and Beverage","",DELZICOL,"",""
348828,"Janssen Biotech, Inc.",PA,100000000329,9.94,11/05/2014,"In-kind items and services",156665488,"Food and Beverage","",OLYSIO,Simponi,""
348828,"AbbVie, Inc.",IL,100000000204,9.73,10/07/2014,"In-kind items and services",189535008,"Food and Beverage","",Humira,"",""
