Physician_Profile_ID,Category,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_Name,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_State,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_ID,Total_Amount_of_Payment_USDollars,Date_of_Payment,Category,Record_ID
281978,GNRL,"Teva Pharmaceuticals USA, Inc.",PA,100000000141,110.70,10/12/2015,GNRL,293562707
281978,GNRL,"Pernix Therapeutics Holdings, Inc.",NJ,100000010853,100.57,06/09/2015,GNRL,340693166
281978,GNRL,"Sunovion Pharmaceuticals Inc.",MA,100000000254,52.31,07/24/2014,GNRL,178522562
281978,GNRL,"Teva Pharmaceuticals USA, Inc.",PA,100000000141,43.88,09/16/2013,GNRL,21836484
281978,GNRL,"Biogen Idec Inc.",MA,100000000193,42.00,01/23/2014,GNRL,204216520
281978,GNRL,"UCB, Inc.",GA,100000000073,31.04,08/04/2015,GNRL,260246418
281978,GNRL,"Supernus Pharmaceuticals, Inc.",MD,100000011150,29.51,01/29/2015,GNRL,335877166
281978,GNRL,"Philips Electronics North America Corporation",MA,100000000198,26.66,11/06/2013,GNRL,103136942
281978,GNRL,"Supernus Pharmaceuticals, Inc.",MD,100000011150,23.72,08/17/2015,GNRL,335877182
281978,GNRL,"Biogen, Inc.",MA,100000000193,22.83,06/22/2015,GNRL,320822902
281978,GNRL,"Novartis Pharmaceuticals Corporation",NJ,100000000228,21.83,10/30/2014,GNRL,152639826
281978,GNRL,"Supernus Pharmaceuticals, Inc.",MD,100000011150,20.66,12/07/2015,GNRL,335877188
281978,GNRL,"Supernus Pharmaceuticals, Inc.",MD,100000011150,20.25,10/09/2014,GNRL,207020714
281978,GNRL,"Supernus Pharmaceuticals, Inc.",MD,100000011150,18.12,04/30/2015,GNRL,335877170
281978,GNRL,"Pfizer Inc.",NY,100000000286,18.05,07/15/2015,GNRL,322291182
281978,GNRL,"UCB, Inc.",GA,100000000073,17.99,04/13/2015,GNRL,260215706
281978,GNRL,"Sunovion Pharmaceuticals Inc.",MA,100000000254,16.33,12/01/2014,GNRL,163315048
281978,GNRL,"Acorda Therapeutics, Inc",NY,100000010800,16.18,12/14/2015,GNRL,339570452
281978,GNRL,"Upsher-Smith Laboratories Inc.",MN,100000005468,16.02,11/03/2014,GNRL,163385562
281978,GNRL,"Pfizer Inc.",NY,100000000286,15.95,03/09/2015,GNRL,323340953
281978,GNRL,"Lundbeck LLC",IL,100000000236,15.17,11/30/2015,GNRL,294113220
281978,GNRL,"Actavis Pharma Inc",NJ,100000010642,15.14,10/12/2015,GNRL,339501318
281978,GNRL,"Sunovion Pharmaceuticals Inc.",MA,100000000254,14.78,04/27/2015,GNRL,321073688
281978,GNRL,"Boehringer Ingelheim Pharmaceuticals, Inc.",CT,100000000234,14.42,08/09/2013,GNRL,30538962
281978,GNRL,"Teva Pharmaceuticals USA, Inc.",PA,100000000141,14.41,03/31/2015,GNRL,293562694
281978,GNRL,"Purdue Pharma L.P.",CT,100000005432,14.38,11/24/2014,GNRL,158245738
281978,GNRL,"Biogen Idec Inc.",MA,100000000193,14.25,10/04/2013,GNRL,23697915
281978,GNRL,"Medtronic USA, Inc.",MN,100000010383,14.17,10/06/2014,GNRL,140663608
281978,GNRL,"Lundbeck LLC",IL,100000000236,13.98,11/15/2013,GNRL,29813687
281978,GNRL,"Acorda Therapeutics, Inc",NY,100000010800,13.87,08/24/2015,GNRL,339570448
281978,GNRL,"UCB, Inc.",GA,100000000073,13.71,09/20/2013,GNRL,103107614
281978,GNRL,"Upsher-Smith Laboratories Inc.",MN,100000005468,13.25,03/16/2015,GNRL,283407038
281978,GNRL,"Teva Pharmaceuticals USA, Inc.",PA,100000000141,13.06,07/09/2015,GNRL,293562690
281978,GNRL,"AstraZeneca Pharmaceuticals LP",DE,100000000146,12.84,12/02/2015,GNRL,260092100
281978,GNRL,"Sunovion Pharmaceuticals Inc.",MA,100000000254,12.83,11/16/2015,GNRL,321073696
281978,GNRL,"Teva Pharmaceuticals USA, Inc.",PA,100000000141,12.77,11/02/2015,GNRL,293562670
281978,GNRL,"UCB, Inc.",GA,100000000073,12.70,01/12/2015,GNRL,260185792
281978,GNRL,"Biogen Idec Inc.",MA,100000000193,12.54,09/29/2014,GNRL,204313406
281978,GNRL,"Questcor Pharmaceuticals",CA,100000010569,12.51,12/15/2014,GNRL,211718380
281978,GNRL,"Boehringer Ingelheim Pharmaceuticals, Inc.",CT,100000000234,12.47,01/31/2014,GNRL,196153044
281978,GNRL,"Purdue Pharma L.P.",CT,100000005432,12.23,02/23/2015,GNRL,251040626
281978,GNRL,"Grifols USA, LLC",CA,100000005420,12.07,08/10/2015,GNRL,330064521
281978,GNRL,"Teva Pharmaceuticals USA, Inc.",PA,100000000141,12.00,04/06/2015,GNRL,293562696
281978,GNRL,"Biogen Idec Inc.",MA,100000000193,11.89,07/31/2014,GNRL,204313408
281978,GNRL,"Teva Pharmaceuticals USA, Inc.",PA,100000000141,11.85,08/16/2013,GNRL,21836485
281978,GNRL,"Purdue Pharma L.P.",CT,100000005432,11.63,01/17/2014,GNRL,158245730
281978,GNRL,"Novartis Pharmaceuticals Corporation",NJ,100000000228,11.36,05/29/2014,GNRL,152639828
281978,GNRL,"Sunovion Pharmaceuticals Inc.",MA,100000000254,11.31,06/12/2014,GNRL,163292466
281978,GNRL,"Biogen, Inc.",MA,100000000193,11.24,06/22/2015,GNRL,320822894
281978,GNRL,"Teva Pharmaceuticals USA, Inc.",PA,100000000141,11.19,09/11/2014,GNRL,173559936
281978,GNRL,"Biogen, Inc.",MA,100000000193,10.64,11/09/2015,GNRL,320822878
281978,GNRL,"Teva Pharmaceuticals USA, Inc.",PA,100000000141,10.49,07/09/2015,GNRL,293562678
281978,GNRL,"Actavis Pharma Inc",NJ,100000010642,10.48,08/27/2015,GNRL,339168632
281978,GNRL,"XenoPort Inc.",CA,100000000275,10.38,12/21/2015,GNRL,322034817
281978,GNRL,"Biogen, Inc.",MA,100000000193,10.25,12/10/2015,GNRL,320822884
281978,GNRL,"Purdue Pharma L.P.",CT,100000005432,10.21,08/14/2014,GNRL,158245734
281978,GNRL,"Bayer HealthCare Pharmaceuticals Inc.",NJ,100000005467,9.78,11/01/2013,GNRL,31048224
281978,GNRL,"Teva Pharmaceuticals USA, Inc.",PA,100000000141,9.18,07/06/2015,GNRL,293562684
281978,GNRL,"Supernus Pharmaceuticals, Inc.",MD,100000011150,7.22,12/07/2015,GNRL,335877184
281978,GNRL,"Sunovion Pharmaceuticals Inc.",MA,100000000254,5.59,04/29/2014,GNRL,163302434
281978,GNRL,"Sunovion Pharmaceuticals Inc.",MA,100000000254,5.15,04/27/2015,GNRL,321073702
281978,GNRL,"Teva Pharmaceuticals USA, Inc.",PA,100000000141,2.67,10/07/2015,GNRL,293562700
281978,GNRL,"Supernus Pharmaceuticals, Inc.",MD,100000011150,2.25,04/30/2015,GNRL,335877174
281978,GNRL,"Teva Pharmaceuticals USA, Inc.",PA,100000000141,1.91,04/06/2015,GNRL,293562680
281978,GNRL,"Teva Pharmaceuticals USA, Inc.",PA,100000000141,1.77,11/02/2015,GNRL,293562672
281978,GNRL,"Teva Pharmaceuticals USA, Inc.",PA,100000000141,1.55,07/06/2015,GNRL,293562686
281978,GNRL,"Supernus Pharmaceuticals, Inc.",MD,100000011150,1.50,08/17/2015,GNRL,335877178
281978,GNRL,"Teva Pharmaceuticals USA, Inc.",PA,100000000141,1.40,03/18/2015,GNRL,293562704
